time_s,truth_x_m,truth_y_m,truth_z_m,lio_x_m,lio_y_m,lio_z_m,lio_xy_drift_m,truth_xy_motion_m,raw_points,filtered_points,registered_points
0.9024611089989776,-532.8013751293213,161.8952169631917,-0.1190685653138901,-0.4641315376790347,0.4499873055942649,0.04316747735929321,0.0,0.0,69984,0,7521
1.903732291999404,-532.8011039206638,161.894091989715,-0.049442856670519196,-0.4641315376790347,0.4499873055942649,0.04316747735929321,0.0,0.0011572032920692864,69984,0,7521
2.911027132999152,-532.799723460381,161.8938492859743,-0.05435172627927583,-0.47279359643219593,0.5770644987677694,0.01598711344446468,0.12737207027719774,0.002144423292962531,69984,0,7670
3.9111286320003273,-532.8005267552332,161.8946363287839,-0.1264355619556918,-0.5617188020462319,0.6462782540695381,0.033492213811370845,0.21921088161858113,0.00102804421538462,69984,22391,7749
4.911286713000663,-532.8047756625296,161.89546558552158,-0.1917709411406805,-0.5397430130764441,0.5806718702454899,0.06568210882048536,0.15098195471596354,0.003409609825687072,69984,22536,7745
5.923973515999023,-532.8092802798128,161.8955299822423,-0.16363955919025175,-0.5115324592346682,0.5468938253382095,0.053450015208119116,0.10787826904991961,0.007911345348275471,69984,22515,7740
6.936550324000564,-532.8105823288854,161.89499320210575,-0.07098513532685594,-0.5115324592346682,0.5468938253382095,0.053450015208119116,0.10787826904991961,0.009209918177543611,69984,22515,7740
7.948538586999348,-532.8096197418583,161.89440642986673,-0.029268031820563492,-0.45421750055972626,0.5325305380897091,0.024607708698311092,0.08313647432264597,0.008284358765592447,69984,22191,7574
8.964047522998953,-532.8104915000862,161.89415196021758,-0.10231685403205672,-0.5601510149266904,0.6341290882636084,0.03485026759735532,0.20767266583630303,0.009178368442049114,69984,22452,7706
9.96413085200038,-532.815589901085,161.89396131359808,-0.18471683511749162,-0.5462890412478475,0.6194554021523342,0.058150012497581914,0.18833292633969922,0.01427012236093857,69984,22519,7710
10.975440919999528,-532.8210862420723,161.89388357231803,-0.18166312983859756,-0.4371867282637886,0.509878501998687,0.0422926010771002,0.06567326823888846,0.019756160991055403,69984,22232,7569
11.993016966000141,-532.8233519995945,161.8938823310476,-0.09020861136848471,-0.3913057469909949,0.45449074377504295,0.019765687087160793,0.0729649007728118,0.02201735837844365,69984,22027,7452
12.993661909998991,-532.8227845432299,161.89365190359203,-0.03752071274098103,-0.4490466325454121,0.49723964114554503,0.022272227927753845,0.049601790067911496,0.021466541767603802,69984,22081,7449
14.000690532999215,-532.8233896773833,161.89295633818244,-0.084028237820094,-0.598416550585788,0.6344108730364878,0.04563816269109429,0.2281326739410272,0.022130312962212677,69984,22420,7688
15.002534434999689,-532.8276535245685,161.89180129955034,-0.15913384385886864,-0.565658330322926,0.6349809499984111,0.05260154876993176,0.21102212702577758,0.02649944933164961,69984,22523,7706
16.002618645999974,-532.8329050690428,161.891062417747,-0.1719425692278884,-0.43473139153274515,0.5360929921467589,0.03467386728895004,0.0909865806045019,0.03180247390839227,69984,22170,7655
17.002640489999976,-532.8349674685281,161.89119018077707,-0.11201827275664267,-0.38257559636918786,0.4636677543661115,0.012433600845736545,0.08269538222618178,0.03383282769741079,69984,21998,7466
18.02114694500051,-532.8343802058689,161.89155090041425,-0.06200942103699373,-0.43277680920319117,0.4880425396799194,0.017832735095522734,0.04930841549987012,0.03320805766983052,69984,22270,7465
19.021313982999345,-532.8343399704845,161.89117870331577,-0.08898713026359835,-0.6072282875501885,0.6039962417909588,0.0620937361940925,0.21022709685510307,0.03321126760215399,69984,22556,7605
20.031824821000555,-532.8378438633092,161.88956512285148,-0.14743397222882348,-0.6082420546983532,0.6317625238192528,0.055692742477953874,0.23196997882553091,0.03690408998896768,69984,22614,7745
21.041919727998902,-532.8416918353637,161.88818357921397,-0.14883164917696914,-0.5032266468696484,0.5813988673992891,0.04872145432216423,0.13710370578019293,0.040925606608671825,69984,22466,7687
22.04950204099987,-532.8427910591411,161.8879066850505,-0.09586329682709761,-0.5032266468696484,0.5813988673992891,0.04872145432216423,0.13710370578019293,0.04205614591636399,69984,22466,7687
23.04959758000041,-532.841466984483,161.8884425485081,-0.07414222444813941,-0.5268090310587961,0.5895617262306777,0.04340243210717907,0.15300159173145986,0.040660171477876476,69984,22321,7687
24.050623265000468,-532.8417098792345,161.8884257307776,-0.11811362844793855,-0.6046261288048435,0.6239298080699472,0.054638745901357345,0.22359500062190776,0.04090248022140606,69984,22580,7761
25.062519220999093,-532.8451844992836,161.88711756634441,-0.1594104396353406,-0.6135413546671854,0.6290139098708036,0.056857726212003815,0.23318194280694438,0.04455178027628436,69984,22675,7749
26.071457017000284,-532.8484380877123,161.88555823343103,-0.12823231251276343,-0.6135413546671854,0.6290139098708036,0.056857726212003815,0.23318194280694438,0.04804386655034779,69984,22076,7749
27.09051827300027,-532.8483907901365,161.88489766933827,-0.06552229699621877,-0.3844402045299653,0.49673422547079,0.014210570193342206,0.09239038422378285,0.04813481263620419,69984,21986,7509
28.110923599999296,-532.846854776456,161.88506357755614,-0.06984352575005646,-0.5012911459744627,0.5759525932284347,0.018066839462939546,0.13133198459411466,0.046599244021347394,69984,22249,7622
29.111285712999234,-532.8478712155642,161.88509855525803,-0.13726258563002583,-0.6177204552758008,0.6569613958051378,0.05801956546373244,0.2577359688269465,0.04758432740953492,69984,22559,7720
30.115490070000305,-532.8524361123026,161.884319506102,-0.18056215555238683,-0.5924454270174301,0.6272950408549255,0.05978849734725534,0.21886636831731474,0.05221090455105748,69984,22646,7739
31.11860181100019,-532.8557723485891,161.88340009183486,-0.1334689574607525,-0.4196379793109324,0.46553278933066683,0.02103806072429458,0.04713108104907487,0.05566593134703753,69984,22024,7460
32.123035393000464,-532.8561555080031,161.8826961081331,-0.05670309388351357,-0.4024829889806773,0.4637485339787055,0.011990055245170864,0.06316577366946816,0.05619307519544671,69984,21954,7456
33.13773503599987,-532.8548438694079,161.8821880125247,-0.05174383017650257,-0.4024829889806773,0.4637485339787055,0.011990055245170864,0.06316577366946816,0.05503326014267859,69984,21954,7456
34.14060732799953,-532.8564312288083,161.88180038365599,-0.13400953700256762,-0.619598220265287,0.6285219754248847,0.029323016557965202,0.23673723350141387,0.05666726301106958,69984,22433,7747
35.1585850320007,-532.8613945051189,161.88151943245242,-0.1903212555215746,-0.5649926345893748,0.6438030508319824,0.04995299229305576,0.2184891392541259,0.06156255208723217,69984,22538,7710
36.17345663500055,-532.8656976158485,161.8815252990553,-0.14800226988864368,-0.5134583173180911,0.5833703436112871,0.046198923469511814,0.14221169438625794,0.06576354567589779,69984,22426,7676
37.17785460699997,-532.8665869476351,161.88135223487382,-0.061260735522717935,-0.4214113823663492,0.45504394413864785,0.02162955525010925,0.04301838285324673,0.06666942281982073,69984,21960,7413
38.20319344100062,-532.8659335285516,161.8805705926318,-0.04470130382503145,-0.5398794482329167,0.5761724610419312,0.028310618214388274,0.14717485997489724,0.06619896586626409,69984,22308,7614
39.206520681000256,-532.8673663923955,161.87951477901217,-0.11360915932877574,-0.5398794482329167,0.5761724610419312,0.028310618214388274,0.14717485997489724,0.06783365971360568,69984,22308,7614
40.215155742000206,-532.8719920281615,161.87936129293294,-0.17723135238430532,-0.5312356953953669,0.6422432723513402,0.036933410697008555,0.20363036300246581,0.0723750556556435,69984,22475,7728
41.23197650200018,-532.8756003073655,161.8803996478584,-0.1557493336277323,-0.46516125221114696,0.5287425067256051,0.022889178898930256,0.07876193253885716,0.0756896947370235,69984,22167,7536
42.23224436400051,-532.8765231755523,161.88113348154243,-0.09328033529153491,-0.4864509211514243,0.4709796705161034,0.032875031710531306,0.030640402471234163,0.07645634903460036,69984,22069,7449
43.232597215999704,-532.8763088687923,161.88062928508543,-0.05953792497570626,-0.5517351444084985,0.5515642057346022,0.04819684284995314,0.1341352248819474,0.07634045889070164,69984,22309,7552
44.247664393999,-532.876827880767,161.87913251591124,-0.08688385663101697,-0.5662754655245471,0.6224622706256956,0.03847092111695893,0.20045197818505678,0.07714808581582566,69984,22385,7696
45.265808242000276,-532.8787597181735,161.87858289472814,-0.13373004578743244,-0.5387536625224641,0.6531701002478668,0.03605664570896818,0.2164525572946555,0.07915217511521501,69984,22397,7707
46.266591080999206,-532.8807496577672,161.87984329106916,-0.1537241272458348,-0.49706048690162297,0.6155127750124029,0.026402244142159706,0.16876906328767344,0.08084964786898984,69984,22405,7668
47.27995720299987,-532.8819245226989,161.8817400840485,-0.13577568712050794,-0.494850988779898,0.584042817159992,0.030700810310987668,0.13753023252029756,0.08166903357420034,69984,22363,7617
48.290462007000315,-532.8823914141202,161.88196341942393,-0.10092872095272652,-0.5433633435432984,0.5167334450847487,0.043094367961718935,0.10359887160290644,0.08209320815404951,69984,22268,7612
49.295769619000566,-532.8825419617106,161.88061749017015,-0.07846140907758815,-0.5371127314841598,0.5326833982358149,0.04105072361244897,0.11029459817870071,0.08246938397135656,69984,22275,7596
50.296141147000526,-532.8822960247805,161.87954454197123,-0.08291283572839278,-0.4908116182881837,0.6022673160486061,0.01994171303063355,0.15459957401391808,0.08242460863625636,69984,22280,7630
51.30516335500033,-532.8822024777105,161.88056504049004,-0.1206058862614472,-0.4908116182881837,0.6022673160486061,0.01994171303063355,0.15459957401391808,0.08214462299193954,69984,22280,7630
52.30713208799898,-532.8834485129607,161.8826684115305,-0.15957072420662652,-0.4908116182881837,0.6022673160486061,0.01994171303063355,0.15459957401391808,0.08302714285595442,69984,22280,7630
53.32606222399954,-532.8854934287612,161.88348642927988,-0.1551508311743497,-0.5615854829322433,0.5472512809755333,0.052046693608497015,0.13768642762590425,0.08493228906906411,69984,22308,7684
54.331209419000515,-532.8867259293803,161.88253475234058,-0.09540370641179916,-0.5479937904536184,0.524379913564439,0.04918623719925164,0.11210324509590337,0.0862878759895438,69984,22308,7627
55.33674952199908,-532.8858839781811,161.8813167372463,-0.04628561870034138,-0.4505789579758069,0.5359012979571691,0.023887728855036473,0.08697635598451744,0.08564439162578676,69984,22140,7455
56.33690886399927,-532.8846569304393,161.88155195513806,-0.07456307120027314,-0.5622666686740417,0.6782026852556668,-0.00018079815352789382,0.2484205374952019,0.08439544325711489,69984,22363,7628
57.35400673799995,-532.8862795384699,161.88298164159983,-0.15512152305430318,-0.5878287252441109,0.7042718778073349,0.02824768915924221,0.2827748890497416,0.08578147694773829,69984,22485,7755
58.35418014199968,-532.8908915296635,161.88392465792754,-0.19526905903277036,-0.5761122179434314,0.593972057772889,0.05281193936639079,0.1824041710389782,0.09022583936101641,69984,22448,7674
59.35451488400031,-532.8941631659886,161.88365501344077,-0.141370868316018,-0.4628773697671948,0.4715531903176259,0.026893408080453884,0.02160232212176234,0.09350560641278811,69984,21926,7498
