elapsed_s,mode,spawn_yaw_rad,lio_x_rel_m,lio_y_rel_m,lio_z_rel_m,ekf_x_rel_m,ekf_y_rel_m,ekf_z_rel_m,ekf_camera_x_rel_m,ekf_camera_y_rel_m,truth_x_rel_m,truth_y_rel_m,truth_z_rel_m,truth_world_x_rel_m,truth_world_y_rel_m,lio_xy_drift_m,ekf_xy_drift_m,truth_xy_motion_m,lio_truth_xy_error_m,ekf_truth_xy_error_m,lio_yaw_rad,ekf_yaw_rad,lio_vx_mps,lio_vy_mps,lio_wz_radps,ekf_vx_mps,ekf_vy_mps,ekf_wz_radps,cmd_vx_mps,cmd_wz_radps,gps_lat,gps_lon,imu_gz_radps,filtered_points,registered_points,safety_cloud_points,raw_obstacle_points,safety_stop,nan_count,stamp_backwards
7.4215484400001515,static,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005278738455111099,1.9992975779641313,-3.63335290194335e-05,-0.0007473985765345475,0.01175,0.0016813403268104287,-0.00118022652646233,-0.009643874125901921,0.0,0.0,-33.72276896724243,150.6739883940789,-0.00625,22263,7621,3531,3531,0,0,0
7.622495068000262,static,1.0,0.0008885527696363416,-0.00011769493311319934,0.00018499133590457392,0.0009606642146923194,0.0005170151941791268,0.0,0.0009541023749698215,-0.0005290265612230043,-0.0003420030170403621,0.000211959397059046,-1.0064266632803243e-05,-0.0003631427013033317,-0.00017326346457480213,0.0008963136290991752,0.001090953914884809,0.0004023591053603044,0.0012739464358931395,0.00149296663645543,0.00014935650515461886,1.999761061472416,-8.458665020163588e-05,-0.00035199630060378767,-0.007,0.0008908078377170982,-0.0012991994409061426,0.00866467390211139,0.0,0.0,-33.72276895977032,150.67398840352593,-0.00375,22212,7647,3619,3619,0,0,0
7.8245182470000145,static,1.0,0.010356441286556606,0.0027682222457514616,-0.0018476524382053938,0.0017382410198573117,0.0013195448190530534,0.0,0.002049534309570223,-0.0007497262743820926,-0.0006074504114734935,0.0004004794017286752,0.0009414962345592748,-0.0006651986545875843,-0.0002947719517578662,0.01072002474455015,0.002182356609861079,0.0007275848772536948,0.011216645101881152,0.0028952618025348213,0.0008617495799017184,1.9994593002003826,-0.0005076558806326084,5.483994880142881e-05,0.02125,0.00025729196812069536,-0.0005253171030533419,-0.0052268624364222045,0.0,0.0,-33.7227689512596,150.67398841522322,-0.0075,22212,7647,3604,3604,0,0,0
8.026582770999994,static,1.0,0.011861091779921035,0.0028295454531002684,-0.001777504976592792,0.0025695619055382535,0.0015487189896227216,0.0,0.0026915423160217716,-0.0013254353459431973,-0.0008493659903078833,0.0006108665652638274,0.003296626125267363,-0.0009729408933480954,-0.00038466422253691235,0.012193925769942621,0.0030001964761014245,0.0010462220347750842,0.012902645958721174,0.00403575231216911,-0.00041454584518721296,2.000231560305661,-0.00239176604519911,0.0007094447207631844,-0.0015,4.8817190500536844e-05,-0.0005570933334684926,0.00789246351931829,0.0,0.0,-33.722768945119455,150.67398842465678,-0.00125,22141,7616,3597,3597,0,0,0
8.227295692000098,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.0030369516082527914,0.001947684933798599,0.0,0.0032797923160879485,-0.0015031679997743832,-0.0009658609872388105,0.0007522929042234834,0.005904555289941049,-0.0011548895695341344,-0.00040627840527918124,0.022337379521230733,0.0036078458492867,0.0012242679692023855,0.023196856121553543,0.004807564441743063,-0.0003073227491422673,2.0003144769919396,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.0015675178272151276,7.296546267987246e-06,0.0076317942690157445,0.0,0.0,-33.722768942309706,150.67398842973853,-0.00475,22141,7571,3582,3582,0,0,0
8.427428451000196,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.004097360469132227,0.0018572202283418937,0.0,0.003776610243993105,-0.0024443495771955615,-0.001017677556357952,0.0008931660940173186,0.009784426898241591,-0.0013014268830602305,-0.0003737664354446224,0.022337379521230733,0.0044986253223145605,0.001354035922794091,0.023233083093083067,0.005841592793766657,-0.0003073227491422673,1.999947752277338,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.0018504072526499015,-9.870286453983525e-05,-0.007268864460358014,0.0,0.0,-33.722768941252,150.67398843315368,0.01025,22141,7571,3570,3570,0,0,0
8.627592452000044,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.004942838532668414,0.0018034981687311546,0.0,0.004188218436876079,-0.0031848209886364983,-0.0009765407831169902,0.0009867568976988498,0.01368406501789847,-0.0013579545353650246,-0.0002885837073165476,0.022337379521230733,0.005261583260260002,0.0013882798983803674,0.023182483058716813,0.006639036064238958,-0.0003073227491422673,1.9999401817092721,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.0021040231362254255,-0.00025175981395742517,-0.012457105934470417,0.0,0.0,-33.72276894242243,150.67398843310474,0.00425,22141,7571,3565,3565,0,0,0
8.827722997000365,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.005475140070488882,0.001639990415094994,0.0,0.004338235154701688,-0.003721080904197983,-0.0008491254015665247,0.0010467610907253615,0.017694754740513102,-0.0013396034983088612,-0.00014894695686962223,0.022337379521230733,0.0057154813754465555,0.0013478585714540158,0.023049679518456666,0.007045638851749489,-0.0003073227491422673,2.000361137426431,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.002334796461307724,-0.00038624755773266636,0.0015811280456190877,0.0,0.0,-33.7227689465156,150.67398842954458,-0.00975,22141,7571,3565,3565,0,0,0
9.02787844400018,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.005580191790091671,0.0013465501952678594,0.0,0.004148073410278303,-0.003968025305554958,-0.000652505468431611,0.001070438082185331,0.02114928306400117,-0.0012532927963775364,2.9295744980117888e-05,0.022337379521230733,0.005740360427933284,0.0012536351439417154,0.022851679587572466,0.006959286664616934,-0.0003073227491422673,2.00090749455161,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.002505626836659096,-0.0003785187001548332,0.003456075422816802,0.0,0.0,-33.72276895316919,150.67398842226342,0.0055,22141,7571,3588,3588,0,0,0
9.228104896000332,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.005317680555927462,0.0007422058595688563,0.0,0.003497699761819376,-0.004073658356936186,-0.00041829837752953,0.0010658199843931288,0.023606691570830285,-0.0011228641698153297,0.00022387904752463328,0.022337379521230733,0.005369226763032769,0.001144965401999382,0.022619107931429294,0.0064613682025076715,-0.0003073227491422673,2.0007960104976013,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.0027098344633126954,-0.00012061152276882324,0.0015819955631649271,0.0,0.0,-33.72276896186396,150.6739884118846,-0.01625,22141,7571,3605,3605,0,0,0
9.42827580500034,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.004733958970431107,-5.5711226769394884e-05,0.0,0.0025108895667545934,-0.004013590021175086,-0.00016055933574445915,0.0010428589176898714,0.024981051724549272,-0.0009642860998155811,0.0004283530555539983,0.022337379521230733,0.004734286775694233,0.0010551464459969487,0.022365039576257947,0.0057187686707902375,-0.0003073227491422673,2.0010190138798922,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.002903109802687564,0.00040003223829168617,-0.014170616576380595,0.0,0.0,-33.722768971947076,150.67398839929348,0.00525,22141,7571,3605,3605,0,0,0
9.62904401500009,static,1.0,0.02208605716389747,0.003341347457022581,-0.0034406344188035905,0.003738923952383011,-0.0011006495956011886,0.0,0.0010939845337992141,-0.003740879534789723,0.00013582443857385008,0.0010061891454881354,0.025037838733119017,-0.0007732927138022205,0.00065793863953445,0.022337379521230733,0.0038975610135058123,0.001015315160239443,0.022074095248408178,0.004842802063202382,-0.0003073227491422673,2.0011483929840725,-0.0007569565000890183,-3.9579452830507976e-05,-0.012,-0.0030956140041523642,0.0012802993643142655,0.0027622637629434064,0.0,0.0,-33.72276898268199,150.67398838555997,0.0032500000000000003,22141,7571,3605,3605,0,0,0
