file,samples,mode,truth_xy_motion_m_final,truth_xy_motion_m_max,truth_xy_motion_m_p95,truth_xy_motion_m_rmse,lio_xy_drift_m_final,lio_xy_drift_m_max,lio_xy_drift_m_p95,lio_xy_drift_m_rmse,ekf_xy_drift_m_final,ekf_xy_drift_m_max,ekf_xy_drift_m_p95,ekf_xy_drift_m_rmse,lio_truth_xy_error_m_final,lio_truth_xy_error_m_max,lio_truth_xy_error_m_p95,lio_truth_xy_error_m_rmse,ekf_truth_xy_error_m_final,ekf_truth_xy_error_m_max,ekf_truth_xy_error_m_p95,ekf_truth_xy_error_m_rmse,truth_path_length_m,lio_path_length_m,ekf_path_length_m,lio_z_rel_m_mean,lio_z_rel_m_min,lio_z_rel_m_max,lio_yaw_rad_mean,lio_yaw_rad_min,lio_yaw_rad_max,lio_vx_mps_mean,lio_vx_mps_min,lio_vx_mps_max,lio_wz_radps_mean,lio_wz_radps_min,lio_wz_radps_max,cmd_vx_mps_mean,cmd_vx_mps_min,cmd_vx_mps_max,cmd_wz_radps_mean,cmd_wz_radps_min,cmd_wz_radps_max,filtered_points_mean,filtered_points_max,registered_points_mean,registered_points_max,safety_cloud_points_mean,safety_cloud_points_max,raw_obstacle_points_mean,raw_obstacle_points_max,safety_stop_mean,safety_stop_max,nan_count_mean,nan_count_max,stamp_backwards_mean,stamp_backwards_max,safety_stop_fraction,ekf_z_rel_m_mean,ekf_z_rel_m_min,ekf_z_rel_m_max,ekf_yaw_rad_mean,ekf_yaw_rad_min,ekf_yaw_rad_max,ekf_vx_mps_mean,ekf_vx_mps_min,ekf_vx_mps_max,ekf_wz_radps_mean,ekf_wz_radps_min,ekf_wz_radps_max
data/ekf_ab_static_before.csv,245,static,0.08260809771085986,0.08260809771085986,0.07902955626420125,0.03434316121056807,0.10342508446561222,0.18574845079674457,0.13726165262669568,0.060673024758003576,nan,nan,nan,nan,0.02154574036889465,0.23303832100322092,0.11703953968586611,0.06498020919374749,nan,nan,nan,nan,0.11630558293094574,2.9932024747961328,0,-0.017921025243420274,-0.24090619017923415,0.01188880338166277,-0.00031876790740626874,-0.01699056690889416,0.00821641156080943,-0.0017308150362680683,-0.1883883855136916,0.003658576772547216,0.001992857142857143,-0.021750000000000002,0.02275,0.0,0.0,0.0,0.0,0.0,0.0,22122.004081632655,22507.0,7562.3877551020405,7725.0,3519.9469387755103,3742.0,3519.910204081633,3742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
data/ekf_ab_static_after.csv,238,static,0.06929505079819646,0.06929505079819646,0.05269735130086066,0.02321276950535438,0.0860649293084095,0.22862781931944853,0.12978924082735532,0.0606054494314394,0.056257046131990146,0.09776120194725318,0.0651734423782573,0.027290157324687977,0.03398482954610688,0.1632633386926323,0.09554802481480644,0.04977839347878657,0.01330248837435744,0.05144635961516376,0.027268416151427693,0.012196605767667195,0.10310940696021224,1.8784446834432589,0.6076278276484451,-0.00678217249770115,-0.08078219293804129,0.008235157078982466,0.00028114379242418354,-0.003844862010636565,0.004171488704158096,-0.0001433952019599136,-0.0069959264898962845,0.0071789623646850865,-0.002341386554621849,-0.02375,0.02725,0.0,0.0,0.0,0.0,0.0,0.0,22159.626050420167,22553.0,7579.663865546218,7719.0,3526.4957983193276,3695.0,3526.4957983193276,3695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000127231212024,1.9982393709814437,2.0046139888850476,0.00030660317215692025,-0.08934621173952033,0.06671956896468852,0.0009549599214409089,-0.014170616576380595,0.02242138654277611
data/ekf_ab_running_before.csv,216,running,8.679076808894994,8.687625050452096,8.68580210202911,7.055776853855277,7.042025146474691,7.266372031201299,7.251678229660711,5.601206549345989,nan,nan,nan,nan,2.016195059639833,2.296064430189998,2.060587486883986,1.7640826024001561,nan,nan,nan,nan,8.742319565168344,11.341380353836074,0,-0.16958308389221916,-0.9915871044524079,0.21719441064759665,0.20028139938452513,-0.003966885939198898,0.32004065835653517,0.12984078625507842,-0.208408007131736,0.7408600645821553,-0.006628472222222224,-1.4795,1.432,0.20829887010830317,0.0,0.6,-0.0505579570913954,-0.1771020077224229,0.0018548371538473253,18831.78240740741,22037.0,6714.268518518518,7618.0,1860.5185185185185,3581.0,1860.5185185185185,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
data/ekf_ab_running_after.csv,224,running,12.583427469047384,12.583427469047384,12.204424136825873,8.325965570262888,8.899505170212658,8.899505170212658,8.60273315635153,5.559924461302587,12.528100451927932,12.528100451927932,12.085615425307983,8.223729738743348,4.045130033798664,4.0676669688600615,4.021362916501774,3.025409541673043,0.055328446313151966,0.26782906863282646,0.2388472591481603,0.14431831610343898,12.694511229294822,9.95057336105884,13.097163360122853,-0.061748744422707565,-0.20952944175771337,0.026738617935110835,0.24005506573049826,0.0007241117249606101,0.41989059156784775,0.018059890813922806,-0.06041653779127733,0.5060186184178311,0.00809375,-0.03825,0.04725,0.3236990701116333,0.2,0.6,-0.022340392854906254,-0.16518536864029568,0.17165754646798947,18600.16964285714,22384.0,6664.241071428572,7698.0,1779.107142857143,3525.0,1779.107142857143,3525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2446001184914954,1.9999266399930917,2.4195429071905625,0.02819761594438434,-0.06028744088993151,0.4676487766667613,0.009091402907845875,-0.03937510888609717,0.0370050152991661
