wall_time,t,event,detail
2026-09-02T10:05:53+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report4/data/sudden_obstacle_20260902_01
2026-09-02T10:05:56+0800,2.554,goal_status,SUCCEEDED code=4; status_seq=4
2026-09-02T10:06:00+0800,6.416,goal_received,frame=camera_init; x=24.000; y=0.000
2026-09-02T10:06:00+0800,6.419,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=5
2026-09-02T10:06:00+0800,6.422,plan_received,id=1; source=/plan; points=11; frame=camera_init; world_frame=camera_init
2026-09-02T10:06:00+0800,6.422,plan_received,id=2; source=/unsmoothed_plan; points=11; frame=camera_init; world_frame=camera_init
2026-09-02T10:06:00+0800,6.423,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=6
2026-09-02T10:06:00+0800,6.619,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:00+0800,6.719,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:00+0800,6.819,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:00+0800,6.919,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:00+0800,7.018,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:00+0800,7.118,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.218,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.318,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.418,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.519,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.618,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.720,plan_received,id=2; source=/received_global_plan; points=11; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.820,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,7.918,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,8.019,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:01+0800,8.119,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.219,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.319,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.419,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.518,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.620,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.719,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.819,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,8.918,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,9.019,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:02+0800,9.119,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:03+0800,9.218,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:03+0800,9.319,plan_received,id=2; source=/received_global_plan; points=10; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-02T10:06:03+0800,9.419,plan_received,id=2; source=/received_global_plan; points=9; frame=wamv/wamv/base_link; world_frame=camera_init
