wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T22:05:24+0800,204.212,transform_frozen,0.000,0.000,-531.863,162.227,"tx=-531.863190; ty=162.226940; yaw=1.000000; boat_world=(-531.58, 163.333); boat_camera=(1.0837,0.3593)"
2026-09-01T22:05:24+0800,204.212,waiting_for_motion,1.084,0.359,-531.580,163.333,need speed>=0.25 m/s and travel>=4.0 m
