elapsed_s,mode,spawn_yaw_rad,lio_x_rel_m,lio_y_rel_m,lio_z_rel_m,ekf_x_rel_m,ekf_y_rel_m,ekf_z_rel_m,ekf_camera_x_rel_m,ekf_camera_y_rel_m,truth_x_rel_m,truth_y_rel_m,truth_z_rel_m,truth_world_x_rel_m,truth_world_y_rel_m,lio_xy_drift_m,ekf_xy_drift_m,truth_xy_motion_m,lio_truth_xy_error_m,ekf_truth_xy_error_m,lio_yaw_rad,ekf_yaw_rad,lio_vx_mps,lio_vy_mps,lio_wz_radps,ekf_vx_mps,ekf_vy_mps,ekf_wz_radps,cmd_vx_mps,cmd_wz_radps,gps_lat,gps_lon,imu_gz_radps,filtered_points,registered_points,safety_cloud_points,raw_obstacle_points,safety_stop,nan_count,stamp_backwards
6.210547259000123,static,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,-0.0003192525337742984,nan,-0.00018637820455168813,7.7375574060112e-05,0.0022500000000000003,nan,nan,nan,0.0,0.0,-33.72276887684238,150.67398941580524,-0.00125,22195,7643,3494,3494,0,0,0
6.411273386000175,static,1.0,0.00722396796295835,-0.0026613162186924083,-0.0019511035181091266,nan,nan,nan,nan,nan,-0.000363775639124986,0.00018096119746942795,0.002578058315295173,-0.00034882241368450195,-0.00020833289303823221,0.007698591893698734,nan,0.0004062999761387654,0.00810261648366626,nan,-0.0009170068509294621,nan,0.00041525567279314564,-6.600379682958582e-05,0.00975,nan,nan,nan,0.0,0.0,-33.722768869565606,150.67398942798408,0.0,22195,7599,3494,3494,0,0,0
6.611435335999886,static,1.0,0.00722396796295835,-0.0026613162186924083,-0.0019511035181091266,nan,nan,nan,nan,nan,-0.0006799362851748973,0.0003344063011270998,0.006385113716464358,-0.0006487643422588008,-0.000391466159896936,0.007698591893698734,nan,0.0007577208761351028,0.00845257687213861,nan,-0.0009170068509294621,nan,0.00041525567279314564,-6.600379682958582e-05,0.00975,nan,nan,nan,0.0,0.0,-33.722768860683054,150.673989442604,-0.00625,22195,7599,3494,3494,0,0,0
6.811608852000063,static,1.0,0.00722396796295835,-0.0026613162186924083,-0.0019511035181091266,nan,nan,nan,nan,nan,-0.0010070499817039621,0.0004840378896985217,0.01285446831647101,-0.0009514152669680698,-0.0005858765519235476,0.007698591893698734,nan,0.0011173371668004913,0.008811521371053054,nan,-0.0009170068509294621,nan,0.00041525567279314564,-6.600379682958582e-05,0.00975,nan,nan,nan,0.0,0.0,-33.722768855035525,150.67398945155114,0.0135,22195,7599,3557,3557,0,0,0
7.012208975000249,static,1.0,0.00722396796295835,-0.0026613162186924083,-0.0019511035181091266,nan,nan,nan,nan,nan,-0.0011954309458678547,0.0005589615489930242,0.01898384410973246,-0.0011162440216594405,-0.0007039122414767007,0.007698591893698734,nan,0.0013196564551394407,0.009014236899870834,nan,-0.0009170068509294621,nan,0.00041525567279314564,-6.600379682958582e-05,0.00975,nan,nan,nan,0.0,0.0,-33.72276884950047,150.67398945957294,0.019,22195,7599,3557,3557,0,0,0
7.212735306000013,static,1.0,0.00722396796295835,-0.0026613162186924083,-0.0019511035181091266,nan,nan,nan,nan,nan,-0.0013300137453417962,0.0005921689372741842,0.02697092598396235,-0.0012169024722652466,-0.0007992177338280726,0.007698591893698734,nan,0.0014558848213614116,0.009151817782606276,nan,-0.0009170068509294621,nan,0.00041525567279314564,-6.600379682958582e-05,0.00975,nan,nan,nan,0.0,0.0,-33.72276884647278,150.673989462612,0.014,22037,7599,3518,3518,0,0,0
7.412913345000106,static,1.0,0.05470107795202187,-0.015244857499605344,-0.013181041576990613,nan,nan,nan,nan,nan,-0.0013650038855865373,0.0005708581631080564,0.03384801647769013,-0.0012178753275975396,-0.0008401751820201753,0.056785681375646505,nan,0.0014795656964303576,0.05825411912084159,nan,-0.0015143117875710422,nan,-0.0010965790407996702,0.0007312144320940722,0.02275,nan,nan,nan,0.0,0.0,-33.72276884614317,150.6739894602799,-0.00425,22013,7473,3510,3510,0,0,0
7.613066375000017,static,1.0,0.061885827715330674,-0.018627754632965614,-0.014685583446013853,nan,nan,nan,nan,nan,-0.0013302796934724346,0.000506889574466746,0.04024210381255176,-0.001145286055248107,-0.0008455181578312931,0.06462854566426172,nan,0.001423580381842976,0.06604854915035119,nan,-0.0014282221343048795,nan,-0.0010652419920448354,0.0005190569454642219,0.008,nan,nan,nan,0.0,0.0,-33.72276884762923,150.67398945511448,0.00975,22013,7501,3510,3510,0,0,0
7.8132641970000805,static,1.0,0.061885827715330674,-0.018627754632965614,-0.014685583446013853,nan,nan,nan,nan,nan,-0.0012198861589187671,0.00039275830084329976,0.0462789280682009,-0.0009896020187625254,-0.0008142905919044097,0.06462854566426172,nan,0.0012815542608890578,0.06590987054943918,nan,-0.0014282221343048795,nan,-0.0010652419920448354,0.0005190569454642219,0.008,nan,nan,nan,0.0,0.0,-33.72276885180905,150.67398944383854,0.01225,22013,7501,3510,3510,0,0,0
8.013817329000176,static,1.0,0.06041878410761478,-0.01804216504668834,-0.014650039370834325,nan,nan,nan,nan,nan,-0.001036926139709694,0.0002347090397313488,0.05089071512074626,-0.0007577544311061502,-0.000745729424579622,0.06305512820234772,nan,0.0010631576329711693,0.06411589856169796,nan,-0.0011413305398931145,nan,-0.0018008991604667227,0.0003196107273879266,-0.00575,nan,nan,nan,0.0,0.0,-33.72276885814061,150.6739894283684,0.001,22050,7501,3510,3510,0,0,0
8.214414905000012,static,1.0,0.061948741593614805,-0.017778098221554788,-0.014317129352261168,nan,nan,nan,nan,nan,-0.0008503992459324496,8.73802184835485e-05,0.052981031661512884,-0.0005330005919859104,-0.0006683745574207478,0.06444926191515082,nan,0.0008548767045982196,0.06529094431907664,nan,-0.0008034081988999645,nan,-0.0011413641015119087,7.885038395104517e-05,0.001,nan,nan,nan,0.0,0.0,-33.722768866112496,150.67398940982233,0.00875,22050,7538,3583,3583,0,0,0
8.414555602000291,static,1.0,0.061948741593614805,-0.017778098221554788,-0.014317129352261168,nan,nan,nan,nan,nan,-0.0006242061265769518,-7.999914030568754e-05,0.05325170620895481,-0.00026994305414973496,-0.0005684750640284619,0.06444926191515082,nan,0.0006293116484746256,0.0650276594802824,nan,-0.0008034081988999645,nan,-0.0011413641015119087,7.885038395104517e-05,0.001,nan,nan,nan,0.0,0.0,-33.72276887510724,150.673989389555,-0.005,22050,7538,3583,3583,0,0,0
8.61471672100015,static,1.0,0.061948741593614805,-0.017778098221554788,-0.014317129352261168,nan,nan,nan,nan,nan,-0.00039222572093551594,-0.0002398429141310077,0.051137628934826485,-1.0099608289237949e-05,-0.0004596342432137135,0.06444926191515082,nan,0.00045974518988483085,0.0647609960156745,nan,-0.0008034081988999645,nan,-0.0011413641015119087,7.885038395104517e-05,0.001,nan,nan,nan,0.0,0.0,-33.72276888221467,150.67398937391036,-0.0055,22050,7538,3608,3608,0,0,0
8.814892764999968,static,1.0,0.061948741593614805,-0.017778098221554788,-0.014317129352261168,nan,nan,nan,nan,nan,-0.00020066790406852541,-0.0003595239926337965,0.047000544352761936,0.00019410767686167674,-0.0003631078610908389,0.06444926191515082,nan,0.00041173426989091043,0.0645442160776561,nan,-0.0008034081988999645,nan,-0.0011413641015119087,7.885038395104517e-05,0.001,nan,nan,nan,0.0,0.0,-33.72276889137997,150.67398935421767,0.00725,22202,7538,3580,3580,0,0,0
9.015043572000195,static,1.0,0.02915336448968872,-0.004188183023254577,-0.00510109427158128,nan,nan,nan,nan,nan,-5.566103255663123e-05,-0.00043444844371262885,0.04100829014143938,0.0003355019755417743,-0.00028157063979961094,0.02945266606107028,nan,0.0004379995442801232,0.029449239298372874,nan,0.00039744281588656634,nan,0.00030360075620094025,-0.00048823845720596265,0.0225,nan,nan,nan,0.0,0.0,-33.722768899757234,150.67398933683432,-0.001,22202,7622,3532,3532,0,0,0
9.215155826000228,static,1.0,0.02915336448968872,-0.004188183023254577,-0.00510109427158128,nan,nan,nan,nan,nan,2.9729151638343713e-05,-0.000450631356445461,0.03265149605212844,0.000395255940475181,-0.00021846094247734982,0.02945266606107028,nan,0.00045161094082075975,0.02936248333785486,nan,0.00039744281588656634,nan,0.00030360075620094025,-0.00048823845720596265,0.0225,nan,nan,nan,0.0,0.0,-33.722768906802536,150.67398932299474,0.0085,22202,7622,3475,3475,0,0,0
9.415365966000081,static,1.0,0.02915336448968872,-0.004188183023254577,-0.00510109427158128,nan,nan,nan,nan,nan,2.4590718924059614e-05,-0.0003943178795140331,0.023860701009250293,0.0003450934765396596,-0.00019235848307630476,0.02945266606107028,nan,0.0003950839069889403,0.029374799984293966,nan,0.00039744281588656634,nan,0.00030360075620094025,-0.00048823845720596265,0.0225,nan,nan,nan,0.0,0.0,-33.7227689120894,150.6739893136701,0.012750000000000001,22202,7622,3475,3475,0,0,0
9.61639825500015,static,1.0,0.010402602131960263,-0.0072034824299213734,-0.0016161588097367717,nan,nan,nan,nan,nan,-4.879561844084836e-05,-0.0002894945196176275,0.01598580117746426,0.00021723685335928167,-0.0001974746535893246,0.012653232402593818,nan,0.0002935780803596648,0.012531358416425402,nan,-0.001861414574825592,nan,-0.000525929690426252,-0.0012059092280278952,-0.0155,nan,nan,nan,0.0,0.0,-33.72276891469735,150.67398931006824,-0.0005,22345,7622,3443,3443,0,0,0
9.8170166660002,static,1.0,-0.0038904846071087865,0.009151791792891814,0.001977155826075098,nan,nan,nan,nan,nan,-0.00020631583207091276,-0.00011163556749561932,0.007259699908257783,-1.7534828884890885e-05,-0.00023392574092895302,0.009944403627095613,nan,0.000234582016559629,0.009969161751327869,nan,0.00039291067939354425,nan,0.0012556076498305385,-0.0010152700878860942,0.016,nan,nan,nan,0.0,0.0,-33.722768916344606,150.67398930991214,0.01025,22345,7676,3443,3443,0,0,0
10.017142751999927,static,1.0,-0.0038904846071087865,0.009151791792891814,0.001977155826075098,nan,nan,nan,nan,nan,-0.0004483823522840761,0.00013463307238644755,-0.0011450138471545968,-0.0003555518428584037,-0.0003045581800904529,0.009944403627095613,nan,0.00046815894525258805,0.009651798761031817,nan,0.00039291067939354425,nan,0.0012556076498305385,-0.0010152700878860942,0.016,nan,nan,nan,0.0,0.0,-33.722768915843425,150.6739893151273,0.00125,22345,7676,3443,3443,0,0,0
10.21730241000023,static,1.0,-0.0038904846071087865,0.009151791792891814,0.001977155826075098,nan,nan,nan,nan,nan,-0.0007352485752790032,0.00041076542241762215,-0.007855246150535816,-0.000742903685136298,-0.00039675283781548387,0.009944403627095613,nan,0.0008422106029395092,0.009293064964040776,nan,0.00039291067939354425,nan,0.0012556076498305385,-0.0010152700878860942,0.016,nan,nan,nan,0.0,0.0,-33.72276891411898,150.6739893224438,0.010750000000000001,22386,7676,3417,3417,0,0,0
10.417838287999984,static,1.0,-0.011089901531246574,0.01045836488978645,0.0021873814954045502,nan,nan,nan,nan,nan,-0.001072183561193143,0.0007239829295374464,-0.013092596294109055,-0.0011885138791285499,-0.0005110417108937781,0.015243467851531129,nan,0.0012937267374350866,0.013968280691464954,nan,-0.0006009528571865938,nan,0.0007884631302604765,-0.0008175291586593969,0.006500000000000001,nan,nan,nan,0.0,0.0,-33.72276891031317,150.6739893358871,-0.0135,22380,7702,3419,3419,0,0,0
10.618025532000047,static,1.0,-0.011522701064844945,0.012221205846792482,0.0024684937582660927,nan,nan,nan,nan,nan,-0.0014346582222589921,0.0010522315031846223,-0.0163355205446587,-0.001660571424849877,-0.0006387001596692699,0.016796741117831564,nan,0.0017791670385294072,0.015050401864469277,nan,0.0003202694125505107,nan,0.0008326398381178458,-0.0007661132632743305,0.0125,nan,nan,nan,0.0,0.0,-33.722768906582814,150.67398934807719,0.0085,22380,7654,3423,3423,0,0,0
10.818137152999952,static,1.0,-0.011522701064844945,0.012221205846792482,0.0024684937582660927,nan,nan,nan,nan,nan,-0.001826917812374075,0.0013994468865518878,-0.01733130232283686,-0.0021646818564704517,-0.0007811739509975268,0.016796741117831564,nan,0.0023013214207166822,0.014529923601741414,nan,0.0003202694125505107,nan,0.0008326398381178458,-0.0007661132632743305,0.0125,nan,nan,nan,0.0,0.0,-33.722768900689914,150.6739893665764,0.025,22247,7654,3418,3418,0,0,0
11.018718259000252,static,1.0,-0.0012621197318512314,0.00787912614069855,-5.515436943829069e-05,nan,nan,nan,nan,nan,-0.0021739008148074063,0.001699754908058548,-0.015912015609740204,-0.002604858059385151,-0.0009108929632759555,0.007979572354366332,nan,0.0027595310290137033,0.006246276776930042,nan,-0.00039217241965561076,nan,0.0008802687088987104,0.0001853583658906603,0.010750000000000001,nan,nan,nan,0.0,0.0,-33.7227688943185,150.67398938608147,-0.00775,22187,7600,3426,3417,0,0,0
11.220016673999908,static,1.0,0.005677787013839267,0.00358083340764323,-0.0017180362410884854,nan,nan,nan,nan,nan,-0.0024657776967918015,0.0019462450007720756,-0.012708458419715518,-0.002969974072811965,-0.0010233197251352522,0.006712647262281524,nan,0.0031413260341814535,0.008305993345537502,nan,0.0006919096996265029,nan,-2.8767422195036887e-05,0.00018005528262057916,-0.00775,nan,nan,nan,0.0,0.0,-33.72276888804087,150.67398940505495,-0.00475,22187,7627,3426,3426,0,0,0
11.420611842000199,static,1.0,0.008848984802302,0.0009482485325112561,-0.0029611634680645448,nan,nan,nan,nan,nan,-0.002742518606317962,0.0021722400376002473,-0.007394863867838414,-0.003309666090558494,-0.001134083531297847,0.008899646471112294,nan,0.0034985761513726898,0.011655947257798407,nan,-0.0007449160784358422,nan,2.838757289819989e-05,0.00035675189281192735,0.0025,nan,nan,nan,0.0,0.0,-33.722768883674355,150.67398941818186,0.0135,22081,7563,3426,3426,0,0,0
11.62080227100023,static,1.0,0.01628929971022484,-0.0036908029711807955,-0.004953034916488447,nan,nan,nan,nan,nan,-0.0029687908572648075,0.0023472643523453234,-0.0005761320777571133,-0.0035791993919929155,-0.0012299190242970326,0.016702194814502917,nan,0.0037846227148779603,0.02018247530183222,nan,-0.0012544185485763514,nan,1.765475253459011e-05,0.0004903224911427296,-0.021750000000000002,nan,nan,nan,0.0,0.0,-33.72276887886385,150.67398943261622,-0.0005,22081,7504,3546,3546,0,0,0
11.821132083000066,static,1.0,0.01628929971022484,-0.0036908029711807955,-0.004953034916488447,nan,nan,nan,nan,nan,-0.003163985354533883,0.0024831920784577034,0.008515359552796115,-0.0037990426665146515,-0.0013207274662931923,0.016702194814502917,nan,0.004022069892756712,0.02040952019729336,nan,-0.0012544185485763514,nan,1.765475253459011e-05,0.0004903224911427296,-0.021750000000000002,nan,nan,nan,0.0,0.0,-33.72276887620907,150.67398944057635,-0.02525,22081,7504,3566,3566,0,0,0
