time_s,truth_x_m,truth_y_m,truth_z_m,lio_x_m,lio_y_m,lio_z_m,lio_xy_drift_m,truth_xy_motion_m,raw_points,filtered_points,registered_points
0.14330658099970606,-534.7818896706098,161.63722926284007,-0.06672464076153603,-0.035922814530029545,0.0386350033132492,-0.014466533873252039,0.0,0.0,0,0,0
1.019429442999808,-534.7830742680588,161.6364222376088,-0.1137807816521613,-0.11345272688830689,0.11183295894166945,0.003493189489069158,0.10662470641676977,0.0014333739359551395,69984,20630,7161
2.000114064999707,-534.7871106313283,161.6347149295221,-0.1553156408321193,-0.028325418382432188,0.06906939566630153,-0.005398722992112089,0.03136833859360514,0.0057948514095641935,69984,20372,7114
3.001634069999909,-534.7902584438265,161.63357575882702,-0.12652948150837642,0.1026413199154623,-0.014823473816623443,-0.0226127196054508,0.14851878040057243,0.009131509005972763,69984,20087,6980
4.008946156000093,-534.7898679171071,161.63372892621797,-0.07606351207240798,0.0865752851744878,-0.008176194206910826,-0.030330136380958904,0.13113760957288076,0.008712334568922172,69984,20089,6981
5.001241951999873,-534.7886992315531,161.63421621465855,-0.08908309057380581,-0.03487852069239058,0.06379261489635955,-0.01618225653727643,0.025179276601721087,0.007446380300869121,69984,20411,7125
6.016731686999719,-534.7908240046656,161.63356367023917,-0.14783568113332277,-0.11499435945778792,0.10562945543207745,0.008957705295043627,0.10363670118237306,0.009657064467932224,69984,20688,7197
7.008229285999732,-534.7949115132932,161.631921250727,-0.15311435932793271,-0.07095686656187578,0.07253711756413812,0.008169126938887,0.04875180153030691,0.014062125709308166,69984,20538,7123
8.0081197049999,-534.7964562709054,161.63078368362508,-0.09098872164986149,0.11133745326982057,-0.03938123265967681,-0.018172935767100894,0.16664969111242556,0.015928946468310893,69984,20064,6960
9.019522612999936,-534.7950932484983,161.6305780669433,-0.05512170054647862,0.06748230998763456,0.00757161593492674,-0.03147255149942461,0.10797015241227245,0.01478421035826328,69984,20136,6992
10.01843235699971,-534.7946888083613,161.6307781044667,-0.11041900578260201,-0.09454432036592882,0.4580098559094463,0.007085529067812797,0.4234521790433371,0.01433301683324658,69984,20499,7181
11.017235663000065,-534.7985960385624,161.6302831801694,-0.177976422439266,-0.1137370395715881,0.08751774887456719,0.005441154664759411,0.09189437650058284,0.018092838213995953,69984,20657,7181
12.000106965999748,-534.8028497070153,161.62939827707038,-0.15958730528823034,0.050614411029597864,-0.026663363376593342,9.983943833780054e-05,0.10840926205781021,0.02237515283180462,69984,20274,7072
13.000170072999936,-534.8042756682102,161.6285808403497,-0.07252091163447265,0.09628457941645836,-0.05425095747050517,-0.020151664545002838,0.16157535927499278,0.023998502039430197,69984,20075,6946
14.00226469900008,-534.8030818346864,161.62797268348686,-0.04068505324729562,0.004843188163756871,0.04821224400828228,-0.028662550866948848,0.04187589419893501,0.023125571983700934,69984,20253,7056
15.016510805000053,-534.8037756989744,161.6275201849085,-0.113575811645963,-0.08719761348217601,0.1479419775473572,-0.019245761043279838,0.12073574294217511,0.023942941169767386,69984,20471,7163
16.009925090999786,-534.8087786109105,161.62718572233015,-0.18767894876396765,-0.08482880664443741,0.1512695746482647,0.0027053690023483056,0.1227939034501193,0.02870344607310372,69984,20557,7176
17.000498163999964,-534.8135991671186,161.6272392523086,-0.15949897569659913,0.03617771102906886,0.006492582959076792,0.004210011186590763,0.07894061674526313,0.03324593928980949,69984,20298,7057
18.001222288999998,-534.8149104197773,161.627180331659,-0.07032413052329586,0.07191240496376207,-0.059568211502964596,-0.009911457010595566,0.14585028612763723,0.0345159512902365,69984,20131,6992
19.01390198299987,-534.8143139422999,161.62644802167074,-0.04147081225941346,0.022152377559601668,-0.008368158355710555,-0.011800634579310782,0.07471295164244236,0.03416970230757848,69984,20184,6998
20.0053683619999,-534.815514179453,161.62529194329647,-0.10686665629128395,-0.09474410547614445,0.16758418670456687,-0.013293230660512774,0.14173156376000082,0.035680627696741025,69984,20499,7152
21.014134038000066,-534.8200298182543,161.6250493973316,-0.1745090487675544,-0.04373833990899007,0.1459177881701712,-0.015317113863494046,0.10756708773414751,0.040037732030557355,69984,20445,7143
22.01690807099976,-534.823706945999,161.62609565954926,-0.16025177612823363,0.013952161539865832,0.07078129981248593,-0.00966536870620325,0.05933715207683527,0.043274029662328184,69984,20300,7077
23.015435564999734,-534.8248069493307,161.62698915505345,-0.09367012278905426,0.043796176865755,-0.019217421208321393,0.004396961889430156,0.09849883558796618,0.04412201967598805,69984,20294,7073
24.00387554100007,-534.8246137948049,161.62638929522603,-0.06091065486064531,-0.039700868349971004,0.027673098786496257,-0.007137915007549789,0.011594698854218719,0.04407783667691479,69984,20320,7098
25.01027541099984,-534.8252410054849,161.62485613651614,-0.0901411884690519,-0.05780777528119201,0.11477993571775197,-0.011486738049247708,0.07922753459477466,0.04508250758873111,69984,20371,7122
26.014051522000045,-534.8272825236907,161.6245203762386,-0.13728241240204278,-0.022662693269645977,0.15003162878329804,-0.01695330426886823,0.11218306013812607,0.04713838042904205,69984,20341,7117
27.005157374999726,-534.8291999209944,161.62623864979284,-0.15211969136103273,0.00573341954081143,0.09739226968226103,-0.01054497860981996,0.07202539960405427,0.048570087158749914,69984,20311,7085
28.003950629999963,-534.8301455600318,161.62789781650187,-0.13015529549322613,-0.028600789396234994,0.017178219592496647,0.0010912491295014305,0.022671692034320484,0.04914983982352972,69984,20379,7111
29.000053494999975,-534.8305789186442,161.62770647545898,-0.09742984518165587,-0.03300493795923522,0.007334260365914758,0.007167489303706008,0.03143645197437995,0.049611756204163686,69984,20416,7124
30.011506857999848,-534.8306322821722,161.62608747850084,-0.0754713796416095,-0.022185963482327726,0.023247700800041148,-0.0008103442821479734,0.020626927918129867,0.049999815401594774,69984,20255,7087
31.00789166000004,-534.830193682834,161.62555132871418,-0.08995513779794181,0.008431597145895094,0.11462189044133088,-0.027224396964600907,0.08798477624301392,0.049695590774281734,69984,20283,7056
32.013910317999944,-534.8303902985459,161.62714248959594,-0.13390426264875213,-0.004614033990916644,0.14247991501942828,-0.03164198647728474,0.10846199991753085,0.049538408378556546,69984,20413,7078
33.001672722999956,-534.832232400231,161.62907574071622,-0.16631536944468178,-0.05980737805320094,0.13713919919186104,-0.010293112482454937,0.10135851705892475,0.050998728893355785,69984,20444,7157
34.002132099999926,-534.834411831607,161.62917381204224,-0.13730768981046632,-0.05980737805320094,0.13713919919186104,-0.010293112482454937,0.10135851705892475,0.053136312286184394,69984,20444,7157
35.01968001499972,-534.8348657312347,161.62790256433846,-0.0690000761372313,0.044706803144226696,-0.012054359746075998,-0.007672912919699949,0.09523941817155761,0.05379080129795443,69984,20126,6987
