elapsed_s,mode,spawn_yaw_rad,lio_x_rel_m,lio_y_rel_m,lio_z_rel_m,ekf_x_rel_m,ekf_y_rel_m,ekf_z_rel_m,ekf_camera_x_rel_m,ekf_camera_y_rel_m,truth_x_rel_m,truth_y_rel_m,truth_z_rel_m,truth_world_x_rel_m,truth_world_y_rel_m,lio_xy_drift_m,ekf_xy_drift_m,truth_xy_motion_m,lio_truth_xy_error_m,ekf_truth_xy_error_m,lio_yaw_rad,ekf_yaw_rad,lio_vx_mps,lio_vy_mps,lio_wz_radps,ekf_vx_mps,ekf_vy_mps,ekf_wz_radps,cmd_vx_mps,cmd_wz_radps,gps_lat,gps_lon,imu_gz_radps,filtered_points,registered_points,safety_cloud_points,raw_obstacle_points,safety_stop,nan_count,stamp_backwards
21.465196857000024,running,1.0,3.019362885805189,0.5319433179188615,-0.1532710217296987,2.5913089410883297,4.267971099589607,0.0,4.99146404039006,0.12548333988774063,5.195411382389351,0.12924185550312117,-0.03370409247209366,2.6983394784099346,4.441617604964335,3.0658629991661996,4.993041090868013,5.197018653947157,2.212996956011908,0.2039819716254529,0.12650657896781703,2.1308506961519846,0.0003119293656796994,0.0019232882607246266,0.006,0.006436821907758806,-0.004831157176573919,0.01861281653514064,0.34624741037051066,-0.0886790479326014,-33.72272948392131,150.6740174241946,0.00625,19378,6907,2140,2140,0,0,0
21.671896785,running,1.0,3.0425551891747764,0.5395359893854581,-0.1402534690095688,2.630668649467401,4.336679245298396,0.0,5.070546092619469,0.12948645687463411,5.252581475012025,0.13268818404980287,-0.03259713404280598,2.7263286258045127,4.491586638365646,3.0900228418276305,5.072199169974747,5.254257160229782,2.247162949320326,0.18206353698560393,0.1281960355887467,2.1321329644818148,-0.0012435060040739841,0.0022205230676119324,0.02375,0.0035392553069232835,-0.0033443652458449223,0.016153192769874793,0.33362136819831095,-0.08812745425031535,-33.72272894072404,150.6740178174731,0.012750000000000001,19332,6875,2140,2140,0,0,0
21.87259786200002,running,1.0,3.0639280022061426,0.5443271654707749,-0.12391946083615749,2.664396449956507,4.400985070547393,0.0,5.142880787096751,0.13585007704444907,5.331419934381771,0.13757027237438546,-0.030398242149448654,2.764817091522673,4.560564717991468,3.111904057931795,5.144674725745242,5.333194548913858,2.3036863572463577,0.18854699448926693,0.13357843104936273,2.135687911945439,-0.0016989619108284356,0.0019713791770635896,0.0285,0.0007686000668255,-0.0005296200518971262,0.023263619197654753,0.3241995220802625,-0.08780089010152266,-33.722728401297054,150.67401820822312,0.0485,19256,6895,2025,2025,0,0,0
22.073106001999975,running,1.0,3.0828079395085437,0.55172168854731,-0.11277601902368231,2.7019552341605904,4.467421899611952,0.0,5.219078548788289,0.14014142185019995,5.394023526786344,0.14160303041086442,-0.027873703209779097,2.7952485079780445,4.615422733010774,3.131788883930462,5.220959731365515,5.395881876556058,2.347320771566491,0.17495108352429398,0.13435138981528116,2.137275964086866,-0.0029998075791679464,-0.00017486036905141892,0.03375,-0.0024068062623789446,0.0007247348524287987,0.020391303698543747,0.36010940715672046,-0.08741918866799175,-33.722727896544775,150.67401857825502,0.021750000000000002,19206,6907,1998,1998,0,0,0
22.27398451900001,running,1.0,3.103186563696055,0.5597927124715116,-0.10519559225882144,2.73749110164751,4.526133534801284,0.0,5.287682797414946,0.14196105231406442,5.458709138460401,0.14579433150968102,-0.024559586685473714,2.826671434858781,4.672118368017323,3.1532736528947094,5.28958810366668,5.460655770638857,2.3916273245770276,0.17106929403252946,0.1403970344060622,2.1398838115366203,-0.002423372660080461,-0.0005836986452888206,0.02225,-0.0032154221056296707,0.000314875421598734,0.03283682871065094,0.3383229526748326,-0.0871033038521484,-33.722727390630794,150.6740189454842,0.03075,19206,6882,1998,1998,0,0,0
22.47474810800003,running,1.0,3.124851956449074,0.5649333671955892,-0.10312591209192773,2.76454766835483,4.577938996846686,0.0,5.345894315961559,0.1471843470810299,5.512062069069317,0.1492986349730372,-0.02158329072324615,2.852549376605225,4.718906694320907,3.1755077482340606,5.347920088170332,5.514083635172533,2.4231228512863443,0.1661812034682961,0.14251562878528523,2.1419139177579503,-0.001621260518253829,0.0002716004809708815,0.009000000000000001,-0.003877388847907925,0.0005158912755019162,0.016451810305827978,0.32932658099764905,-0.08682809487311392,-33.72272690478626,150.6740192941113,0.0155,19206,6857,1934,1934,0,0,0
22.675157807999994,running,1.0,3.131242904677432,0.565487438671836,-0.1029111107060299,2.7962736738768195,4.6391900241981,0.0,5.4145769122069645,0.1535819052851819,5.5917287121783525,0.15472749423756138,-0.01705790023907071,2.8910252200261084,4.788877088133063,3.1818953740480524,5.416754613219592,5.593869017779449,2.4945368589910846,0.17715550402725455,0.14126665979612354,2.145803737111793,0.006318616486659401,-0.006559416737831585,0.01375,-0.003854036472677172,-0.00011079638974232395,0.01481422231710098,0.32671252181178057,-0.08670338766282298,-33.72272626093048,150.67401975651597,0.02825,19058,6857,1934,1934,0,0,0
22.876191402000018,running,1.0,3.271588541784847,0.6233591992263816,-0.11040385777741313,2.8291018469407536,4.707575350115011,0.0,5.489858317356559,0.16290669944808123,5.659890096712248,0.1594899788453894,-0.01291403638415814,2.9238454806478558,4.84880609691794,3.3304456575656745,5.492274841754922,5.662136783954754,2.4329321755621365,0.17006610470795933,0.14573656891416428,2.1513474423364727,0.002176525729628549,0.0014503541557939659,0.02825,0.004012436550875907,0.005064148046368868,0.03345800455989765,0.27462127259755625,-0.08500101049327313,-33.72272578381334,150.67402009676792,0.0195,19035,6803,1836,1836,0,0,0
23.079154562999975,running,1.0,3.311083510896782,0.6402892427048217,-0.10433737914871064,2.862494268290129,4.768419950290248,0.0,5.559099285239847,0.1676824235444072,5.715444227500614,0.16341184824451638,-0.009327592059166542,2.9505613663077384,4.897672281142235,3.3724241029941764,5.5616276626829215,5.7177798269797675,2.451196137581597,0.15640325694791227,0.15769969080375154,2.154901047340158,-0.0010925733675934406,0.0006185920685497059,0.02675,0.0015848195760738324,0.0024293782950441122,0.020438250406753167,0.3039647246103412,-0.08421809007000602,-33.72272533321635,150.67402041525392,0.023,19001,6783,1836,1836,0,0,0
23.28100800599998,running,1.0,3.3414564779381255,0.6457668422641061,-0.10119208973435288,2.8944299399060425,4.825244185802498,0.0,5.624170147670821,0.17151174797572644,5.777123522825189,0.16787682354128597,-0.005459774253987346,2.9801296846358127,4.951986054969751,3.403284620557384,5.626784706175038,5.779562165585074,2.4821065294510984,0.1529965608984621,0.15551663115584427,2.1574764127484753,-0.0033213607806615105,0.0005698124745288978,0.02025,-0.0025647664291537763,0.0001129490621580354,0.015625362066625795,0.29144582090206445,-0.08366035618402652,-33.722724885088034,150.67402073116384,0.025,18977,6769,1818,1818,0,0,0
