t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
11.600,-0.575,0.728,0.0003,8.000,0.000,1,0.000,0.000,-0.226,-0.009,0.062,-0.057,-0.0850,PLAN,170
11.800,-0.547,0.728,0.0011,8.000,0.000,1,0.000,0.000,0.028,-0.017,0.064,-0.029,-0.0860,PLAN,175
12.000,-0.577,0.723,-0.0003,8.000,0.000,1,0.000,0.000,0.067,-0.032,0.057,-0.059,-0.0838,PLAN,178
12.200,-0.577,0.723,-0.0003,8.000,0.000,1,0.000,0.000,0.067,-0.032,0.057,-0.059,-0.0838,PLAN,178
12.400,-0.577,0.723,-0.0003,8.000,0.000,1,0.000,0.000,0.067,-0.032,0.057,-0.059,-0.0838,PLAN,178
12.600,-0.577,0.723,-0.0003,8.000,0.000,1,0.000,0.000,0.067,-0.032,0.057,-0.059,-0.0838,PLAN,178
12.800,-0.530,0.692,-0.0044,8.000,0.000,1,0.000,0.000,0.054,-0.010,0.030,-0.010,-0.0766,PLAN,178
13.000,-0.567,0.654,-0.0001,8.000,0.000,1,0.000,0.000,0.408,-0.038,0.010,-0.043,-0.0761,PLAN,208
13.200,-0.576,0.625,0.0013,8.000,0.000,1,0.000,0.000,0.059,-0.028,0.041,-0.050,-0.0740,PLAN,194
13.400,-0.546,0.595,-0.0023,8.000,0.000,1,0.000,0.000,0.220,-0.157,0.068,-0.018,-0.0673,PLAN,194
13.600,-0.532,0.596,0.0004,8.000,0.000,1,0.000,0.000,0.213,0.007,0.066,-0.004,-0.0702,PLAN,211
13.800,-0.540,0.605,-0.0033,8.000,0.000,1,0.000,0.000,-0.024,-0.005,0.058,-0.013,-0.0674,PLAN,211
14.000,-0.540,0.605,-0.0033,8.000,0.000,1,0.000,0.000,-0.024,-0.005,0.058,-0.013,-0.0674,PLAN,211
14.200,-0.511,0.579,0.0007,8.000,0.000,1,0.000,0.000,0.260,-0.016,0.081,0.018,-0.0686,PLAN,211
14.400,-0.475,0.524,-0.0019,8.000,0.000,1,0.000,0.000,-0.048,-0.011,0.133,0.058,-0.0599,PLAN,211
14.600,-0.461,0.534,-0.0006,8.000,0.000,1,0.000,0.000,0.007,0.087,0.122,0.072,-0.0624,PLAN,211
14.800,-0.431,0.546,-0.0031,8.000,0.000,1,0.000,0.000,0.083,-0.024,0.108,0.101,-0.0616,PLAN,236
15.000,-0.438,0.534,-0.0004,8.000,0.000,1,0.000,0.000,0.106,0.073,0.120,0.094,-0.0628,PLAN,244
15.200,-0.437,0.545,-0.0009,8.000,0.000,1,0.000,0.000,-0.253,0.129,0.110,0.095,-0.0636,PLAN,224
15.400,-0.426,0.586,0.0021,8.000,0.000,1,0.000,0.000,0.095,0.032,0.067,0.103,-0.0716,PLAN,172
15.600,-0.439,0.608,0.0013,8.000,0.000,1,0.000,0.000,0.042,0.031,0.047,0.088,-0.0733,PLAN,162
15.800,-0.435,0.618,0.0006,8.000,0.000,1,0.000,0.000,0.129,0.001,0.037,0.091,-0.0737,PLAN,153
16.000,-0.435,0.618,0.0006,8.000,0.000,1,0.000,0.000,0.129,0.001,0.037,0.091,-0.0737,PLAN,153
16.200,-0.435,0.618,0.0006,8.000,0.000,1,0.000,0.000,0.129,0.001,0.037,0.091,-0.0737,PLAN,153
16.401,-0.510,0.674,0.0018,8.000,0.000,1,0.000,0.000,0.013,-0.048,0.013,0.012,-0.0808,PLAN,168
16.600,-0.510,0.674,0.0018,8.000,0.000,1,0.000,0.000,0.013,-0.048,0.013,0.012,-0.0808,PLAN,168
16.800,-0.561,0.769,0.0015,8.000,0.000,1,0.000,0.000,0.147,0.026,0.105,-0.046,-0.0912,PLAN,168
17.000,-0.560,0.762,-0.0001,8.000,0.000,1,0.000,0.000,0.130,-0.050,0.098,-0.045,-0.0887,PLAN,172
17.201,-0.560,0.762,-0.0001,8.000,0.000,1,0.000,0.000,0.130,-0.050,0.098,-0.045,-0.0887,PLAN,172
17.400,-0.560,0.762,-0.0001,8.000,0.000,1,0.000,0.000,0.130,-0.050,0.098,-0.045,-0.0887,PLAN,172
17.600,-0.632,0.798,-0.0004,8.000,0.000,1,0.000,0.000,0.181,0.000,0.127,-0.119,-0.0918,PLAN,172
17.800,-0.631,0.798,-0.0004,8.000,0.000,1,0.000,0.000,0.189,0.000,0.128,-0.119,-0.0919,PLAN,252
18.000,-0.642,0.767,-0.0006,8.000,0.000,1,0.000,0.000,0.059,-0.013,0.096,-0.127,-0.0879,PLAN,236
18.200,-0.650,0.755,0.0007,8.000,0.000,1,0.000,0.000,-0.024,0.109,0.083,-0.134,-0.0877,PLAN,236
18.401,-0.633,0.753,-0.0015,8.000,0.000,1,0.000,0.000,-0.014,0.037,0.083,-0.117,-0.0855,PLAN,235
18.600,-0.619,0.694,0.0017,8.000,0.000,1,0.000,0.000,0.085,-0.001,0.025,-0.099,-0.0820,PLAN,232
18.800,-0.561,0.640,0.0012,8.000,0.000,1,0.000,0.000,0.245,-0.091,0.024,-0.036,-0.0758,PLAN,232
19.000,-0.560,0.641,0.0011,8.000,0.000,1,0.000,0.000,0.251,-0.093,0.024,-0.036,-0.0758,PLAN,212
19.200,-0.510,0.598,-0.0003,8.000,0.000,1,0.000,0.000,0.348,-0.044,0.062,0.018,-0.0698,PLAN,221
19.400,-0.510,0.598,-0.0003,8.000,0.000,1,0.000,0.000,0.348,-0.044,0.062,0.018,-0.0698,PLAN,221
19.600,-0.464,0.524,-0.0006,8.000,0.000,1,0.000,0.000,0.097,0.116,0.133,0.069,-0.0612,PLAN,221
19.800,-0.437,0.507,0.0018,8.000,0.000,1,0.000,0.000,0.142,-0.004,0.147,0.098,-0.0619,PLAN,257
20.000,-0.437,0.507,0.0018,8.000,0.000,1,0.000,0.000,0.142,-0.004,0.147,0.098,-0.0619,PLAN,257
20.200,-0.414,0.508,-0.0057,8.000,0.000,1,0.000,0.000,0.032,-0.007,0.145,0.120,-0.0546,PLAN,257
20.400,-0.405,0.501,-0.0008,8.000,0.000,1,0.000,0.000,0.121,0.016,0.151,0.130,-0.0587,PLAN,264
20.600,-0.388,0.505,0.0035,8.000,0.000,1,0.000,0.000,0.059,0.126,0.145,0.147,-0.0637,PLAN,247
20.800,-0.412,0.519,-0.0042,8.000,0.000,1,0.000,0.000,-0.041,-0.021,0.133,0.122,-0.0575,PLAN,228
21.000,-0.415,0.524,-0.0015,8.000,0.000,1,0.000,0.000,-0.032,-0.007,0.129,0.118,-0.0607,PLAN,192
21.200,-0.419,0.572,0.0020,8.000,0.000,1,0.000,0.000,0.066,-0.048,0.081,0.111,-0.0698,PLAN,156
21.400,-0.462,0.600,-0.0036,8.000,0.000,1,0.000,0.000,-0.087,-0.052,0.056,0.065,-0.0673,PLAN,149
21.600,-0.492,0.632,0.0020,8.000,0.000,1,0.000,0.000,-0.130,0.001,0.027,0.033,-0.0763,PLAN,151
21.800,-0.476,0.658,0.0011,8.000,0.000,1,0.000,0.000,0.070,-0.005,0.000,0.046,-0.0785,PLAN,156
22.000,-0.537,0.695,-0.0056,8.000,0.000,1,0.000,0.000,-0.171,-0.347,0.032,-0.017,-0.0756,PLAN,166
22.200,-0.578,0.721,0.0022,8.000,0.000,1,0.000,0.000,-0.197,-0.001,0.055,-0.059,-0.0861,PLAN,170
22.400,-0.636,0.781,-0.0009,8.000,0.000,1,0.000,0.000,-0.411,0.082,0.110,-0.122,-0.0893,PLAN,172
22.600,-0.589,0.793,0.0007,8.000,0.000,1,0.000,0.000,0.072,0.039,0.126,-0.076,-0.0928,PLAN,202
22.800,-0.641,0.802,-0.0010,8.000,0.000,1,0.000,0.000,0.002,-0.064,0.131,-0.129,-0.0916,PLAN,208
23.001,-0.641,0.802,-0.0010,8.000,0.000,1,0.000,0.000,0.002,-0.064,0.131,-0.129,-0.0916,PLAN,208
23.201,-0.641,0.802,-0.0010,8.000,0.000,1,0.000,0.000,0.002,-0.064,0.131,-0.129,-0.0916,PLAN,208
23.401,-0.641,0.802,-0.0010,8.000,0.000,1,0.000,0.000,0.002,-0.064,0.131,-0.129,-0.0916,PLAN,208
23.600,-0.688,0.763,-0.0005,8.000,0.000,1,0.000,0.000,-0.106,-0.273,0.089,-0.173,-0.0871,PLAN,208
23.801,-0.658,0.777,-0.0008,8.000,0.000,1,0.000,0.000,0.050,-0.050,0.105,-0.144,-0.0887,PLAN,236
24.000,-0.631,0.756,-0.0029,8.000,0.000,1,0.000,0.000,0.160,-0.201,0.086,-0.115,-0.0845,PLAN,235
24.200,-0.618,0.743,0.0003,8.000,0.000,1,0.000,0.000,0.184,0.029,0.074,-0.101,-0.0863,PLAN,227
24.400,-0.561,0.673,0.0014,8.000,0.000,1,0.000,0.000,0.212,0.001,0.008,-0.039,-0.0799,PLAN,227
24.600,-0.535,0.635,-0.0011,8.000,0.000,1,0.000,0.000,0.153,-0.046,0.027,-0.010,-0.0733,PLAN,201
24.800,-0.486,0.626,-0.0026,8.000,0.000,1,0.000,0.000,0.320,-0.177,0.033,0.040,-0.0710,PLAN,213
25.000,-0.479,0.587,-0.0018,8.000,0.000,1,0.000,0.000,0.182,-0.037,0.071,0.050,-0.0673,PLAN,228
25.200,-0.445,0.576,-0.0035,8.000,0.000,1,0.000,0.000,0.230,-0.267,0.079,0.084,-0.0646,PLAN,244
25.400,-0.419,0.555,-0.0008,8.000,0.000,1,0.000,0.000,0.179,-0.009,0.098,0.112,-0.0650,PLAN,251
25.600,-0.419,0.530,0.0018,8.000,0.000,1,0.000,0.000,0.189,0.033,0.123,0.114,-0.0646,PLAN,255
25.800,-0.420,0.498,-0.0007,8.000,0.000,1,0.000,0.000,0.025,0.097,0.155,0.115,-0.0584,PLAN,255
26.000,-0.393,0.503,0.0008,8.000,0.000,1,0.000,0.000,0.199,-0.028,0.148,0.142,-0.0606,PLAN,260
26.200,-0.432,0.488,0.0060,8.000,0.000,1,0.000,0.000,-0.170,0.015,0.166,0.104,-0.0638,PLAN,260
26.400,-0.425,0.521,-0.0060,8.000,0.000,1,0.000,0.000,-0.059,-0.186,0.132,0.108,-0.0557,PLAN,255
26.600,-0.430,0.524,-0.0036,8.000,0.000,1,0.000,0.000,-0.133,0.074,0.130,0.103,-0.0584,PLAN,262
26.800,-0.466,0.555,-0.0020,8.000,0.000,1,0.000,0.000,-0.245,0.008,0.102,0.065,-0.0634,PLAN,222
27.000,-0.433,0.565,0.0007,8.000,0.000,1,0.000,0.000,0.144,0.104,0.089,0.097,-0.0676,PLAN,205
27.200,-0.433,0.565,0.0007,8.000,0.000,1,0.000,0.000,0.144,0.104,0.089,0.097,-0.0676,PLAN,205
27.400,-0.534,0.658,-0.0041,8.000,0.000,1,0.000,0.000,-0.016,-0.050,0.005,-0.011,-0.0728,PLAN,182
27.600,-0.559,0.673,-0.0037,8.000,0.000,1,0.000,0.000,-0.226,-0.013,0.009,-0.037,-0.0748,PLAN,196
27.800,-0.613,0.729,0.0010,8.000,0.000,1,0.000,0.000,-0.182,-0.032,0.060,-0.095,-0.0854,PLAN,210
28.000,-0.643,0.797,-0.0006,8.000,0.000,1,0.000,0.000,-0.388,0.064,0.126,-0.131,-0.0914,PLAN,212
28.201,-0.624,0.781,0.0006,8.000,0.000,1,0.000,0.000,0.069,0.008,0.111,-0.110,-0.0908,PLAN,192
28.400,-0.656,0.801,0.0002,8.000,0.000,1,0.000,0.000,-0.401,-0.036,0.129,-0.143,-0.0925,PLAN,192
28.600,-0.681,0.839,-0.0008,8.000,0.000,1,0.000,0.000,-0.140,0.014,0.165,-0.171,-0.0956,PLAN,222
28.800,-0.706,0.841,-0.0037,8.000,0.000,1,0.000,0.000,-0.175,0.034,0.164,-0.197,-0.0926,PLAN,222
29.000,-0.706,0.841,-0.0037,8.000,0.000,1,0.000,0.000,-0.175,0.034,0.164,-0.197,-0.0926,PLAN,222
29.200,-0.729,0.753,-0.0024,8.000,0.000,1,0.000,0.000,-0.482,-0.023,0.076,-0.212,-0.0837,PLAN,231
29.400,-0.653,0.827,-0.0016,8.000,0.000,1,0.000,0.000,0.172,-0.002,0.155,-0.143,-0.0937,PLAN,233
29.600,-0.643,0.787,0.0009,8.000,0.000,1,0.000,0.000,0.095,-0.023,0.116,-0.130,-0.0918,PLAN,229
29.800,-0.582,0.762,0.0007,8.000,0.000,1,0.000,0.000,0.262,-0.001,0.095,-0.066,-0.0892,PLAN,218
30.000,-0.584,0.737,-0.0006,8.000,0.000,1,0.000,0.000,0.169,-0.053,0.071,-0.067,-0.0851,PLAN,181
30.200,-0.538,0.686,0.0016,8.000,0.000,1,0.000,0.000,0.171,-0.016,0.023,-0.017,-0.0817,PLAN,181
30.400,-0.501,0.683,-0.0016,8.000,0.000,1,0.000,0.000,0.223,-0.009,0.023,0.020,-0.0786,PLAN,191
30.600,-0.467,0.641,-0.0041,8.000,0.000,1,0.000,0.000,0.126,-0.074,0.016,0.057,-0.0715,PLAN,206
30.800,-0.476,0.610,-0.0017,8.000,0.000,1,0.000,0.000,0.064,-0.077,0.047,0.051,-0.0701,PLAN,224
31.001,-0.459,0.608,0.0015,8.000,0.000,1,0.000,0.000,0.147,0.052,0.048,0.067,-0.0733,PLAN,235
31.200,-0.454,0.591,-0.0023,8.000,0.000,1,0.000,0.000,0.011,0.016,0.065,0.074,-0.0675,PLAN,235
31.400,-0.373,0.551,-0.0230,8.000,0.000,1,0.000,0.000,0.722,-0.027,0.098,0.158,-0.0428,PLAN,253
31.600,-0.317,0.507,-0.0082,8.000,0.000,1,0.000,0.000,0.308,0.188,0.138,0.217,-0.0527,PLAN,263
31.800,-0.456,0.543,0.0026,8.000,0.000,1,0.000,0.000,-0.740,-0.030,0.113,0.076,-0.0667,PLAN,263
32.000,-0.487,0.565,-0.0050,8.000,0.000,1,0.000,0.000,-0.283,-0.059,0.093,0.043,-0.0616,PLAN,264
32.200,-0.448,0.554,-0.0031,8.000,0.000,1,0.000,0.000,-0.027,-0.215,0.101,0.083,-0.0624,PLAN,240
32.400,-0.472,0.586,0.0016,8.000,0.000,1,0.000,0.000,-0.047,-0.029,0.071,0.056,-0.0707,PLAN,240
32.601,-0.472,0.586,0.0016,8.000,0.000,1,0.000,0.000,-0.047,-0.029,0.071,0.056,-0.0707,PLAN,240
32.800,-0.546,0.636,-0.0033,8.000,0.000,1,0.000,0.000,-0.026,-0.063,0.027,-0.021,-0.0709,PLAN,233
33.000,-0.576,0.672,-0.0050,8.000,0.000,1,0.000,0.000,-0.295,-0.024,0.007,-0.054,-0.0732,PLAN,233
33.200,-0.605,0.696,0.0022,8.000,0.000,1,0.000,0.000,-0.150,-0.058,0.028,-0.085,-0.0829,PLAN,215
33.401,-0.603,0.707,0.0010,8.000,0.000,1,0.000,0.000,0.000,-0.077,0.039,-0.084,-0.0829,PLAN,214
33.600,-0.634,0.758,0.0006,8.000,0.000,1,0.000,0.000,0.095,0.009,0.088,-0.119,-0.0882,PLAN,214
33.800,-0.642,0.764,0.0006,8.000,0.000,1,0.000,0.000,0.108,0.039,0.093,-0.127,-0.0888,PLAN,193
34.000,-0.642,0.764,0.0006,8.000,0.000,1,0.000,0.000,0.108,0.039,0.093,-0.127,-0.0888,PLAN,193
34.200,-0.681,0.780,0.0022,8.000,0.000,1,0.000,0.000,0.040,-0.007,0.106,-0.167,-0.0918,PLAN,223
34.400,-0.681,0.780,0.0022,8.000,0.000,1,0.000,0.000,0.040,-0.007,0.106,-0.167,-0.0918,PLAN,223
34.600,-0.669,0.806,0.0013,8.000,0.000,1,0.000,0.000,0.068,0.020,0.133,-0.157,-0.0940,PLAN,226
34.800,-0.642,0.796,-0.0003,8.000,0.000,1,0.000,0.000,0.190,-0.016,0.125,-0.129,-0.0915,PLAN,219
35.000,-0.610,0.786,-0.0005,8.000,0.000,1,0.000,0.000,0.277,-0.043,0.117,-0.096,-0.0905,PLAN,219
35.200,-0.593,0.781,-0.0021,8.000,0.000,1,0.000,0.000,0.197,-0.006,0.114,-0.079,-0.0886,PLAN,170
