time_s,truth_x_m,truth_y_m,truth_z_m,lio_x_m,lio_y_m,lio_z_m,lio_xy_drift_m,truth_xy_motion_m,raw_points,filtered_points,registered_points
0.08854506399995898,-532.4114057649207,161.94347390106142,-0.017896481908034622,-0.044080874498001736,0.05805337981821817,-0.014087351520988297,0.0,0.0,0,0,0
1.004073788000028,-532.4122294858872,161.94222889676513,-0.04344838661140054,-0.11878247973205863,0.1478942668823538,-0.017851226377682713,0.1168405529472351,0.0014928335233717499,69984,0,7595
2.0142420209999727,-532.41790409078,161.94077922570247,-0.15626663262172277,-0.2078752075537616,0.2947770795314446,-0.014862433043466333,0.2878657561209721,0.007034878411441156,69984,22351,7676
3.0173352369999975,-532.4255803321166,161.9409053281614,-0.19848425888357313,-0.06779448059335812,0.19402755758878923,0.006624007397642651,0.13802649069808515,0.01440541293871544,69984,22296,7616
4.017506302000015,-532.4299014979331,161.94207762189998,-0.12924033383078287,-0.0001074762879893243,0.047509216549042686,-0.011803666921934864,0.0452198974919598,0.01854836206145119,69984,21842,7386
5.000356554999939,-532.4306966269584,161.94240361814238,-0.05312115116520677,-0.056946937917584,0.061013054194238824,-0.009066351508279457,0.013202093028334033,0.01932052959117685,69984,22007,7452
6.01926469,-532.4313592694292,161.94109855960835,-0.06501794250705299,-0.056946937917584,0.061013054194238824,-0.009066351508279457,0.013202093028334033,0.020094391983592676,69984,22007,7452
7.002639883000029,-532.4347862475399,161.93939114964098,-0.13079597350758418,-0.1459159288891292,0.2704154673916706,-0.00936055405626796,0.2355165271088179,0.023734275355905624,69984,22339,7684
8.005153489999998,-532.4390384708386,161.93952066299104,-0.15891535589857045,-0.08999582269146049,0.2388500801714424,-0.007439785431782831,0.18653586605857211,0.027914056093395104,69984,22257,7698
9.002940255999988,-532.4408086587512,161.9410881729141,-0.12947862253399223,-0.054935310966066284,0.13117263038254776,-0.006774365066295925,0.07392052214458757,0.029499523121557868,69984,22112,7484
10.009154595000041,-532.4408420389814,161.94196018158502,-0.09472103577511565,-0.11582540568212449,0.12352852376159154,-0.0009283297488985634,0.09713018186555106,0.029475168824436807,69984,22123,7557
11.012611020999998,-532.4412458195976,161.94092770312656,-0.09297093549411341,-0.15431072574750884,0.15470282453340964,-0.001230913656602909,0.1466005977826943,0.02994848889418853,69984,22373,7659
12.023715618999972,-532.4425349862058,161.93939350168193,-0.10734191418094462,-0.10957860020417766,0.20989659800773047,-0.011494955710937074,0.16536721253872938,0.031395510457952934,69984,22292,7603
13.000108412000031,-532.4433411815874,161.9394007192672,-0.11599212026316578,-0.07860763765100798,0.21482778008453013,-0.015420762906392386,0.16053133635737785,0.03219412442671044,69984,22221,7603
14.013169736999998,-532.4434386143448,161.94087914299408,-0.12473891553332143,-0.10190403259945584,0.19478071226399368,-0.010663603133941605,0.1484516118153096,0.032137769238962874,69984,22270,7605
15.000185655999985,-532.4438012830553,161.94174655533047,-0.13160929417211628,-0.15246294575491817,0.16655223047400108,0.002107307767638347,0.15335799282582305,0.032441536931634915,69984,22390,7605
16.016936320000013,-532.44462930016,161.9411280307799,-0.11950335694176617,-0.14499188115997216,0.15983229638286955,0.004655551884699578,0.14332473311542046,0.03330625168310861,69984,22372,7616
17.016468274999966,-532.4447961442901,161.94011658788648,-0.09110698136472224,-0.07191135868970387,0.16368718916475372,-0.009781696497691431,0.1092384434501188,0.033558739341439464,69984,22178,7560
18.01126143299996,-532.4439410782109,161.94004130039474,-0.08470628531665561,-0.07793188715027696,0.19182081778309892,-0.016988563129194813,0.13798412414938435,0.0327158884676287,69984,22171,7580
19.002275434000012,-532.4437002382338,161.94076890837115,-0.11875243521285647,-0.1364507595225019,0.23284609230442072,-0.013919602639640361,0.1976984774795285,0.03240756072312702,69984,22321,7650
20.017478236999978,-532.445227898084,161.94114150236962,-0.15215861037180956,-0.14445290243291345,0.19659960766779794,0.005443529010677832,0.1710836089259119,0.03390245972454445,69984,22388,7651
21.008687016999943,-532.4468071999034,161.94084528155247,-0.13404901169215638,-0.09695703421919019,0.1541664715465997,0.004083476181230813,0.10969783347199212,0.03549889067789856,69984,22176,7567
22.001136640000027,-532.4466334398545,161.94054386202757,-0.085303568146687,-0.0642484397914873,0.13889690212961403,-0.010276696004757311,0.08332110050629529,0.03534931696628557,69984,22104,7492
23.00108156700003,-532.4455143781782,161.94053952246864,-0.07444702190445208,-0.12003046788568418,0.19429840153596473,-0.016059839138301425,0.15598412316201776,0.034234603489444265,69984,22251,7574
24.01039115599997,-532.4458574875225,161.94040996108825,-0.11761788123303221,-0.16040183242180292,0.23311070954850066,-0.010032271632146154,0.21018000367448747,0.034587698946195275,69984,22386,7666
25.01826900399999,-532.4482172111951,161.93995709166435,-0.1518379879058341,-0.15663692962973627,0.230660458830269,-0.0017052435647612256,0.20606326521699694,0.03697905522253664,69984,22314,7680
26.01321394499996,-532.4496368277115,161.93984580136225,-0.13054040459709987,-0.057074426861133676,0.15369781705210345,-0.005956131063700525,0.09652300646374454,0.038402828926309224,69984,22133,7516
27.00015314099994,-532.4490925085811,161.94025106498458,-0.09005932101360148,-0.08281623078436504,0.14424111980661342,-0.01575599916173167,0.09449208618153548,0.03782429536822898,69984,22174,7505
28.008607811000047,-532.4482045006,161.94051291276406,-0.09017580459665261,-0.1477335369706446,0.19494016240941453,-0.009503767043391637,0.1717028412282018,0.03691767055617185,69984,22363,7602
29.00899567099998,-532.4493741030489,161.93972199478233,-0.12436644116358292,-0.18020124756759112,0.21839102869677907,-0.0031714644912534317,0.21032574167825696,0.03815326330658858,69984,22441,7678
30.008195110999964,-532.4514013336524,161.9385546581242,-0.13385227501897495,-0.09222256065005864,0.18337884429845652,-0.00418395193556442,0.13425384163125698,0.040296953597590106,69984,22254,7583
31.00010695499998,-532.4517268479473,161.93832878659947,-0.10672705122061324,-0.04146402578393573,0.1678249019158323,-0.014061357546827715,0.10980270925992353,0.04064802503521219,69984,22107,7533
32.01208266200001,-532.4503791240506,161.9392612613432,-0.0951111800509179,-0.12406941203469514,0.20317625917294102,-0.012401133722891537,0.16570701931259416,0.0392003706011554,69984,22276,7631
33.00617467200004,-532.4503478481621,161.9397934154798,-0.12277466405580131,-0.1846544068571645,0.21903385927562888,-0.0027829797048620234,0.2137185831093553,0.039115621192782696,69984,22433,7654
34.00611526800003,-532.4526440905254,161.9387403592974,-0.14179533754809376,-0.15160184299963336,0.1722737671439546,0.005557302394815734,0.15686636206774895,0.04150910642630711,69984,22397,7649
35.014694592999945,-532.4542590067978,161.93709744460705,-0.10679429900830396,-0.05286009727900927,0.13626142512295383,-0.004282703214887291,0.07869925732194775,0.04332504513892997,69984,22044,7505
36.018932077000045,-532.4531734658339,161.93660757656394,-0.06897756546448519,-0.020158289396169263,0.1426479785823874,-0.010815765176685832,0.08791209369606208,0.0423283268234957,69984,22079,7483
