wall_time,sim_time,topic,frame_id,tf_ok,total_points,danger_points,expanded_box_points,nearest_xy_m,danger_sectors,raw_clean_streak,result
2026-08-30T16:17:45+0800,0.000,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3144,0,0,8.084,0,1,clean
2026-08-30T16:17:45+0800,0.000,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3130,0,0,8.083,0,2,clean
2026-08-30T16:17:45+0800,0.000,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-08-30T16:17:45+0800,0.000,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3122,0,0,8.088,0,3,clean
2026-08-30T16:17:45+0800,0.000,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-08-30T16:17:45+0800,0.000,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3064,0,0,8.081,0,4,clean
2026-08-30T16:17:46+0800,45.272,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,2999,0,0,8.087,0,5,PASS
