wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-08-30T11:27:16+0800,78.680,transform_frozen,0.000,0.000,-531.956,162.027,"tx=-531.955573; ty=162.026918; yaw=1.000000; boat_world=(-532.1603593359713, 161.97673104716378); boat_camera=(-0.15287688082450637, 0.1452054014379513)"
2026-08-30T11:27:16+0800,78.680,spawned,5.000,3.000,-531.778,167.855,speed=0.600 m/s; update_hz=5.0
2026-08-30T11:27:16+0800,78.680,motion_start,5.000,3.000,-531.778,167.855,duration=0.000 s
2026-08-30T11:27:17+0800,78.916,pose_sample,5.000,3.000,-531.778,167.855,fraction=1.000
2026-08-30T11:27:17+0800,78.916,motion_complete,5.000,3.000,-531.778,167.855,elapsed=0.236 s
