t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
249.400,-0.6156,0.6956,-0.00198,10.0000,4.0000,1,IDLE code=0,0,,4483,0,1
249.600,-0.6096,0.6953,-0.00161,10.0000,4.0000,1,IDLE code=0,0,,4511,0,1
249.800,-0.6056,0.6915,0.00130,10.0000,4.0000,1,IDLE code=0,0,,4511,0,1
250.000,-0.6023,0.6899,-0.00140,10.0000,4.0000,1,IDLE code=0,0,,4511,0,1
250.200,-0.6013,0.6871,0.00171,10.0000,4.0000,1,IDLE code=0,0,,4597,0,1
250.400,-0.5983,0.6833,-0.00118,10.0000,4.0000,1,IDLE code=0,0,,4596,0,1
250.601,-0.5978,0.6781,-0.00174,10.0000,4.0000,1,IDLE code=0,0,,4583,0,1
250.800,-0.5975,0.6748,0.00094,10.0000,4.0000,1,IDLE code=0,0,,4571,0,1
251.000,-0.5958,0.6736,0.00199,10.0000,4.0000,1,IDLE code=0,0,,4567,0,1
251.201,-0.5978,0.6668,-0.00140,10.0000,4.0000,1,IDLE code=0,0,,4563,0,1
251.400,-0.5991,0.6630,-0.00204,10.0000,4.0000,1,IDLE code=0,0,,4528,0,1
251.600,-0.5991,0.6630,0.00227,10.0000,4.0000,1,IDLE code=0,0,,4528,0,1
251.800,-0.6013,0.6638,-0.00183,10.0000,4.0000,1,IDLE code=0,0,,4420,0,1
252.000,-0.6099,0.6596,-0.00007,10.0000,4.0000,1,IDLE code=0,0,,4396,0,1
252.200,-0.6131,0.6595,0.00158,10.0000,4.0000,1,IDLE code=0,0,,4362,0,1
252.402,-0.6153,0.6592,0.00163,10.0000,4.0000,1,IDLE code=0,0,,4348,0,1
252.600,-0.6181,0.6602,0.00225,10.0000,4.0000,1,IDLE code=0,0,,4348,0,1
252.800,-0.6196,0.6609,0.00232,10.0000,4.0000,1,IDLE code=0,0,,4348,0,1
253.000,-0.6196,0.6609,0.00232,10.0000,4.0000,1,IDLE code=0,0,,4348,0,1
253.200,-0.6196,0.6609,0.00232,10.0000,4.0000,1,IDLE code=0,0,,4348,0,1
253.409,-0.6196,0.6609,0.00232,10.0000,4.0000,1,IDLE code=0,0,,4449,0,1
253.600,-0.6106,0.6823,0.00118,10.0000,4.0000,1,IDLE code=0,0,,4483,0,1
253.800,-0.6111,0.6869,0.00075,10.0000,4.0000,1,IDLE code=0,0,,4493,0,1
254.000,-0.6111,0.6869,0.00024,10.0000,4.0000,1,IDLE code=0,0,,4500,0,1
254.200,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4500,0,1
254.400,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4500,0,1
254.600,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4500,0,1
254.800,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4511,0,1
255.000,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4479,0,1
255.200,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4479,0,1
255.400,-0.6085,0.6929,0.00007,10.0000,4.0000,1,IDLE code=0,0,,4479,0,1
255.600,-0.6050,0.6935,-0.00477,10.0000,4.0000,1,IDLE code=0,0,,4412,0,1
255.802,-0.6049,0.6884,0.00155,10.0000,4.0000,1,IDLE code=0,0,,4415,0,1
256.000,-0.6035,0.6897,0.00013,10.0000,4.0000,1,IDLE code=0,0,,4411,0,1
256.200,-0.6111,0.6831,-0.00103,10.0000,4.0000,1,IDLE code=0,0,,4430,0,1
256.400,-0.6164,0.6782,0.00154,10.0000,4.0000,1,IDLE code=0,0,,4432,0,1
256.600,-0.6164,0.6782,0.00154,10.0000,4.0000,1,IDLE code=0,0,,4432,0,1
256.800,-0.6164,0.6782,0.00154,10.0000,4.0000,1,IDLE code=0,0,,4480,0,1
257.000,-0.6311,0.6625,0.00193,10.0000,4.0000,1,IDLE code=0,0,,4503,0,1
257.200,-0.6312,0.6625,0.00193,10.0000,4.0000,1,IDLE code=0,0,,4536,0,1
257.400,-0.6312,0.6625,0.00193,10.0000,4.0000,1,IDLE code=0,0,,4565,0,1
257.600,-0.6312,0.6625,0.00193,10.0000,4.0000,1,IDLE code=0,0,,4565,0,1
257.800,-0.6197,0.6643,0.00256,10.0000,4.0000,1,IDLE code=0,0,,4548,0,1
258.000,-0.6107,0.6504,0.00170,10.0000,4.0000,1,IDLE code=0,0,,4540,0,1
258.200,-0.6046,0.6486,-0.00226,10.0000,4.0000,1,IDLE code=0,0,,4536,0,1
258.400,-0.6023,0.6501,-0.00341,10.0000,4.0000,1,IDLE code=0,0,,4536,0,1
258.600,-0.6000,0.6502,0.00183,10.0000,4.0000,1,IDLE code=0,0,,4514,0,1
258.800,-0.5952,0.6508,-0.00200,10.0000,4.0000,1,IDLE code=0,0,,4462,0,1
259.000,-0.5940,0.6517,0.00177,10.0000,4.0000,1,IDLE code=0,0,,4462,0,1
259.200,-0.5940,0.6517,0.00177,10.0000,4.0000,1,IDLE code=0,0,,4462,0,1
259.400,-0.5844,0.6642,-0.00535,10.0000,4.0000,1,IDLE code=0,0,,4388,0,1
259.600,-0.5856,0.6679,0.00157,10.0000,4.0000,1,IDLE code=0,0,,4388,0,1
259.800,-0.5839,0.6719,-0.00649,10.0000,4.0000,1,IDLE code=0,0,,4397,0,1
260.000,-0.5926,0.6849,0.00090,10.0000,4.0000,1,IDLE code=0,0,,4397,0,1
260.200,-0.5954,0.6886,0.00183,10.0000,4.0000,1,IDLE code=0,0,,4447,0,1
260.400,-0.5999,0.6947,-0.00127,10.0000,4.0000,1,IDLE code=0,0,,4415,0,1
260.600,-0.6037,0.6988,-0.00618,10.0000,4.0000,1,IDLE code=0,0,,4322,0,1
260.800,-0.6069,0.7007,0.00173,10.0000,4.0000,1,IDLE code=0,0,,4331,0,1
261.000,-0.6144,0.7034,0.00229,10.0000,4.0000,1,IDLE code=0,0,,4374,0,1
261.200,-0.6217,0.7045,0.00222,10.0000,4.0000,1,IDLE code=0,0,,4374,0,1
261.400,-0.6217,0.7045,0.00222,10.0000,4.0000,1,IDLE code=0,0,,4374,0,1
261.600,-0.6217,0.7045,0.00222,10.0000,4.0000,1,IDLE code=0,0,,4404,0,1
261.800,-0.6217,0.7045,0.00222,10.0000,4.0000,1,IDLE code=0,0,,4404,0,1
262.000,-0.6295,0.6978,0.00170,10.0000,4.0000,1,IDLE code=0,0,,4533,0,1
262.200,-0.6504,0.6788,-0.00384,10.0000,4.0000,1,IDLE code=0,0,,4600,0,1
262.401,-0.6490,0.6713,0.00028,10.0000,4.0000,1,IDLE code=0,0,,4598,0,1
262.600,-0.6427,0.6646,0.00101,10.0000,4.0000,1,IDLE code=0,0,,4618,0,1
262.800,-0.6393,0.6606,0.00078,10.0000,4.0000,1,IDLE code=0,0,,4667,0,1
263.000,-0.6334,0.6559,-0.00263,10.0000,4.0000,1,IDLE code=0,0,,4664,0,1
263.200,-0.6287,0.6507,0.00035,10.0000,4.0000,1,IDLE code=0,0,,4664,0,1
263.400,-0.6226,0.6485,-0.00027,10.0000,4.0000,1,IDLE code=0,0,,4644,0,1
263.600,-0.6174,0.6458,0.00154,10.0000,4.0000,1,IDLE code=0,0,,4644,0,1
263.800,-0.6174,0.6458,0.00154,10.0000,4.0000,1,IDLE code=0,0,,4644,0,1
264.000,-0.5927,0.6447,0.00066,10.0000,4.0000,1,IDLE code=0,0,,4444,0,1
264.200,-0.5823,0.6458,0.00104,10.0000,4.0000,1,IDLE code=0,0,,4444,0,1
264.400,-0.5775,0.6479,0.00112,10.0000,4.0000,1,IDLE code=0,0,,4444,0,1
264.600,-0.5750,0.6504,0.00149,10.0000,4.0000,1,IDLE code=0,0,,4444,0,1
264.800,-0.5750,0.6516,-0.00503,10.0000,4.0000,1,IDLE code=0,0,,4210,0,1
265.000,-0.5781,0.6577,-0.00603,10.0000,4.0000,1,IDLE code=0,0,,4217,0,1
265.200,-0.5820,0.6642,0.00083,10.0000,4.0000,1,IDLE code=0,0,,4217,0,1
265.401,-0.5846,0.6638,0.00046,10.0000,4.0000,1,IDLE code=0,0,,4310,0,1
265.600,-0.5975,0.6795,0.00170,10.0000,4.0000,1,IDLE code=0,0,,4184,0,1
265.800,-0.6108,0.6926,0.00188,10.0000,4.0000,1,IDLE code=0,0,,4288,0,1
266.000,-0.6152,0.6962,-0.00819,10.0000,4.0000,1,IDLE code=0,0,,4336,0,1
266.204,-0.6271,0.7060,0.00147,10.0000,4.0000,1,IDLE code=0,0,,4386,0,1
266.400,-0.6454,0.7159,-0.00104,10.0000,4.0000,1,IDLE code=0,0,,4410,0,1
266.600,-0.6564,0.7225,-0.00570,10.0000,4.0000,1,IDLE code=0,0,,4450,0,1
266.800,-0.6608,0.7248,0.00132,10.0000,4.0000,1,IDLE code=0,0,,4450,0,1
267.000,-0.6652,0.7232,0.00141,10.0000,4.0000,1,IDLE code=0,0,,4501,0,1
267.200,-0.6676,0.7205,-0.00056,10.0000,4.0000,1,IDLE code=0,0,,4573,0,1
267.400,-0.6677,0.7170,0.00025,10.0000,4.0000,1,IDLE code=0,0,,4622,0,1
267.600,-0.6652,0.7153,0.00114,10.0000,4.0000,1,IDLE code=0,0,,4622,0,1
267.800,-0.6652,0.7153,0.00114,10.0000,4.0000,1,IDLE code=0,0,,4723,0,1
268.000,-0.6518,0.6914,0.00172,10.0000,4.0000,1,IDLE code=0,0,,4761,0,1
268.200,-0.6330,0.6796,0.00221,10.0000,4.0000,1,IDLE code=0,0,,4761,0,1
268.400,-0.6330,0.6796,0.00221,10.0000,4.0000,1,IDLE code=0,0,,4761,0,1
268.615,-0.5947,0.6512,-0.00132,10.0000,4.0000,1,IDLE code=0,0,,4612,0,1
268.801,-0.5836,0.6376,0.00018,10.0000,4.0000,1,IDLE code=0,0,,4563,0,1
269.003,-0.5730,0.6308,0.00096,10.0000,4.0000,1,IDLE code=0,0,,4510,0,1
269.200,-0.5688,0.6309,-0.00279,10.0000,4.0000,1,IDLE code=0,0,,4501,0,1
269.400,-0.5650,0.6283,-0.00101,10.0000,4.0000,1,IDLE code=0,0,,4424,0,1
269.600,-0.5632,0.6288,-0.00205,10.0000,4.0000,1,IDLE code=0,0,,4360,0,1
269.800,-0.5633,0.6304,-0.00354,10.0000,4.0000,1,IDLE code=0,0,,4247,0,1
270.000,-0.5642,0.6322,0.00090,10.0000,4.0000,1,IDLE code=0,0,,4247,0,1
270.200,-0.5642,0.6322,0.00090,10.0000,4.0000,1,IDLE code=0,0,,4234,0,1
270.400,-0.5753,0.6432,0.00127,10.0000,4.0000,1,IDLE code=0,0,,4253,0,1
270.600,-0.5770,0.6436,0.00110,10.0000,4.0000,1,IDLE code=0,0,,4253,0,1
270.800,-0.5858,0.6431,0.00116,10.0000,4.0000,1,IDLE code=0,0,,4256,0,1
271.000,-0.6166,0.6811,0.00091,10.0000,4.0000,1,IDLE code=0,0,,4256,0,1
271.200,-0.6166,0.6811,0.00091,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
271.401,-0.6318,0.6919,-0.00929,10.0000,4.0000,1,IDLE code=0,0,,4262,0,1
271.601,-0.6692,0.7325,-0.00558,10.0000,4.0000,1,IDLE code=0,0,,4262,0,1
271.800,-0.6817,0.7423,0.00180,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
272.001,-0.6924,0.7529,0.00171,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
272.200,-0.6924,0.7529,0.00171,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
272.400,-0.6948,0.7555,0.00135,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
272.600,-0.6948,0.7555,0.00135,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
272.800,-0.6948,0.7555,0.00135,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
273.000,-0.6948,0.7555,0.00135,10.0000,4.0000,1,IDLE code=0,0,,4339,0,1
273.200,-0.6646,0.7440,-0.00106,10.0000,4.0000,1,IDLE code=0,0,,4738,0,1
273.400,-0.6374,0.7147,0.00153,10.0000,4.0000,1,IDLE code=0,0,,4738,0,1
273.600,-0.6374,0.7147,0.00153,10.0000,4.0000,1,IDLE code=0,0,,4738,0,1
273.800,-0.6114,0.6880,0.00200,10.0000,4.0000,1,IDLE code=0,0,,4693,0,1
274.000,-0.5956,0.6689,-0.00070,10.0000,4.0000,1,IDLE code=0,0,,4665,0,1
274.200,-0.5905,0.6575,0.00092,10.0000,4.0000,1,IDLE code=0,0,,4665,0,1
274.401,-0.5905,0.6575,0.00092,10.0000,4.0000,1,IDLE code=0,0,,4573,0,1
274.600,-0.5767,0.6477,-0.00090,10.0000,4.0000,1,IDLE code=0,0,,4540,0,1
274.811,-0.5715,0.6422,0.00183,10.0000,4.0000,1,IDLE code=0,0,,4519,0,1
275.001,-0.5715,0.6422,0.00183,10.0000,4.0000,1,IDLE code=0,0,,4519,0,1
275.200,-0.5766,0.6456,0.00063,10.0000,4.0000,1,IDLE code=0,0,,4396,0,1
275.401,-0.5760,0.6451,0.00211,10.0000,4.0000,1,IDLE code=0,0,,4396,0,1
275.604,-0.5808,0.6480,-0.00049,10.0000,4.0000,1,IDLE code=0,0,,4322,0,1
275.801,-0.5872,0.6494,-0.00060,10.0000,4.0000,1,IDLE code=0,0,,4321,0,1
276.000,-0.5965,0.6549,0.00222,10.0000,4.0000,1,IDLE code=0,0,,4321,0,1
276.200,-0.5987,0.6562,0.00280,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
276.400,-0.5987,0.6562,0.00280,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
276.600,-0.5987,0.6562,0.00280,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
276.800,-0.5987,0.6562,0.00280,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
277.001,-0.5987,0.6562,0.00280,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
277.200,-0.5987,0.6562,0.00280,10.0000,4.0000,1,IDLE code=0,0,,4254,0,1
277.400,-0.7112,0.8651,-0.00530,10.0000,4.0000,1,IDLE code=0,0,,4346,0,1
277.601,-0.7123,0.8749,0.00255,10.0000,4.0000,1,IDLE code=0,0,,4346,0,1
277.800,-0.7123,0.8749,0.00255,10.0000,4.0000,1,IDLE code=0,0,,4346,0,1
278.000,-0.7123,0.8749,0.00255,10.0000,4.0000,1,IDLE code=0,0,,4346,0,1
278.200,-0.7123,0.8749,0.00255,10.0000,4.0000,1,IDLE code=0,0,,4553,0,1
278.419,-0.6590,0.7869,0.00052,10.0000,4.0000,1,IDLE code=0,0,,4658,0,1
