t,source,point_index,x,y,z
1.402,raw,1046,-14.0345,8.8608,1.0225
1.402,raw,1056,-13.9228,8.2356,1.0411
1.402,raw,1066,-13.6854,7.5707,1.0650
1.402,raw,1075,-13.6008,7.0640,1.0789
1.402,raw,1085,-13.9381,-0.1363,1.4786
1.402,raw,1095,-13.7761,-0.5481,1.4819
1.402,raw,1105,-8.2596,-0.5606,1.6034
1.402,raw,1114,-8.0834,-0.7746,1.6069
1.402,raw,1124,-8.1331,-1.0345,1.6052
1.402,raw,1134,-13.2699,-2.1007,1.4896
1.402,raw,1144,-13.1439,-2.4884,1.4909
1.402,raw,1154,-13.0166,-2.8727,1.4920
1.402,raw,1163,-12.9072,-3.2176,1.4926
1.402,raw,1173,-12.7766,-3.5969,1.4933
1.402,raw,1183,-12.6600,-3.9789,1.4934
1.402,raw,1193,-12.5162,-4.3518,1.4939
1.402,raw,1202,-12.2325,-4.6298,1.4978
1.402,raw,1212,-12.1028,-5.0019,1.4975
1.402,raw,1222,-11.9871,-5.3811,1.4966
1.402,raw,1232,-11.8494,-5.7529,1.4960
1.402,raw,1242,-11.7344,-6.1381,1.4946
1.402,raw,1251,-11.6116,-6.4785,1.4936
1.402,raw,1261,-11.3707,-6.8004,1.4948
1.402,raw,1271,-11.2596,-7.1986,1.4924
1.402,raw,1281,-11.1706,-7.6190,1.4891
1.402,raw,1290,-11.1121,-8.0216,1.4852
1.402,raw,1300,-10.8562,-8.3423,1.4857
1.402,raw,1310,-10.7875,-8.8078,1.4807
1.402,raw,1320,-10.7188,-9.2906,1.4752
1.402,raw,1330,-10.4441,-9.6123,1.4752
1.402,raw,1339,-10.3837,-10.0747,1.4694
1.402,raw,1349,-10.3123,-10.6070,1.4624
1.402,raw,1359,-10.1439,-11.0656,1.4579
1.402,raw,1369,-9.9002,-11.4597,1.4552
1.402,raw,1378,-9.8832,-12.0577,1.4456
1.402,raw,1388,-9.6336,-12.4820,1.4420
1.402,raw,1398,-9.3727,-12.9076,1.4382
1.402,raw,1408,-9.3232,-13.6424,1.4258
1.402,raw,1418,-9.0468,-14.1021,1.4210
1.402,raw,1427,-8.8076,-14.5510,1.4157
1.402,raw,1437,-9.8754,-17.2856,1.3520
1.402,raw,1447,-9.7584,-18.2637,1.3347
1.402,raw,1457,-9.5033,-19.0779,1.3216
1.402,raw,1467,-9.2383,-19.9504,1.3071
1.402,raw,1476,-8.9723,-20.7540,1.2936
1.402,raw,1486,-8.6832,-21.7579,1.2760
1.402,raw,1496,-8.3453,-22.7647,1.2582
1.402,raw,1506,-8.0058,-23.9055,1.2373
1.402,raw,1515,-7.7896,-25.3523,1.2087
1.402,raw,1525,-7.3807,-26.6724,1.1836
1.402,raw,1535,-6.9081,-28.0098,1.1580
1.402,raw,1545,-6.1502,-28.4364,1.1530
1.402,raw,1555,-5.3879,-28.9099,1.1465
1.402,raw,1564,-4.6873,-29.3408,1.1401
1.402,raw,1574,-3.8871,-29.7978,1.1330
1.402,raw,1584,-3.0685,-30.2616,1.1253
1.402,raw,1594,-2.2340,-30.7787,1.1159
1.402,raw,1603,-1.4585,-31.2005,1.1080
1.402,raw,1613,-0.5774,-31.7498,1.0969
1.402,raw,1623,0.3328,-32.3597,1.0839
1.402,raw,1633,1.2789,-33.0315,1.0690
1.402,raw,1643,2.2516,-33.4353,1.0593
1.402,raw,1652,3.1483,-33.7866,1.0504
1.402,raw,1662,4.1670,-34.1470,1.0405
1.402,raw,1672,26.5015,12.2068,1.1694
1.402,raw,1682,-21.9321,24.7320,1.0628
1.402,raw,1691,-21.4596,22.9967,1.0978
1.402,raw,1701,-20.9085,21.1769,1.1349
1.402,raw,1711,-20.1889,19.3319,1.1745
1.402,raw,1721,-19.4744,17.6272,1.2113
1.402,raw,1731,-19.1014,16.3271,1.2362
1.402,raw,1740,-18.5358,15.0471,1.2636
1.402,raw,1750,-18.0035,13.7884,1.2897
1.402,raw,1760,-17.7679,12.8172,1.3064
1.402,raw,1770,-11.0727,7.6958,1.4921
1.402,raw,1779,-17.0098,10.9187,1.3433
1.402,raw,1789,-16.7527,10.0847,1.3576
1.402,raw,1799,-16.8275,9.4708,1.3627
1.402,raw,1809,-16.5880,8.7138,1.3751
1.402,raw,1819,-16.3749,8.0042,1.3862
1.402,raw,1828,-16.1696,7.3861,1.3959
1.402,raw,1838,-15.9440,6.7288,1.4061
1.402,raw,1848,-15.7487,6.1104,1.4150
1.402,raw,1858,-15.8375,5.6113,1.4168
1.402,raw,1867,-15.6573,5.0862,1.4242
1.402,raw,1877,-15.4857,4.5311,1.4312
1.402,raw,1887,-15.3107,3.9938,1.4379
1.402,raw,1897,-15.1165,3.4698,1.4447
1.402,raw,1907,-14.9695,2.9720,1.4500
1.402,raw,1916,-14.7964,2.5293,1.4555
1.402,raw,1926,-14.6445,2.0573,1.4603
1.402,raw,1936,-14.5179,1.6001,1.4642
1.402,raw,1946,-14.3349,1.1486,1.4691
1.402,raw,1956,-14.2133,0.7122,1.4723
1.402,raw,1965,-14.0716,0.3257,1.4757
1.402,raw,1975,-19.5662,-0.1071,1.8274
1.402,raw,1985,-18.3990,-0.6429,1.8258
1.402,raw,1995,-31.1258,-2.0474,1.8431
1.402,raw,2004,-30.8260,-2.8461,1.8428
1.402,raw,2014,-30.4929,-3.7199,1.8425
1.402,raw,2024,-18.6988,-2.8423,1.8265
1.402,raw,2034,-29.8638,-5.4364,1.8420
1.402,raw,2044,-17.2582,-3.6859,1.8248
1.402,raw,2053,-29.1866,-7.0137,1.8415
1.402,raw,2063,-28.8367,-7.8316,1.8413
1.402,raw,2073,-28.4997,-8.6459,1.8412
1.402,raw,2083,-14.7681,-5.0143,1.8220
1.402,raw,2092,-27.8347,-10.1704,1.8410
1.402,raw,2102,-27.4783,-10.9645,1.8409
1.402,raw,2112,-27.1153,-11.7532,1.8409
1.402,raw,2122,-26.7977,-12.5613,1.8409
1.402,raw,2132,-26.4059,-13.3358,1.8409
1.402,raw,2141,-26.0219,-14.0158,1.8408
1.402,raw,2151,-25.6606,-14.8069,1.8409
1.402,raw,2161,-25.2660,-15.5831,1.8410
1.402,raw,2171,-24.8710,-16.3633,1.8411
1.402,raw,2180,-24.5436,-17.0901,1.8413
1.402,raw,2190,-24.1315,-17.8730,1.8414
1.402,raw,2200,-23.7308,-18.6739,1.8417
1.402,raw,2210,-23.3281,-19.4859,1.8419
1.402,raw,2220,-22.9201,-20.3087,1.8422
1.402,raw,2229,-22.5450,-21.0572,1.8425
1.402,raw,2239,-22.1122,-21.8927,1.8428
1.402,raw,2249,-21.6816,-22.7527,1.8433
1.402,raw,2259,-21.2681,-23.6578,1.8438
1.402,raw,2268,-20.8609,-24.4611,1.8442
1.402,raw,2278,-19.4350,-24.2067,1.8427
1.402,raw,2288,-19.9601,-26.3553,1.8454
1.402,raw,2298,-19.4758,-27.3236,1.8461
1.402,raw,2308,-18.9803,-28.3256,1.8468
1.402,raw,2317,-18.5261,-29.2635,1.8475
1.402,raw,2327,-34.0741,6.9185,1.8479
1.402,raw,2337,-33.7953,5.8414,1.8473
1.402,raw,2347,-33.4840,4.7862,1.8466
1.402,raw,2356,-33.2078,3.8593,1.8461
1.402,raw,2366,-32.8877,2.8513,1.8456
1.402,raw,2376,-32.5160,1.8636,1.8450
1.402,raw,2386,-32.1889,0.9014,1.8445
1.402,raw,2396,-17.3459,0.0694,2.2453
1.402,raw,2405,-17.4737,-0.3990,2.2486
1.402,raw,2415,-17.7806,-1.0434,2.2569
1.402,raw,2425,-17.3747,-2.0095,2.2490
1.402,raw,2435,-17.6260,-3.4360,2.2606
1.402,raw,2445,-15.4703,-3.6971,2.2097
1.402,raw,2454,-15.5301,-4.1550,2.2139
1.402,raw,2464,-15.5886,-4.6724,2.2187
1.402,raw,2474,-14.7723,-5.0157,2.2019
1.402,raw,2484,-14.6440,-7.2227,2.2195
1.402,raw,2493,-15.3907,-8.0961,2.2457
1.402,raw,2503,-25.8515,-14.4164,2.5480
1.402,raw,2513,-19.7640,-24.3180,2.5880
1.402,raw,2523,-17.3136,0.2233,2.2445
1.402,raw,2533,-31.5255,-3.7525,3.3616
1.402,raw,2542,-17.5071,-6.2130,2.7258
1.402,raw,2552,-25.8561,-14.4190,3.2563
1.402,raw,2562,-19.8344,-24.2597,3.3338
1.402,raw,2572,-17.5351,-5.8737,3.1711
1.402,raw,2581,-25.9218,-14.2572,3.9645
1.402,raw,2591,-16.7804,0.7700,3.0495
1.402,raw,2601,-19.4707,-0.4528,3.7161
1.402,raw,2611,-19.3149,-1.0228,3.7035
1.402,raw,2621,-19.1246,-1.5826,3.6891
1.402,raw,2630,-18.9856,-2.0830,3.6806
1.402,raw,2640,-18.7883,-2.6280,3.6684
1.402,raw,2650,-18.3914,-3.3011,3.6411
1.402,raw,2660,-18.2309,-3.8346,3.6357
1.402,raw,2669,-17.9882,-4.5158,3.6276
1.402,raw,2679,-17.8448,-5.0478,3.6272
1.402,raw,2689,-14.7727,-5.0158,3.3461
1.402,raw,2699,-17.3336,-6.9745,3.6393
1.402,raw,2709,-16.9842,-7.9730,3.6459
1.402,raw,2718,-16.8156,-8.5728,3.6561
1.402,raw,2728,-13.8651,-8.1225,3.3874
1.402,raw,2738,-18.8509,0.1789,3.6564
1.402,raw,2748,-16.4126,-0.2725,3.8280
1.402,raw,2757,-16.3025,-0.7086,3.8166
1.402,raw,2767,-16.1335,-1.1841,3.8000
1.402,raw,2777,-15.9992,-1.6557,3.7892
1.402,raw,2787,-16.4752,-2.2042,3.8532
1.402,raw,2797,-15.4850,-2.5447,3.7425
1.402,raw,2806,-15.3731,-2.9532,3.7379
1.402,raw,2816,-15.2181,-3.3983,3.7305
1.402,raw,2826,-15.0807,-3.8445,3.7267
1.402,raw,2836,-14.9340,-4.2865,3.7233
1.402,raw,2845,-14.8332,-4.6930,3.7255
1.402,raw,2855,-14.8357,-5.3344,3.7497
1.402,raw,2865,-14.5574,-5.7320,3.7350
1.402,raw,2875,-14.4198,-6.1808,3.7396
1.402,raw,2885,-14.2846,-6.6337,3.7463
1.402,raw,2894,-14.1527,-7.0398,3.7525
1.402,raw,2904,-14.0159,-7.4999,3.7624
1.402,raw,2914,-13.8664,-7.9590,3.7726
1.402,raw,2924,-16.6615,0.5166,3.8578
3.063,raw,0,-5.2270,-6.1239,0.6038
3.063,raw,9,-5.0884,-6.3008,0.5984
3.063,raw,19,-4.9490,-6.5187,0.5879
3.063,raw,29,-4.7850,-6.7128,0.5812
3.063,raw,39,-4.6397,-6.9371,0.5685
3.063,raw,49,-4.4976,-7.1755,0.5529
3.063,raw,59,-4.3392,-7.4009,0.5391
3.063,raw,69,-4.1615,-7.6062,0.5281
3.063,raw,79,-4.0037,-7.8557,0.5093
3.063,raw,89,-5.6558,-6.7038,0.7237
3.063,raw,99,-5.5109,-6.9433,0.7141
3.063,raw,109,-5.3658,-7.1905,0.7028
3.063,raw,119,-5.2152,-7.4401,0.6908
3.063,raw,129,-5.0388,-7.6644,0.6821
3.063,raw,139,-4.8823,-7.9260,0.6676
3.063,raw,149,-4.5389,-7.9078,0.6913
3.063,raw,159,-4.2252,-7.9169,0.7095
3.063,raw,169,-4.0889,-8.2257,0.6864
3.063,raw,179,-4.1256,-8.8920,0.6161
3.063,raw,189,-3.9242,-9.1473,0.6001
3.063,raw,199,-3.7220,-9.4209,0.5813
3.063,raw,209,-3.5020,-9.6763,0.5642
3.063,raw,219,-3.2858,-9.9662,0.5422
3.063,raw,229,-3.0503,-10.2347,0.5223
3.063,raw,239,-6.2398,-7.3446,0.8626
3.063,raw,249,-6.1021,-7.6307,0.8513
3.063,raw,259,-5.9338,-7.8907,0.8428
3.063,raw,269,-5.7910,-8.1932,0.8290
3.063,raw,279,-5.6045,-8.4500,0.8201
3.063,raw,289,-5.4193,-8.7190,0.8095
3.063,raw,299,-4.5427,-7.9138,0.9164
3.063,raw,309,-4.2171,-7.9032,0.9331
3.063,raw,319,-4.0595,-8.1731,0.9187
3.063,raw,329,-4.6206,-9.8420,0.7580
3.063,raw,339,-4.3859,-10.0993,0.7465
3.063,raw,349,-4.1355,-10.3398,0.7362
3.063,raw,359,-3.9224,-10.6874,0.7145
3.063,raw,369,-3.6788,-10.9936,0.6965
3.063,raw,379,-3.4483,-11.3719,0.6709
3.063,raw,389,-3.2487,-11.9008,0.6303
3.063,raw,399,-2.9962,-12.3376,0.5984
3.063,raw,409,-2.7678,-12.9502,0.5492
3.063,raw,419,-2.4901,-13.4838,0.5071
3.063,raw,429,-7.2871,-7.5996,1.0385
3.063,raw,439,-7.1073,-7.8703,1.0339
3.063,raw,449,-6.9783,-8.2031,1.0232
3.063,raw,459,-6.7979,-8.4899,1.0165
3.063,raw,469,-6.6060,-8.7717,1.0100
3.063,raw,479,-6.4154,-9.0646,1.0022
3.063,raw,489,-6.2127,-9.3522,0.9946
3.063,raw,499,-6.0209,-9.6679,0.9842
3.063,raw,508,-4.5425,-7.9134,1.1414
3.063,raw,518,-4.2054,-7.8837,1.1554
3.063,raw,528,-4.0365,-8.1319,1.1464
3.063,raw,538,-5.1790,-10.9138,0.9399
3.063,raw,548,-4.9134,-11.1871,0.9313
3.063,raw,558,-4.6858,-11.5629,0.9145
3.063,raw,568,-4.4059,-11.8501,0.9040
3.063,raw,578,-4.1849,-12.3167,0.8797
3.063,raw,588,-3.9551,-12.8203,0.8525
3.063,raw,598,-3.7077,-13.3445,0.8236
3.063,raw,608,-3.4868,-14.0497,0.7814
3.063,raw,618,-3.2066,-14.6659,0.7454
3.063,raw,628,-2.9125,-15.3585,0.7037
3.063,raw,638,-2.5816,-16.0463,0.6619
3.063,raw,648,-2.2624,-17.0190,0.5998
3.063,raw,658,-1.9096,-18.1323,0.5274
3.063,raw,668,-9.6478,-5.0516,1.2780
3.063,raw,678,-9.5504,-5.3739,1.2751
3.063,raw,688,-9.4637,-5.7069,1.2711
3.063,raw,698,-9.2857,-5.9895,1.2714
3.063,raw,708,-9.2063,-6.3371,1.2659
3.063,raw,718,-9.0261,-6.6228,1.2654
3.063,raw,728,-8.8657,-6.9243,1.2632
