wall_time,t,event,detail
2026-08-30T11:04:28+0800,0.000,recorder_started,prefix=report3/data/static_obstacle_20260830_retry
2026-08-30T11:05:45+0800,76.187,goal_received,frame=camera_init; x=10.000; y=4.000
2026-08-30T11:09:07+0800,278.466,recorder_stopped,
