t,source,point_index,x,y,z
2.528,raw,0,-5.7765,-6.1702,0.5406
2.528,raw,10,-5.6195,-6.3831,0.5331
2.528,raw,20,-5.4533,-6.5900,0.5262
2.528,raw,30,-5.3390,-6.8687,0.5057
2.528,raw,40,-6.3036,-6.7381,0.6645
2.528,raw,50,-6.1518,-6.9908,0.6545
2.528,raw,60,-5.9913,-7.2411,0.6445
2.528,raw,70,-5.8358,-7.5062,0.6317
2.528,raw,80,-5.6863,-7.7907,0.6158
2.528,raw,90,-5.4899,-8.0214,0.6072
2.528,raw,100,-5.3300,-8.3166,0.5891
2.528,raw,110,-5.1400,-8.5800,0.5749
2.528,raw,120,-4.4313,-7.9486,0.6800
2.528,raw,130,-4.1417,-7.9937,0.6916
2.528,raw,140,-4.5185,-9.3693,0.5294
2.528,raw,150,-4.2902,-9.6243,0.5141
2.528,raw,160,-6.9503,-7.4803,0.8047
2.528,raw,170,-6.8092,-7.7887,0.7921
2.528,raw,180,-6.6042,-8.0320,0.7872
2.528,raw,190,-6.4744,-8.3778,0.7696
2.528,raw,200,-6.2652,-8.6338,0.7623
2.528,raw,210,-6.0652,-8.9116,0.7520
2.528,raw,220,-5.8567,-9.1884,0.7414
2.528,raw,230,-5.6508,-9.4829,0.7284
2.528,raw,240,-4.3899,-7.9316,0.9113
2.528,raw,250,-4.1107,-7.9938,0.9187
2.528,raw,260,-4.9886,-10.3942,0.6838
2.528,raw,270,-4.7133,-10.6253,0.6754
2.528,raw,281,-4.4471,-10.9833,0.6549
2.528,raw,291,-4.1979,-11.3244,0.6343
2.528,raw,301,-3.9119,-11.6010,0.6194
2.528,raw,311,-3.7010,-12.1419,0.5782
2.528,raw,321,-3.4508,-12.6406,0.5408
2.528,raw,331,-8.1248,-7.5239,0.9988
2.528,raw,341,-7.9924,-7.8628,0.9892
2.528,raw,351,-7.8149,-8.1662,0.9827
2.528,raw,361,-7.6186,-8.4571,0.9772
2.528,raw,371,-7.4153,-8.7473,0.9713
2.528,raw,381,-7.2200,-9.0559,0.9634
2.528,raw,391,-7.0207,-9.3705,0.9546
2.528,raw,401,-6.8108,-9.6834,0.9457
2.528,raw,411,-6.5944,-10.0003,0.9362
2.528,raw,421,-6.3956,-10.3611,0.9227
2.528,raw,431,-6.1744,-10.7063,0.9102
2.528,raw,441,-4.2156,-7.9005,1.1453
2.528,raw,451,-4.0161,-8.1093,1.1390
2.528,raw,461,-5.4056,-11.6760,0.8758
2.528,raw,471,-5.1651,-12.0847,0.8571
2.528,raw,481,-4.8634,-12.3855,0.8461
2.528,raw,491,-4.6042,-12.8269,0.8242
2.528,raw,501,-4.3544,-13.3535,0.7957
2.528,raw,511,-4.1365,-14.0649,0.7537
2.528,raw,521,-3.8612,-14.7017,0.7169
2.528,raw,531,-3.5636,-15.3774,0.6770
2.528,raw,541,-3.2383,-16.0842,0.6345
2.528,raw,552,-2.8934,-17.1600,0.5664
2.528,raw,562,-10.6031,-4.9690,1.2448
2.528,raw,572,-10.4499,-5.2845,1.2445
2.528,raw,582,-10.3745,-5.6450,1.2396
2.528,raw,592,-10.1983,-5.9519,1.2395
2.528,raw,602,-10.0961,-6.3072,1.2348
2.528,raw,612,-9.9135,-6.6146,1.2340
2.528,raw,622,-9.8105,-6.9818,1.2282
2.528,raw,632,-9.6410,-7.3073,1.2255
2.528,raw,642,-9.4544,-7.6235,1.2231
2.528,raw,652,-9.3159,-7.9858,1.2173
2.528,raw,662,-9.1236,-8.3090,1.2140
2.528,raw,672,-8.9188,-8.6263,1.2108
2.528,raw,682,-8.7122,-8.9478,1.2071
2.528,raw,692,-8.5432,-9.3181,1.2000
2.528,raw,702,-8.3519,-9.6766,1.1936
2.528,raw,712,-8.0891,-9.9603,1.1914
2.528,raw,722,-7.8999,-10.3454,1.1829
2.528,raw,732,-7.7156,-10.7561,1.1729
2.528,raw,742,-7.4399,-11.0550,1.1690
2.528,raw,752,-7.2384,-11.4804,1.1578
2.528,raw,762,-6.9611,-11.8069,1.1518
2.528,raw,772,-4.3076,-7.8975,1.3663
2.528,raw,782,-4.0567,-8.0086,1.3673
2.528,raw,792,-6.2252,-13.0993,1.1159
2.528,raw,802,-5.9286,-13.4924,1.1054
2.528,raw,812,-5.6177,-13.8866,1.0946
2.528,raw,823,-5.3456,-14.5499,1.0711
2.528,raw,833,-5.0905,-15.2181,1.0465
2.528,raw,843,-4.8368,-15.9955,1.0166
2.528,raw,853,-4.7785,-17.6007,0.9473
2.528,raw,863,-5.4146,-22.3059,0.7330
2.528,raw,873,-5.0603,-23.8130,0.6700
2.528,raw,883,-4.5293,-24.8276,0.6297
2.528,raw,893,-3.8475,-25.2377,0.6167
2.528,raw,903,-3.1519,-25.6729,0.6018
2.528,raw,913,-2.4375,-26.1147,0.5857
2.528,raw,923,-1.7000,-26.5295,0.5699
2.528,raw,933,-0.9421,-26.9492,0.5529
2.528,raw,943,-0.1594,-27.2207,0.5417
2.528,raw,953,0.6389,-27.5771,0.5256
2.528,raw,963,1.4596,-27.9682,0.5069
2.528,raw,973,-18.3179,22.0416,0.5001
2.528,raw,983,-17.8796,20.3459,0.5711
2.528,raw,993,-17.4869,18.8252,0.6337
2.528,raw,1003,-17.2069,17.5238,0.6847
2.528,raw,1013,-16.9257,16.3081,0.7320
2.528,raw,1023,-16.6671,15.1903,0.7747
2.528,raw,1033,-16.1541,13.9332,0.8295
2.528,raw,1043,-15.9095,12.9700,0.8655
2.528,raw,1053,-15.6987,12.0870,0.8973
2.528,raw,1063,-15.3099,11.1302,0.9368
2.528,raw,1073,-11.0383,7.7359,1.1843
2.528,raw,1083,-14.8371,9.5727,0.9933
2.528,raw,1093,-14.6898,8.9046,1.0144
2.528,raw,1104,-14.3795,8.1263,1.0438
2.528,raw,1114,-14.2521,7.5330,1.0611
2.528,raw,1124,-14.5094,0.1556,1.4722
2.528,raw,1134,-14.3174,-0.2627,1.4762
2.528,raw,1144,-14.1647,-0.6741,1.4790
2.528,raw,1154,-14.0108,-1.0784,1.4816
2.528,raw,1164,-8.1021,-0.7075,1.6120
2.528,raw,1174,-8.0841,-0.9526,1.6116
2.528,raw,1184,-13.5762,-2.2602,1.4872
2.528,raw,1194,-13.4424,-2.6477,1.4884
2.528,raw,1204,-13.3245,-3.0365,1.4889
2.528,raw,1214,-13.2222,-3.4286,1.4889
2.528,raw,1224,-13.1055,-3.8166,1.4889
2.528,raw,1234,-12.9835,-4.2032,1.4888
2.528,raw,1244,-12.5338,-4.4660,1.4961
2.528,raw,1254,-12.4100,-4.8430,1.4956
2.528,raw,1264,-12.2848,-5.2213,1.4948
2.528,raw,1274,-12.1799,-5.6119,1.4933
2.528,raw,1284,-12.0681,-6.0038,1.4916
2.528,raw,1294,-11.9325,-6.3878,1.4903
2.528,raw,1304,-11.5281,-6.6170,1.4955
2.528,raw,1314,-11.4450,-7.0336,1.4923
2.528,raw,1324,-11.3647,-7.4627,1.4886
2.528,raw,1334,-11.2738,-7.8965,1.4848
2.528,raw,1344,-10.9724,-8.1830,1.4864
2.528,raw,1354,-10.8868,-8.6388,1.4816
2.528,raw,1364,-10.8015,-9.1115,1.4764
2.528,raw,1375,-10.5032,-9.4667,1.4762
2.528,raw,1385,-10.4200,-9.9728,1.4699
2.528,raw,1395,-10.2689,-10.4332,1.4651
2.528,raw,1405,-10.0032,-10.7885,1.4634
2.528,raw,1415,-9.9275,-11.3690,1.4550
2.528,raw,1425,-9.6687,-11.7617,1.4521
2.528,raw,1435,-9.3882,-12.1396,1.4494
2.528,raw,1445,-9.3175,-12.8174,1.4384
2.528,raw,1455,-9.0445,-13.2517,1.4340
2.528,raw,1465,-8.7575,-13.6861,1.4296
2.528,raw,1475,-8.4594,-14.1253,1.4248
2.528,raw,1485,-8.3579,-14.9376,1.4105
2.528,raw,1495,-9.4963,-18.1742,1.3358
2.528,raw,1505,-9.2298,-19.0013,1.3222
2.528,raw,1515,-8.9388,-19.8609,1.3078
2.528,raw,1525,-8.6251,-20.7641,1.2924
2.528,raw,1535,-8.3110,-21.7788,1.2742
2.528,raw,1545,-8.0487,-23.0805,1.2493
2.528,raw,1555,-7.6842,-24.2794,1.2269
2.528,raw,1565,-7.2715,-25.5239,1.2033
2.528,raw,1575,-6.8215,-26.8705,1.1774
2.528,raw,1585,-6.1663,-27.6343,1.1645
2.528,raw,1595,-5.4120,-28.0805,1.1584
2.528,raw,1605,-4.6409,-28.5262,1.1518
2.528,raw,1615,-3.8520,-28.9734,1.1448
2.528,raw,1625,-3.0436,-29.4173,1.1373
2.528,raw,1635,-2.2185,-29.9026,1.1285
2.528,raw,1646,-1.2830,-30.4312,1.1182
2.528,raw,1656,-0.4092,-31.0320,1.1057
2.528,raw,1666,0.4981,-31.6752,1.0917
2.528,raw,1676,1.4352,-32.0958,1.0820
2.528,raw,1686,2.3937,-32.4428,1.0734
2.528,raw,1696,3.3765,-32.7994,1.0638
2.528,raw,1706,4.4038,-33.3116,1.0502
2.528,raw,1716,5.4819,-33.9183,1.0338
2.528,raw,1726,-23.3225,25.4187,1.0404
2.528,raw,1736,-22.8524,23.5525,1.0771
2.528,raw,1746,-21.9561,21.4155,1.1241
2.528,raw,1756,-21.1111,19.4868,1.1666
2.528,raw,1766,-20.6286,18.0056,1.1961
2.528,raw,1776,-19.9129,16.4369,1.2302
2.528,raw,1786,-19.2110,14.9885,1.2619
2.528,raw,1796,-19.0919,14.0490,1.2762
2.528,raw,1806,-10.9755,7.8808,1.5009
2.528,raw,1816,-11.3354,7.6454,1.4970
2.528,raw,1826,-18.0261,11.0682,1.3315
2.528,raw,1836,-18.0435,10.3837,1.3385
2.528,raw,1846,-17.7851,9.5798,1.3518
2.528,raw,1856,-17.4672,8.7856,1.3658
2.528,raw,1866,-17.2386,8.0695,1.3769
2.528,raw,1876,-16.9655,7.3662,1.3885
2.528,raw,1886,-16.7005,6.6974,1.3992
2.528,raw,1896,-16.7855,6.1753,1.4013
2.528,raw,1906,-16.5566,5.5629,1.4102
2.528,raw,1917,-16.3116,4.9184,1.4194
2.528,raw,1927,-16.0789,4.3529,1.4274
2.528,raw,1937,-15.8818,3.8159,1.4342
2.528,raw,1947,-15.6934,3.2981,1.4405
2.528,raw,1957,-15.5214,2.7989,1.4460
2.528,raw,1967,-15.3259,2.3110,1.4518
