plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,16.776,/received_global_plan,wamv/wamv/base_link,0,-1.4649,1.7367,0.00008,0.0033,-0.0008,0.00304
1,16.776,/received_global_plan,wamv/wamv/base_link,1,-0.6757,1.6088,-0.32130,0.7931,-0.1264,-0.31834
1,16.776,/received_global_plan,wamv/wamv/base_link,2,0.0328,1.2381,-0.64261,1.5028,-0.4950,-0.63964
1,16.776,/received_global_plan,wamv/wamv/base_link,3,0.6264,0.6976,-0.76001,2.0980,-1.0337,-0.75704
1,16.776,/received_global_plan,wamv/wamv/base_link,4,1.2086,0.1442,-0.76001,2.6819,-1.5854,-0.75704
1,16.776,/received_global_plan,wamv/wamv/base_link,5,1.7908,-0.4091,-0.76001,3.2658,-2.1371,-0.75704
1,16.776,/received_global_plan,wamv/wamv/base_link,6,2.3996,-0.9310,-0.57837,3.8761,-2.6571,-0.57540
1,16.776,/received_global_plan,wamv/wamv/base_link,7,3.1304,-1.2554,-0.25705,4.6081,-2.9794,-0.25408
1,16.776,/received_global_plan,wamv/wamv/base_link,8,3.8147,-1.4353,-0.09582,5.2930,-3.1573,-0.09286
1,16.776,/received_global_plan,wamv/wamv/base_link,9,4.5142,-1.5026,0.04345,5.9929,-3.2225,0.04642
1,16.776,/received_global_plan,wamv/wamv/base_link,10,5.2232,-1.4717,0.14610,6.7020,-3.1895,0.14907
1,16.776,/received_global_plan,wamv/wamv/base_link,11,5.9377,-1.3666,0.21360,7.4164,-3.0822,0.21656
1,16.776,/received_global_plan,wamv/wamv/base_link,12,6.6552,-1.2109,0.25397,8.1336,-2.9244,0.25693
1,16.776,/received_global_plan,wamv/wamv/base_link,13,7.3745,-1.0241,0.27511,8.8525,-2.7355,0.27807
1,16.776,/received_global_plan,wamv/wamv/base_link,14,8.0952,-0.8207,0.28282,9.5729,-2.5299,0.28578
1,16.776,/received_global_plan,wamv/wamv/base_link,15,8.8174,-0.6107,0.28120,10.2947,-2.3178,0.28416
1,16.776,/received_global_plan,wamv/wamv/base_link,16,9.5413,-0.4015,0.27404,11.0182,-2.1065,0.27701
1,16.776,/received_global_plan,wamv/wamv/base_link,17,10.2672,-0.1974,0.26676,11.7437,-1.9002,0.26972
1,16.776,/received_global_plan,wamv/wamv/base_link,18,10.9946,0.0014,0.00008,12.4707,-1.6992,0.00304
2,16.876,/received_global_plan,wamv/wamv/base_link,0,-1.4648,1.7365,-0.00279,0.0029,-0.0037,0.00681
2,16.876,/received_global_plan,wamv/wamv/base_link,1,-0.6758,1.6063,-0.32415,0.7932,-0.1263,-0.31455
2,16.876,/received_global_plan,wamv/wamv/base_link,2,0.0318,1.2336,-0.64547,1.5044,-0.4922,-0.63587
2,16.876,/received_global_plan,wamv/wamv/base_link,3,0.6239,0.6914,-0.76289,2.1017,-1.0287,-0.75329
2,16.876,/received_global_plan,wamv/wamv/base_link,4,1.2045,0.1363,-0.76289,2.6876,-1.5782,-0.75329
2,16.876,/received_global_plan,wamv/wamv/base_link,5,1.7852,-0.4188,-0.76289,3.2736,-2.1277,-0.75329
2,16.876,/received_global_plan,wamv/wamv/base_link,6,2.3924,-0.9424,-0.58123,3.8859,-2.6454,-0.57163
2,16.876,/received_global_plan,wamv/wamv/base_link,7,3.1225,-1.2690,-0.25989,4.6191,-2.9650,-0.25029
2,16.876,/received_global_plan,wamv/wamv/base_link,8,3.8064,-1.4508,-0.09868,5.3048,-3.1403,-0.08908
2,16.876,/received_global_plan,wamv/wamv/base_link,9,4.5059,-1.5201,0.04058,6.0050,-3.2028,0.05018
2,16.876,/received_global_plan,wamv/wamv/base_link,10,5.2153,-1.4913,0.14322,6.7141,-3.1672,0.15282
2,16.876,/received_global_plan,wamv/wamv/base_link,11,5.9303,-1.3882,0.21071,7.4282,-3.0572,0.22030
2,16.876,/received_global_plan,wamv/wamv/base_link,12,6.6485,-1.2345,0.25107,8.1450,-2.8967,0.26067
2,16.876,/received_global_plan,wamv/wamv/base_link,13,7.3686,-1.0498,0.27220,8.8634,-2.7051,0.28180
2,16.876,/received_global_plan,wamv/wamv/base_link,14,8.0902,-0.8484,0.27991,9.5831,-2.4967,0.28951
2,16.876,/received_global_plan,wamv/wamv/base_link,15,8.8133,-0.6405,0.27829,10.3042,-2.2819,0.28789
2,16.876,/received_global_plan,wamv/wamv/base_link,16,9.5381,-0.4334,0.27114,11.0271,-2.0679,0.28074
2,16.876,/received_global_plan,wamv/wamv/base_link,17,10.2648,-0.2313,0.26385,11.7520,-1.8588,0.27345
2,16.876,/received_global_plan,wamv/wamv/base_link,18,10.9931,-0.0346,-0.00279,12.4784,-1.6551,0.00681
3,16.977,/received_global_plan,wamv/wamv/base_link,0,-1.4628,1.7365,0.00121,0.0096,-0.0054,0.00402
3,16.977,/received_global_plan,wamv/wamv/base_link,1,-0.6735,1.6096,-0.32018,0.7994,-0.1301,-0.31737
3,16.977,/received_global_plan,wamv/wamv/base_link,2,0.0355,1.2397,-0.64149,1.5096,-0.4981,-0.63868
3,16.977,/received_global_plan,wamv/wamv/base_link,3,0.6297,0.6999,-0.75890,2.1053,-1.0362,-0.75609
3,16.977,/received_global_plan,wamv/wamv/base_link,4,1.2126,0.1472,-0.75890,2.6897,-1.5873,-0.75609
3,16.977,/received_global_plan,wamv/wamv/base_link,5,1.7955,-0.4055,-0.75890,3.2741,-2.1384,-0.75609
3,16.977,/received_global_plan,wamv/wamv/base_link,6,2.4048,-0.9266,-0.57725,3.8849,-2.6579,-0.57444
3,16.977,/received_global_plan,wamv/wamv/base_link,7,3.1361,-1.2502,-0.25592,4.6171,-2.9794,-0.25311
3,16.977,/received_global_plan,wamv/wamv/base_link,8,3.8206,-1.4293,-0.09469,5.3023,-3.1567,-0.09188
3,16.977,/received_global_plan,wamv/wamv/base_link,9,4.5201,-1.4957,0.04459,6.0022,-3.2211,0.04740
3,16.977,/received_global_plan,wamv/wamv/base_link,10,5.2291,-1.4641,0.14724,6.7113,-3.1875,0.15005
3,16.977,/received_global_plan,wamv/wamv/base_link,11,5.9434,-1.3581,0.21474,7.4255,-3.0795,0.21755
3,16.977,/received_global_plan,wamv/wamv/base_link,12,6.6606,-1.2017,0.25511,8.1426,-2.9210,0.25792
3,16.977,/received_global_plan,wamv/wamv/base_link,13,7.3796,-1.0141,0.27624,8.8614,-2.7314,0.27905
3,16.977,/received_global_plan,wamv/wamv/base_link,14,8.1001,-0.8098,0.28396,9.5815,-2.5251,0.28677
3,16.977,/received_global_plan,wamv/wamv/base_link,15,8.8220,-0.5990,0.28233,10.3031,-2.3123,0.28514
3,16.977,/received_global_plan,wamv/wamv/base_link,16,9.5456,-0.3891,0.27518,11.0265,-2.1002,0.27799
3,16.977,/received_global_plan,wamv/wamv/base_link,17,10.2712,-0.1841,0.26789,11.7518,-1.8932,0.27070
3,16.977,/received_global_plan,wamv/wamv/base_link,18,10.9983,0.0155,0.00121,12.4786,-1.6915,0.00402
4,17.077,/received_global_plan,wamv/wamv/base_link,0,-1.4639,1.7353,-0.00191,0.0113,-0.0126,0.00405
4,17.077,/received_global_plan,wamv/wamv/base_link,1,-0.6748,1.6059,-0.32327,0.8012,-0.1374,-0.31731
4,17.077,/received_global_plan,wamv/wamv/base_link,2,0.0331,1.2338,-0.64461,1.5114,-0.5053,-0.63865
4,17.077,/received_global_plan,wamv/wamv/base_link,3,0.6256,0.6921,-0.76203,2.1071,-1.0434,-0.75607
4,17.077,/received_global_plan,wamv/wamv/base_link,4,1.2067,0.1375,-0.76203,2.6916,-1.5945,-0.75607
4,17.077,/received_global_plan,wamv/wamv/base_link,5,1.7878,-0.4170,-0.76203,3.2760,-2.1456,-0.75607
4,17.077,/received_global_plan,wamv/wamv/base_link,6,2.3955,-0.9401,-0.58036,3.8868,-2.6651,-0.57440
4,17.077,/received_global_plan,wamv/wamv/base_link,7,3.1258,-1.2660,-0.25902,4.6192,-2.9866,-0.25306
4,17.077,/received_global_plan,wamv/wamv/base_link,8,3.8098,-1.4473,-0.09780,5.3044,-3.1638,-0.09184
4,17.077,/received_global_plan,wamv/wamv/base_link,9,4.5093,-1.5159,0.04146,6.0044,-3.2283,0.04743
4,17.077,/received_global_plan,wamv/wamv/base_link,10,5.2186,-1.4865,0.14410,6.7136,-3.1947,0.15006
4,17.077,/received_global_plan,wamv/wamv/base_link,11,5.9334,-1.3828,0.21159,7.4280,-3.0866,0.21755
4,17.077,/received_global_plan,wamv/wamv/base_link,12,6.6514,-1.2285,0.25195,8.1452,-2.9281,0.25791
4,17.077,/received_global_plan,wamv/wamv/base_link,13,7.3713,-1.0432,0.27309,8.8641,-2.7385,0.27905
4,17.077,/received_global_plan,wamv/wamv/base_link,14,8.0926,-0.8411,0.28080,9.5843,-2.5321,0.28676
4,17.077,/received_global_plan,wamv/wamv/base_link,15,8.8154,-0.6326,0.27917,10.3061,-2.3193,0.28514
4,17.077,/received_global_plan,wamv/wamv/base_link,16,9.5400,-0.4248,0.27202,11.0296,-2.1072,0.27798
4,17.077,/received_global_plan,wamv/wamv/base_link,17,10.2665,-0.2221,0.26474,11.7550,-1.9002,0.27070
