t,source,point_index,x,y,z
2.688,raw,0,-6.0971,-9.7968,0.6471
2.688,raw,4,-6.0330,-10.0164,0.6386
2.688,raw,9,-5.8658,-10.1934,0.6368
2.688,raw,14,-5.7209,-10.3991,0.6322
2.688,raw,19,-5.5928,-10.6291,0.6254
2.688,raw,24,-5.4063,-10.7878,0.6247
2.688,raw,28,-5.2973,-10.9688,0.6193
2.688,raw,33,-5.1120,-11.1321,0.6178
2.688,raw,38,-4.9850,-11.3791,0.6090
2.688,raw,43,-4.8779,-11.6616,0.5973
2.688,raw,48,-4.7638,-11.9427,0.5856
2.688,raw,53,-4.6760,-12.2736,0.5698
2.688,raw,57,-4.5551,-12.4667,0.5630
2.688,raw,62,-4.4006,-12.7084,0.5544
2.688,raw,67,-4.3160,-13.0765,0.5356
2.688,raw,72,-4.1660,-13.3454,0.5247
2.688,raw,77,-4.0759,-13.7328,0.5044
2.688,raw,81,21.2329,9.4566,0.5850
2.688,raw,86,21.0512,9.6537,0.5912
2.688,raw,91,21.9259,10.3217,0.5174
2.688,raw,96,-10.1422,-6.5018,0.9943
2.688,raw,101,-9.9407,-6.6755,0.9980
2.688,raw,106,-9.8562,-6.9227,0.9951
2.688,raw,110,-9.7721,-7.1109,0.9936
2.688,raw,115,-9.6863,-7.3610,0.9905
2.688,raw,120,-9.5971,-7.6111,0.9873
2.688,raw,125,-9.4017,-7.7861,0.9898
2.688,raw,130,-9.2839,-8.0177,0.9879
2.688,raw,134,-9.2090,-8.2189,0.9850
2.688,raw,139,-9.0987,-8.4600,0.9822
2.688,raw,144,-8.8767,-8.6120,0.9857
2.688,raw,149,-8.7839,-8.8700,0.9815
2.688,raw,154,-8.6540,-9.0995,0.9792
2.688,raw,159,-8.5696,-9.3716,0.9739
2.688,raw,163,-8.3758,-9.4771,0.9772
2.688,raw,168,-8.2578,-9.7229,0.9735
2.688,raw,173,-8.1375,-9.9696,0.9697
2.688,raw,178,-7.9291,-10.1320,0.9713
2.688,raw,183,-5.3217,-7.8329,1.1292
2.688,raw,187,-5.1683,-7.9175,1.1313
2.688,raw,192,-5.0672,-8.1191,1.1277
2.688,raw,197,-7.4109,-11.0419,0.9576
2.688,raw,202,-7.2184,-11.2259,0.9571
2.688,raw,207,-7.1125,-11.5125,0.9504
2.688,raw,212,-6.9662,-11.7567,0.9461
2.688,raw,216,-6.8084,-11.9046,0.9454
2.688,raw,221,-6.6289,-12.1131,0.9431
2.688,raw,226,-6.5074,-12.4006,0.9361
2.688,raw,231,-6.3122,-12.5956,0.9343
2.688,raw,236,-6.2050,-12.9157,0.9254
2.688,raw,241,-5.9944,-13.0967,0.9241
2.688,raw,245,-5.8516,-13.2804,0.9209
2.688,raw,250,-5.7940,-13.6988,0.9065
2.688,raw,255,-5.6487,-13.9963,0.8987
2.688,raw,260,-5.5145,-14.3213,0.8894
2.688,raw,265,-5.4424,-14.7622,0.8739
2.688,raw,269,-5.3239,-15.0241,0.8664
2.688,raw,274,-5.1752,-15.3615,0.8564
2.688,raw,279,-5.0272,-15.7135,0.8456
2.688,raw,284,-4.9567,-16.2284,0.8265
2.688,raw,289,-4.7965,-16.5929,0.8151
2.688,raw,294,-4.7325,-17.1711,0.7928
2.688,raw,298,-4.6906,-17.6770,0.7729
2.688,raw,303,-4.7967,-18.6913,0.7290
2.688,raw,308,-4.7342,-19.3906,0.7011
2.688,raw,313,-4.6388,-20.0571,0.6749
2.688,raw,318,-5.1442,-22.2518,0.5738
2.688,raw,322,-4.9581,-22.6259,0.5611
2.688,raw,327,-4.8361,-23.4143,0.5296
2.688,raw,332,-4.6037,-23.9543,0.5102
2.688,raw,337,-4.2586,-24.2036,0.5047
2.688,raw,342,-3.8897,-24.3915,0.5019
2.688,raw,347,23.7198,11.1908,0.8634
2.688,raw,351,24.5019,11.8160,0.8192
2.688,raw,356,-19.2166,17.3573,0.5133
2.688,raw,361,-19.2365,16.8981,0.5232
2.688,raw,366,-18.9402,16.2668,0.5493
2.688,raw,371,-18.6115,15.6365,0.5763
2.688,raw,375,-18.6337,15.2980,0.5827
2.688,raw,380,-18.3597,14.7248,0.6059
2.688,raw,385,-18.1254,14.1874,0.6264
2.688,raw,390,-17.8456,13.6426,0.6488
2.688,raw,395,-17.8460,13.2424,0.6565
2.688,raw,400,-17.6001,12.7383,0.6761
2.688,raw,404,-17.3956,12.3412,0.6919
2.688,raw,409,-17.1848,11.8755,0.7090
2.688,raw,414,-16.9358,11.4061,0.7275
