wall_time,sim_time,topic,frame_id,tf_ok,total_points,danger_points,expanded_box_points,nearest_xy_m,danger_sectors,raw_clean_streak,result
2026-09-01T18:03:17+0800,0.000,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-09-01T18:03:17+0800,37.596,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,2910,0,0,8.089,0,1,clean
2026-09-01T18:03:17+0800,37.920,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3003,0,0,8.104,0,2,clean
2026-09-01T18:03:18+0800,38.472,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-09-01T18:03:18+0800,38.916,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3229,0,0,8.103,0,3,clean
2026-09-01T18:03:18+0800,39.064,/usv/structure_map_cloud,camera_init,1,0,0,0,,0,,clean
2026-09-01T18:03:18+0800,39.120,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3220,0,0,8.088,0,4,clean
2026-09-01T18:03:19+0800,39.216,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3211,0,0,8.096,0,5,PASS
