wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T21:31:14+0800,211.092,transform_frozen,0.000,0.000,-532.129,162.008,"tx=-532.129434; ty=162.008131; yaw=1.000000; boat_world=(-532.3616188147231, 161.94832770781903); boat_camera=(-0.1757726608421874, 0.1630648660692875)"
2026-09-01T21:31:15+0800,211.092,spawned,10.000,0.000,-526.726,170.423,speed=0.600 m/s; update_hz=5.0
2026-09-01T21:31:15+0800,211.092,static_ready,10.000,0.000,-526.726,170.423,static obstacle ready; no motion loop
