plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,16.990,/plan,camera_init,0,-1.1122,1.3046,0.14605,-1.1122,1.3046,0.14605
1,16.990,/plan,camera_init,1,0.2609,1.5066,0.18543,0.2609,1.5066,0.18543
1,16.990,/plan,camera_init,2,1.6234,1.7622,0.17365,1.6234,1.7622,0.17365
1,16.990,/plan,camera_init,3,2.9853,2.0011,0.10236,2.9853,2.0011,0.10236
1,16.990,/plan,camera_init,4,4.3566,2.1420,0.04068,4.3566,2.1420,0.04068
1,16.990,/plan,camera_init,5,5.7255,2.1977,0.00573,5.7255,2.1977,0.00573
1,16.990,/plan,camera_init,6,7.0748,2.2054,-0.02699,7.0748,2.2054,-0.02699
1,16.990,/plan,camera_init,7,8.3744,2.1703,-0.08514,8.3744,2.1703,-0.08514
1,16.990,/plan,camera_init,8,9.5611,2.0691,-0.16253,9.5611,2.0691,-0.16253
1,16.990,/plan,camera_init,9,10.5000,1.9151,-0.23574,10.5000,1.9151,-0.23574
1,16.990,/plan,camera_init,10,11.3217,1.7177,-0.27827,11.3217,1.7177,-0.27827
1,16.990,/plan,camera_init,11,12.0897,1.4983,-0.29832,12.0897,1.4983,-0.29832
1,16.990,/plan,camera_init,12,12.8336,1.2696,-0.30595,12.8336,1.2696,-0.30595
1,16.990,/plan,camera_init,13,13.5670,1.0379,-0.30553,13.5670,1.0379,-0.30553
1,16.990,/plan,camera_init,14,14.2962,0.8079,-0.29662,14.2962,0.8079,-0.29662
1,16.990,/plan,camera_init,15,15.0252,0.5851,-0.27320,15.0252,0.5851,-0.27320
1,16.990,/plan,camera_init,16,15.7575,0.3799,-0.22326,15.7575,0.3799,-0.22326
1,16.990,/plan,camera_init,17,16.4978,0.2118,-0.16327,16.4978,0.2118,-0.16327
1,16.990,/plan,camera_init,18,17.2465,0.0885,-0.11691,17.2465,0.0885,-0.11691
1,16.990,/plan,camera_init,19,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,16.991,/unsmoothed_plan,camera_init,0,-1.1122,1.3046,0.00000,-1.1122,1.3046,0.00000
2,16.991,/unsmoothed_plan,camera_init,1,0.2770,1.4262,0.17453,0.2770,1.4262,0.17453
2,16.991,/unsmoothed_plan,camera_init,2,1.6239,1.7871,0.34907,1.6239,1.7871,0.34907
2,16.991,/unsmoothed_plan,camera_init,3,2.9709,2.1480,0.17453,2.9709,2.1480,0.17453
2,16.991,/unsmoothed_plan,camera_init,4,4.3601,2.2696,0.00000,4.3601,2.2696,0.00000
2,16.991,/unsmoothed_plan,camera_init,5,5.7546,2.2696,0.00000,5.7546,2.2696,0.00000
2,16.991,/unsmoothed_plan,camera_init,6,7.1491,2.2696,0.00000,7.1491,2.2696,0.00000
2,16.991,/unsmoothed_plan,camera_init,7,8.5436,2.2696,0.00000,8.5436,2.2696,0.00000
2,16.991,/unsmoothed_plan,camera_init,8,9.9328,2.1480,-0.17453,9.9328,2.1480,-0.17453
2,16.991,/unsmoothed_plan,camera_init,9,10.6757,1.9802,-0.34907,10.6757,1.9802,-0.34907
2,16.991,/unsmoothed_plan,camera_init,10,11.4021,1.7508,-0.34907,11.4021,1.7508,-0.34907
2,16.991,/unsmoothed_plan,camera_init,11,12.1258,1.5124,-0.34907,12.1258,1.5124,-0.34907
2,16.991,/unsmoothed_plan,camera_init,12,12.8494,1.2739,-0.34907,12.8494,1.2739,-0.34907
2,16.991,/unsmoothed_plan,camera_init,13,13.5730,1.0355,-0.34907,13.5730,1.0355,-0.34907
2,16.991,/unsmoothed_plan,camera_init,14,14.2967,0.7971,-0.34907,14.2967,0.7971,-0.34907
2,16.991,/unsmoothed_plan,camera_init,15,15.0203,0.5587,-0.34907,15.0203,0.5587,-0.34907
2,16.991,/unsmoothed_plan,camera_init,16,15.7453,0.3243,-0.34907,15.7453,0.3243,-0.34907
2,16.991,/unsmoothed_plan,camera_init,17,16.4854,0.1447,-0.34907,16.4854,0.1447,-0.34907
2,16.991,/unsmoothed_plan,camera_init,18,17.2392,0.0363,-0.17453,17.2392,0.0363,-0.17453
2,16.991,/unsmoothed_plan,camera_init,19,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,17.009,/received_global_plan,wamv/wamv/base_link,0,-1.1109,1.3042,0.14737,0.0028,0.0005,0.15330
3,17.009,/received_global_plan,wamv/wamv/base_link,1,0.2613,1.5079,0.18676,1.3742,0.2124,0.19268
3,17.009,/received_global_plan,wamv/wamv/base_link,2,1.6226,1.7652,0.17497,2.7343,0.4778,0.18090
3,17.009,/received_global_plan,wamv/wamv/base_link,3,2.9834,2.0059,0.10367,4.0941,0.7265,0.10959
3,17.009,/received_global_plan,wamv/wamv/base_link,4,4.3538,2.1485,0.04197,5.4640,0.8772,0.04790
