plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,15.899,/plan,camera_init,0,-0.3420,0.3856,0.00000,-0.3420,0.3856,0.00000
1,15.899,/plan,camera_init,1,0.8782,0.3856,0.08727,0.8782,0.3856,0.08727
1,15.899,/plan,camera_init,2,2.0937,0.4919,0.26180,2.0937,0.4919,0.26180
1,15.899,/plan,camera_init,3,3.2723,0.8078,0.34907,3.2723,0.8078,0.34907
1,15.899,/plan,camera_init,4,4.4189,1.2251,0.34907,4.4189,1.2251,0.34907
1,15.899,/plan,camera_init,5,5.5655,1.6424,0.29563,5.5655,1.6424,0.29563
1,15.899,/plan,camera_init,6,6.2809,1.8603,0.18874,6.2809,1.8603,0.18874
1,15.899,/plan,camera_init,7,7.0154,2.0006,0.08186,7.0154,2.0006,0.08186
1,15.899,/plan,camera_init,8,7.7607,2.0617,-0.02502,7.7607,2.0617,-0.02502
1,15.899,/plan,camera_init,9,8.5083,2.0430,-0.13190,8.5083,2.0430,-0.13190
1,15.899,/plan,camera_init,10,9.2497,1.9447,-0.22741,9.2497,1.9447,-0.22741
1,15.899,/plan,camera_init,11,9.9784,1.7760,-0.24291,9.9784,1.7760,-0.24291
1,15.899,/plan,camera_init,12,10.7047,1.5961,-0.24291,10.7047,1.5961,-0.24291
1,15.899,/plan,camera_init,13,11.4309,1.4161,-0.24291,11.4309,1.4161,-0.24291
1,15.899,/plan,camera_init,14,12.1571,1.2362,-0.24291,12.1571,1.2362,-0.24291
1,15.899,/plan,camera_init,15,12.8833,1.0562,-0.24291,12.8833,1.0562,-0.24291
1,15.899,/plan,camera_init,16,13.6095,0.8763,-0.24291,13.6095,0.8763,-0.24291
1,15.899,/plan,camera_init,17,14.3357,0.6963,-0.24291,14.3357,0.6963,-0.24291
1,15.899,/plan,camera_init,18,15.0619,0.5163,-0.24291,15.0619,0.5163,-0.24291
1,15.899,/plan,camera_init,19,15.7881,0.3364,-0.23893,15.7881,0.3364,-0.23893
1,15.899,/plan,camera_init,20,16.5150,0.1593,-0.16032,16.5150,0.1593,-0.16032
1,15.899,/plan,camera_init,21,17.2533,0.0399,-0.05344,17.2533,0.0399,-0.05344
1,15.899,/plan,camera_init,22,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,15.900,/unsmoothed_plan,camera_init,0,-0.3420,0.3856,0.00000,-0.3420,0.3856,0.00000
2,15.900,/unsmoothed_plan,camera_init,1,0.8782,0.3856,0.00000,0.8782,0.3856,0.00000
2,15.900,/unsmoothed_plan,camera_init,2,2.0937,0.4919,0.17453,2.0937,0.4919,0.17453
2,15.900,/unsmoothed_plan,camera_init,3,3.2723,0.8078,0.34907,3.2723,0.8078,0.34907
2,15.900,/unsmoothed_plan,camera_init,4,4.4189,1.2251,0.34907,4.4189,1.2251,0.34907
2,15.900,/unsmoothed_plan,camera_init,5,5.5655,1.6424,0.34907,5.5655,1.6424,0.34907
2,15.900,/unsmoothed_plan,camera_init,6,6.2809,1.8603,0.17453,6.2809,1.8603,0.17453
2,15.900,/unsmoothed_plan,camera_init,7,7.0154,2.0006,0.00000,7.0154,2.0006,0.00000
2,15.900,/unsmoothed_plan,camera_init,8,7.7607,2.0617,0.00000,7.7607,2.0617,0.00000
2,15.900,/unsmoothed_plan,camera_init,9,8.5083,2.0430,-0.17453,8.5083,2.0430,-0.17453
2,15.900,/unsmoothed_plan,camera_init,10,9.2497,1.9447,-0.34907,9.2497,1.9447,-0.34907
2,15.900,/unsmoothed_plan,camera_init,11,9.9784,1.7760,-0.34907,9.9784,1.7760,-0.34907
2,15.900,/unsmoothed_plan,camera_init,12,10.7047,1.5961,-0.34907,10.7047,1.5961,-0.34907
2,15.900,/unsmoothed_plan,camera_init,13,11.4309,1.4161,-0.34907,11.4309,1.4161,-0.34907
2,15.900,/unsmoothed_plan,camera_init,14,12.1571,1.2362,-0.34907,12.1571,1.2362,-0.34907
2,15.900,/unsmoothed_plan,camera_init,15,12.8833,1.0562,-0.34907,12.8833,1.0562,-0.34907
2,15.900,/unsmoothed_plan,camera_init,16,13.6095,0.8763,-0.34907,13.6095,0.8763,-0.34907
2,15.900,/unsmoothed_plan,camera_init,17,14.3357,0.6963,-0.34907,14.3357,0.6963,-0.34907
2,15.900,/unsmoothed_plan,camera_init,18,15.0619,0.5163,-0.34907,15.0619,0.5163,-0.34907
2,15.900,/unsmoothed_plan,camera_init,19,15.7881,0.3364,-0.34907,15.7881,0.3364,-0.34907
2,15.900,/unsmoothed_plan,camera_init,20,16.5150,0.1593,-0.34907,16.5150,0.1593,-0.34907
2,15.900,/unsmoothed_plan,camera_init,21,17.2533,0.0399,-0.17453,17.2533,0.0399,-0.17453
2,15.900,/unsmoothed_plan,camera_init,22,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,15.918,/received_global_plan,wamv/wamv/base_link,0,-0.3411,0.3854,0.00015,0.0008,-0.0000,-0.00073
3,15.918,/received_global_plan,wamv/wamv/base_link,1,0.8787,0.3856,0.08743,1.2208,-0.0009,0.08654
3,15.918,/received_global_plan,wamv/wamv/base_link,2,2.0940,0.4921,0.26197,2.4363,0.1046,0.26108
3,15.918,/received_global_plan,wamv/wamv/base_link,3,3.2723,0.8081,0.34923,3.6150,0.4195,0.34835
3,15.918,/received_global_plan,wamv/wamv/base_link,4,4.4187,1.2255,0.34923,4.7618,0.8360,0.34835
3,15.918,/received_global_plan,wamv/wamv/base_link,5,5.5650,1.6430,0.29579,5.9086,1.2524,0.29491
3,15.918,/received_global_plan,wamv/wamv/base_link,6,6.2802,1.8609,0.18891,6.6240,1.4698,0.18802
3,15.918,/received_global_plan,wamv/wamv/base_link,7,7.0146,2.0013,0.08202,7.3586,1.6095,0.08114
3,15.918,/received_global_plan,wamv/wamv/base_link,8,7.7597,2.0626,-0.02487,8.1038,1.6701,-0.02576
3,15.918,/received_global_plan,wamv/wamv/base_link,9,8.5071,2.0440,-0.13177,8.8513,1.6509,-0.13265
3,15.918,/received_global_plan,wamv/wamv/base_link,10,9.2482,1.9458,-0.22729,9.5924,1.5520,-0.22817
3,15.918,/received_global_plan,wamv/wamv/base_link,11,9.9767,1.7772,-0.24279,10.3209,1.3828,-0.24367
3,15.918,/received_global_plan,wamv/wamv/base_link,12,10.7027,1.5974,-0.24279,11.0469,1.2023,-0.24367
3,15.918,/received_global_plan,wamv/wamv/base_link,13,11.4287,1.4176,-0.24279,11.7728,1.0219,-0.24367
3,15.918,/received_global_plan,wamv/wamv/base_link,14,12.1547,1.2378,-0.24279,12.4987,0.8414,-0.24367
3,15.918,/received_global_plan,wamv/wamv/base_link,15,12.8806,1.0579,-0.24279,13.2247,0.6609,-0.24367
3,15.918,/received_global_plan,wamv/wamv/base_link,16,13.6066,0.8781,-0.24279,13.9506,0.4804,-0.24367
3,15.918,/received_global_plan,wamv/wamv/base_link,17,14.3326,0.6983,-0.24279,14.6765,0.3000,-0.24367
