wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T16:36:31+0800,820.636,transform_frozen,0.000,0.000,-532.200,161.966,"tx=-532.200216; ty=161.965806; yaw=1.000000; boat_world=(-533.4468894088873, 161.8063846025969); boat_camera=(-0.8077293573083131, 0.9629037672244226)"
2026-09-01T16:36:31+0800,820.636,spawned,10.000,0.000,-526.797,170.381,speed=0.600 m/s; update_hz=5.0
2026-09-01T16:36:31+0800,820.636,static_ready,10.000,0.000,-526.797,170.381,static obstacle ready; no motion loop
