t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
1.800,-0.8246,0.9971,-0.00366,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
2.000,-0.8511,1.0205,-0.00671,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
2.346,-0.8498,1.0244,-0.00820,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
2.400,-0.8648,1.0377,-0.00746,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
2.601,-0.8686,1.0392,-0.00660,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
2.801,-0.8704,1.0378,-0.00503,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
3.000,-0.8712,1.0373,-0.00561,,,0,IDLE code=0; status_seq=1,0,,3126,0,0,0,0.000,0,,,,
3.360,-0.8708,1.0382,-0.00593,,,0,IDLE code=0; status_seq=1,0,,3126,0,0,0,0.000,0,,,,
3.400,-0.8706,1.0379,-0.00093,,,0,IDLE code=0; status_seq=1,0,,3126,0,0,0,0.000,0,,,,
3.600,-0.8668,1.0289,0.00176,,,0,IDLE code=0; status_seq=1,0,,3126,0,0,0,0.000,0,,,,
3.801,-0.8639,1.0298,0.00210,,,0,IDLE code=0; status_seq=1,0,,3126,0,0,0,0.000,0,,,,
4.001,-0.8597,1.0184,0.00247,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
4.201,-0.8516,1.0084,0.00295,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
4.400,-0.8468,1.0003,0.00261,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
4.601,-0.8468,1.0003,0.00261,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
4.800,-0.8452,1.0004,-0.00193,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
5.000,-0.8241,0.9791,0.00410,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
5.200,-0.8121,0.9678,0.00276,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
5.401,-0.8066,0.9630,0.00105,,,0,IDLE code=0; status_seq=1,0,,3270,0,0,0,0.000,0,,,,
5.601,-0.8024,0.9599,0.00150,,,0,IDLE code=0; status_seq=1,0,,3089,0,0,0,0.000,0,,,,
5.801,-0.8002,0.9587,0.00239,,,0,IDLE code=0; status_seq=1,0,,3089,0,0,0,0.000,0,,,,
6.000,-0.8002,0.9587,0.00239,,,0,IDLE code=0; status_seq=1,0,,3089,0,0,0,0.000,0,,,,
6.200,-0.8013,0.9604,-0.00140,,,0,IDLE code=0; status_seq=1,0,,3089,0,0,0,0.000,0,,,,
6.401,-0.8021,0.9618,0.00239,,,0,IDLE code=0; status_seq=1,0,,3089,0,0,0,0.000,0,,,,
6.601,-0.8024,0.9634,0.00181,,,0,IDLE code=0; status_seq=1,0,,3396,0,0,0,0.000,0,,,,
