t,source,point_index,x,y,z
1.329,raw,0,-6.1305,-4.0634,0.5094
1.329,raw,10,-6.5232,-4.5200,0.6137
1.329,raw,20,-6.3534,-4.6957,0.6113
1.329,raw,31,-6.2195,-4.9553,0.5957
1.329,raw,41,-6.0641,-5.1582,0.5871
1.329,raw,52,-5.8971,-5.3944,0.5746
1.329,raw,62,-5.7445,-5.6168,0.5614
1.329,raw,72,-5.5710,-5.8172,0.5514
1.329,raw,83,-5.3973,-6.0760,0.5334
1.329,raw,93,-5.2146,-6.2820,0.5212
1.329,raw,104,-5.0245,-6.5426,0.5016
1.329,raw,114,-6.9049,-5.2047,0.7265
1.329,raw,124,-6.7444,-5.4262,0.7193
1.329,raw,135,-6.5753,-5.6864,0.7082
1.329,raw,145,-6.3980,-5.9004,0.7010
1.329,raw,156,-6.2245,-6.1744,0.6869
1.329,raw,166,-6.0771,-6.4520,0.6697
1.329,raw,176,-5.8908,-6.6828,0.6586
1.329,raw,187,-5.6845,-6.9476,0.6443
1.329,raw,197,-5.4825,-7.1761,0.6323
1.329,raw,208,-5.2766,-7.4768,0.6121
1.329,raw,218,-5.0702,-7.7317,0.5956
1.329,raw,228,-4.8619,-8.0033,0.5765
1.329,raw,239,-4.6217,-8.3049,0.5544
1.329,raw,249,-4.2381,-8.1435,0.5875
1.329,raw,260,-3.9470,-8.3160,0.5793
1.329,raw,270,-7.6167,-5.6565,0.8698
1.329,raw,280,-7.4344,-5.8864,0.8654
1.329,raw,291,-7.2666,-6.1844,0.8545
1.329,raw,301,-7.1281,-6.4842,0.8408
1.329,raw,312,-6.9311,-6.7699,0.8307
1.329,raw,322,-6.7513,-7.0397,0.8199
1.329,raw,333,-6.5383,-7.3275,0.8086
1.329,raw,343,-6.3434,-7.6008,0.7966
1.329,raw,353,-6.1500,-7.8923,0.7823
1.329,raw,364,-5.9342,-8.2300,0.7643
1.329,raw,374,-5.7196,-8.5244,0.7489
1.329,raw,385,-5.4920,-8.8946,0.7267
1.329,raw,395,-5.2368,-9.1497,0.7143
1.329,raw,405,-4.9919,-9.4541,0.6965
1.329,raw,416,-4.1418,-8.1400,0.8377
1.329,raw,426,-3.8993,-8.3657,0.8248
1.329,raw,437,-4.1131,-10.3812,0.6402
1.329,raw,447,-3.8391,-10.7735,0.6115
1.329,raw,457,-3.5245,-11.0642,0.5918
1.329,raw,468,-3.1938,-11.5469,0.5540
1.329,raw,478,-8.6837,-5.7480,1.0502
1.329,raw,489,-8.5348,-6.0849,1.0414
1.329,raw,499,-8.3557,-6.3555,1.0366
1.329,raw,509,-8.1863,-6.6431,1.0299
1.329,raw,520,-8.0323,-7.0091,1.0177
1.329,raw,530,-7.8596,-7.3163,1.0087
1.329,raw,541,-7.6552,-7.6497,0.9990
1.329,raw,551,-7.4769,-7.9779,0.9877
1.329,raw,561,-7.2525,-8.2529,0.9806
1.329,raw,572,-7.0189,-8.5911,0.9695
1.329,raw,582,-6.8208,-8.9421,0.9555
1.329,raw,593,-6.5723,-9.2997,0.9422
1.329,raw,603,-6.3112,-9.5781,0.9332
1.329,raw,613,-6.0805,-9.9415,0.9174
1.329,raw,624,-5.7825,-10.2764,0.9045
1.329,raw,634,-5.5355,-10.6719,0.8855
1.329,raw,645,-4.2033,-8.1347,1.0816
1.329,raw,655,-3.9307,-8.2647,1.0791
1.329,raw,666,-4.5915,-11.8036,0.8320
1.329,raw,676,-4.2628,-12.1480,0.8150
1.329,raw,686,-3.9522,-12.6407,0.7868
1.329,raw,697,-3.6425,-13.4989,0.7331
1.329,raw,707,-3.3175,-14.2797,0.6839
1.329,raw,718,-2.9097,-15.1227,0.6303
1.329,raw,728,-2.5079,-16.0118,0.5725
1.329,raw,738,-2.0637,-16.9919,0.5076
1.329,raw,749,-10.9378,-3.4712,1.2807
1.329,raw,759,-10.8392,-3.7908,1.2779
1.329,raw,770,-10.6625,-4.1075,1.2779
1.329,raw,780,-10.5762,-4.4423,1.2733
1.329,raw,790,-10.4029,-4.7265,1.2730
1.329,raw,801,-10.2950,-5.0991,1.2674
1.329,raw,811,-10.1369,-5.4011,1.2650
1.329,raw,822,-10.0290,-5.7916,1.2580
1.329,raw,832,-9.8537,-6.0920,1.2554
1.329,raw,842,-9.6824,-6.4010,1.2519
1.329,raw,853,-9.4994,-6.7536,1.2470
1.329,raw,863,-9.3445,-7.0946,1.2411
1.329,raw,874,-9.1787,-7.4883,1.2332
1.329,raw,884,-8.9944,-7.8221,1.2275
1.329,raw,894,-8.7452,-8.0885,1.2255
1.329,raw,905,-8.5371,-8.4733,1.2176
1.329,raw,915,-8.3511,-8.8442,1.2091
1.329,raw,926,-8.0778,-9.1732,1.2039
1.329,raw,936,-7.8662,-9.5427,1.1951
1.329,raw,947,-7.5890,-9.8999,1.1878
1.329,raw,957,-7.3809,-10.3233,1.1758
1.329,raw,967,-7.1036,-10.6461,1.1687
1.329,raw,978,-6.8639,-11.1636,1.1524
1.329,raw,988,-6.5588,-11.4856,1.1449
1.329,raw,999,-6.2356,-11.9010,1.1332
1.329,raw,1009,-5.9788,-12.4207,1.1153
1.329,raw,1019,-4.0714,-8.1180,1.3289
1.329,raw,1030,-5.2899,-13.2774,1.0883
1.329,raw,1040,-4.9425,-13.7132,1.0736
1.329,raw,1051,-4.6599,-14.7060,1.0330
1.329,raw,1061,-4.3397,-15.5468,0.9988
1.329,raw,1071,-4.0010,-16.5326,0.9576
1.329,raw,1082,-3.7961,-19.1924,0.8396
1.329,raw,1092,-3.7304,-23.8892,0.6280
1.329,raw,1103,-2.9838,-24.7250,0.5935
1.329,raw,1113,-2.2446,-25.1548,0.5763
1.329,raw,1123,-1.4834,-25.5995,0.5575
1.329,raw,1134,-0.6188,-25.9141,0.5436
1.329,raw,1144,0.1901,-26.3586,0.5226
1.329,raw,1155,1.1070,-26.7814,0.5013
1.329,raw,1165,-19.5400,23.1826,0.5010
1.329,raw,1175,-19.0469,21.4424,0.5749
1.329,raw,1186,-18.5922,19.7695,0.6443
1.329,raw,1196,-18.0862,18.2747,0.7084
1.329,raw,1207,-17.7426,16.9467,0.7610
1.329,raw,1217,-17.4287,15.8205,0.8055
1.329,raw,1227,-17.1015,14.7548,0.8478
1.329,raw,1238,-16.5899,13.5452,0.9000
1.329,raw,1248,-16.3598,12.6876,0.9314
1.329,raw,1259,-16.1068,11.7984,0.9637
1.329,raw,1269,-10.9402,7.9827,1.2554
1.329,raw,1280,-10.8940,7.5197,1.2680
1.329,raw,1290,-15.2558,9.4841,1.0510
1.329,raw,1300,-14.9638,8.8087,1.0770
1.329,raw,1311,-15.0713,1.5534,1.4842
1.329,raw,1321,-14.8788,1.1493,1.4883
1.329,raw,1332,-14.7000,0.7142,1.4917
1.329,raw,1342,-14.5266,0.3278,1.4948
1.329,raw,1352,-14.3511,-0.0504,1.4977
1.329,raw,1363,-14.1901,-0.4632,1.4999
1.329,raw,1373,-14.0203,-0.8287,1.5022
1.329,raw,1384,-13.8766,-1.2337,1.5035
1.329,raw,1394,-13.7045,-1.5885,1.5054
1.329,raw,1404,-13.5537,-1.9445,1.5066
1.329,raw,1415,-13.3923,-2.3342,1.5075
1.329,raw,1425,-7.9952,-0.8457,1.6309
1.329,raw,1436,-7.9134,-1.0738,1.6308
1.329,raw,1446,-12.7650,-3.3500,1.5127
1.329,raw,1456,-12.6219,-3.6959,1.5126
1.329,raw,1467,-12.4537,-4.0721,1.5124
1.329,raw,1477,-12.3347,-4.4328,1.5111
1.329,raw,1488,-12.0163,-4.7277,1.5141
1.329,raw,1498,-11.8788,-5.0799,1.5128
1.329,raw,1508,-11.7350,-5.4324,1.5113
1.329,raw,1519,-11.5651,-5.8180,1.5097
1.329,raw,1529,-11.3313,-6.1153,1.5101
1.329,raw,1540,-11.2081,-6.5470,1.5065
1.329,raw,1550,-11.0853,-6.9427,1.5031
1.329,raw,1561,-10.8302,-7.2852,1.5024
1.329,raw,1571,-10.6663,-7.6635,1.4994
1.329,raw,1581,-10.4963,-8.0472,1.4962
1.329,raw,1592,-10.2311,-8.4006,1.4947
1.329,raw,1602,-10.0179,-8.7596,1.4920
1.329,raw,1613,-9.8243,-9.2172,1.4871
1.329,raw,1623,-9.5667,-9.5491,1.4850
1.329,raw,1633,-9.3173,-9.9021,1.4821
1.329,raw,1644,-9.1148,-10.4106,1.4755
1.329,raw,1654,-8.8640,-10.8003,1.4715
1.329,raw,1665,-8.5720,-11.2271,1.4669
1.329,raw,1675,-8.4302,-11.8572,1.4565
1.329,raw,1685,-8.1437,-12.2724,1.4515
1.329,raw,1696,-7.8086,-12.7238,1.4460
1.329,raw,1706,-7.5075,-13.1761,1.4398
1.329,raw,1717,-7.1606,-13.6857,1.4325
1.329,raw,1727,-6.8250,-14.1478,1.4258
1.329,raw,1737,-6.6320,-15.0712,1.4081
1.329,raw,1748,-7.8916,-20.9382,1.2765
1.329,raw,1758,-7.4965,-22.0435,1.2556
1.329,raw,1769,-7.0360,-23.4176,1.2289
1.329,raw,1779,-6.5592,-24.7144,1.2034
1.329,raw,1789,-6.0406,-26.1499,1.1747
1.329,raw,1800,-5.2529,-26.9077,1.1612
1.329,raw,1810,-4.4708,-27.3508,1.1539
1.329,raw,1821,-3.5889,-27.8505,1.1451
1.329,raw,1831,-2.7637,-28.2929,1.1369
1.329,raw,1841,-1.9218,-28.8804,1.1249
1.329,raw,1852,-0.9586,-29.5034,1.1116
1.329,raw,1862,-0.0478,-30.1305,1.0976
1.329,raw,1873,0.9837,-30.5724,1.0870
1.329,raw,1883,1.9445,-30.9224,1.0778
1.329,raw,1894,3.0407,-31.4004,1.0650
1.329,raw,1904,4.0938,-31.9961,1.0489
1.329,raw,1914,5.1911,-32.5986,1.0320
1.329,raw,1925,-24.3351,26.0092,1.0526
1.329,raw,1935,-23.7188,24.0500,1.0928
1.329,raw,1946,-22.7168,21.7612,1.1436
1.329,raw,1956,-22.1754,20.1649,1.1759
1.329,raw,1966,-21.3130,18.4150,1.2153
1.329,raw,1977,-20.4698,16.7186,1.2531
1.329,raw,1987,-20.7426,16.0376,1.2572
1.329,raw,1998,-20.1975,14.7351,1.2835
1.329,raw,2008,-19.5859,13.5545,1.3090
1.329,raw,2018,-11.1689,7.8381,1.5333
1.329,raw,2029,-19.0502,11.7291,1.3396
1.329,raw,2039,-18.6639,10.8577,1.3562
1.329,raw,2050,-18.3215,9.9925,1.3714
1.329,raw,2060,-18.0380,9.2588,1.3838
1.329,raw,2070,-17.7386,8.5531,1.3959
1.329,raw,2081,-17.4738,7.8389,1.4071
1.329,raw,2091,-17.4670,7.2968,1.4112
1.329,raw,2102,-17.2110,6.6381,1.4210
1.329,raw,2112,-16.9672,6.0611,1.4296
1.329,raw,2122,-16.7463,5.5123,1.4373
1.329,raw,2133,-16.4760,4.9262,1.4460
1.329,raw,2143,-16.2577,4.4196,1.4528
1.329,raw,2154,-16.0312,3.8845,1.4596
1.329,raw,2164,-15.8211,3.4143,1.4655
1.329,raw,2174,-15.6325,2.9610,1.4707
