plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,16.200,/plan,camera_init,0,7.7105,3.2820,-0.17453,7.7105,3.2820,-0.17453
1,16.200,/plan,camera_init,1,8.4132,3.1241,-0.34907,8.4132,3.1241,-0.34907
1,16.200,/plan,camera_init,2,9.0998,2.9063,-0.34907,9.0998,2.9063,-0.34907
1,16.200,/plan,camera_init,3,9.7826,2.6762,-0.34907,9.7826,2.6762,-0.34907
1,16.200,/plan,camera_init,4,10.4654,2.4462,-0.34907,10.4654,2.4462,-0.34907
1,16.200,/plan,camera_init,5,11.1482,2.2161,-0.34907,11.1482,2.2161,-0.34907
1,16.200,/plan,camera_init,6,11.8310,1.9861,-0.34907,11.8310,1.9861,-0.34907
1,16.200,/plan,camera_init,7,12.5138,1.7560,-0.34907,12.5138,1.7560,-0.34907
1,16.200,/plan,camera_init,8,13.1966,1.5260,-0.34907,13.1966,1.5260,-0.34907
1,16.200,/plan,camera_init,9,13.8794,1.2959,-0.34907,13.8794,1.2959,-0.34907
1,16.200,/plan,camera_init,10,14.5622,1.0659,-0.34907,14.5622,1.0659,-0.34907
1,16.200,/plan,camera_init,11,15.2450,0.8358,-0.34907,15.2450,0.8358,-0.34907
1,16.200,/plan,camera_init,12,15.9278,0.6058,-0.34907,15.9278,0.6058,-0.34907
1,16.200,/plan,camera_init,13,16.6106,0.3757,-0.34907,16.6106,0.3757,-0.34907
1,16.200,/plan,camera_init,14,17.2973,0.1579,-0.34907,17.2973,0.1579,-0.34907
1,16.200,/plan,camera_init,15,18.0000,0.0000,-0.17453,18.0000,0.0000,-0.17453
2,16.201,/unsmoothed_plan,camera_init,0,7.7105,3.2820,-0.17453,7.7105,3.2820,-0.17453
2,16.201,/unsmoothed_plan,camera_init,1,8.4132,3.1241,-0.34907,8.4132,3.1241,-0.34907
2,16.201,/unsmoothed_plan,camera_init,2,9.0998,2.9063,-0.34907,9.0998,2.9063,-0.34907
2,16.201,/unsmoothed_plan,camera_init,3,9.7826,2.6762,-0.34907,9.7826,2.6762,-0.34907
2,16.201,/unsmoothed_plan,camera_init,4,10.4654,2.4462,-0.34907,10.4654,2.4462,-0.34907
2,16.201,/unsmoothed_plan,camera_init,5,11.1482,2.2161,-0.34907,11.1482,2.2161,-0.34907
