plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,34.545,/plan,camera_init,0,-0.2123,0.2838,0.00000,-0.2123,0.2838,0.00000
1,34.545,/plan,camera_init,1,0.6363,0.4322,0.34634,0.6363,0.4322,0.34634
1,34.545,/plan,camera_init,2,1.3842,0.8600,0.69261,1.3842,0.8600,0.69261
1,34.545,/plan,camera_init,3,2.0953,1.3487,0.44218,2.0953,1.3487,0.44218
1,34.545,/plan,camera_init,4,2.8589,1.7102,0.31725,2.8589,1.7102,0.31725
1,34.545,/plan,camera_init,5,3.6541,1.9713,0.16660,3.6541,1.9713,0.16660
1,34.545,/plan,camera_init,6,4.4668,2.1079,0.00360,4.4668,2.1079,0.00360
1,34.545,/plan,camera_init,7,5.2691,2.1108,-0.17082,5.2691,2.1108,-0.17082
1,34.545,/plan,camera_init,8,6.0168,1.9819,-0.37217,6.0168,1.9819,-0.37217
1,34.545,/plan,camera_init,9,6.7093,1.7115,-0.51972,6.7093,1.7115,-0.51972
1,34.545,/plan,camera_init,10,7.3549,1.3421,-0.56769,7.3549,1.3421,-0.56769
1,34.545,/plan,camera_init,11,7.9851,0.9402,-0.54494,7.9851,0.9402,-0.54494
1,34.545,/plan,camera_init,12,8.6235,0.5532,-0.44023,8.6235,0.5532,-0.44023
1,34.545,/plan,camera_init,13,9.2966,0.2362,-0.32392,9.2966,0.2362,-0.32392
1,34.545,/plan,camera_init,14,10.0000,0.0000,0.00000,10.0000,0.0000,0.00000
2,34.546,/unsmoothed_plan,camera_init,0,-0.2123,0.2838,0.00000,-0.2123,0.2838,0.00000
2,34.546,/unsmoothed_plan,camera_init,1,0.6427,0.4346,0.34907,0.6427,0.4346,0.34907
2,34.546,/unsmoothed_plan,camera_init,2,1.3947,0.8687,0.69813,1.3947,0.8687,0.69813
2,34.546,/unsmoothed_plan,camera_init,3,2.0598,1.4268,0.69813,2.0598,1.4268,0.69813
2,34.546,/unsmoothed_plan,camera_init,4,2.8117,1.8609,0.34907,2.8117,1.8609,0.34907
2,34.546,/unsmoothed_plan,camera_init,5,3.6276,2.1579,0.34907,3.6276,2.1579,0.34907
2,34.546,/unsmoothed_plan,camera_init,6,4.4826,2.3086,0.00000,4.4826,2.3086,0.00000
2,34.546,/unsmoothed_plan,camera_init,7,5.3509,2.3086,0.00000,5.3509,2.3086,0.00000
2,34.546,/unsmoothed_plan,camera_init,8,6.0996,2.1939,-0.34907,6.0996,2.1939,-0.34907
2,34.546,/unsmoothed_plan,camera_init,9,6.7796,1.8601,-0.69813,6.7796,1.8601,-0.69813
2,34.546,/unsmoothed_plan,camera_init,10,7.3778,1.3909,-0.69813,7.3778,1.3909,-0.69813
2,34.546,/unsmoothed_plan,camera_init,11,7.9730,0.9177,-0.69813,7.9730,0.9177,-0.69813
