plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,17.080,/unsmoothed_plan,camera_init,0,-0.4073,0.4514,0.00000,-0.4073,0.4514,0.00000
1,17.080,/unsmoothed_plan,camera_init,1,0.4478,0.3006,-0.34907,0.4478,0.3006,-0.34907
1,17.080,/unsmoothed_plan,camera_init,2,1.1997,-0.1335,-0.69813,1.1997,-0.1335,-0.69813
1,17.080,/unsmoothed_plan,camera_init,3,1.7578,-0.7986,-1.04720,1.7578,-0.7986,-1.04720
1,17.080,/unsmoothed_plan,camera_init,4,2.1982,-1.3585,-0.87266,2.1982,-1.3585,-0.87266
1,17.080,/unsmoothed_plan,camera_init,5,2.7787,-1.7714,-0.52360,2.7787,-1.7714,-0.52360
1,17.080,/unsmoothed_plan,camera_init,6,3.4521,-2.0039,-0.34907,3.4521,-2.0039,-0.34907
1,17.080,/unsmoothed_plan,camera_init,7,4.1638,-2.0370,0.00000,4.1638,-2.0370,0.00000
1,17.080,/unsmoothed_plan,camera_init,8,4.8577,-1.8733,0.17453,4.8577,-1.8733,0.17453
1,17.080,/unsmoothed_plan,camera_init,9,5.5373,-1.6517,0.17453,5.5373,-1.6517,0.17453
1,17.080,/unsmoothed_plan,camera_init,10,6.2169,-1.4301,0.17453,6.2169,-1.4301,0.17453
1,17.080,/unsmoothed_plan,camera_init,11,6.8965,-1.2085,0.17453,6.8965,-1.2085,0.17453
1,17.080,/unsmoothed_plan,camera_init,12,7.5761,-0.9869,0.17453,7.5761,-0.9869,0.17453
1,17.080,/unsmoothed_plan,camera_init,13,8.2557,-0.7653,0.17453,8.2557,-0.7653,0.17453
1,17.080,/unsmoothed_plan,camera_init,14,8.9353,-0.5437,0.17453,8.9353,-0.5437,0.17453
1,17.080,/unsmoothed_plan,camera_init,15,9.6149,-0.3221,0.17453,9.6149,-0.3221,0.17453
1,17.080,/unsmoothed_plan,camera_init,16,10.2949,-0.1015,0.17453,10.2949,-0.1015,0.17453
1,17.080,/unsmoothed_plan,camera_init,17,11.0000,0.0000,0.00000,11.0000,0.0000,0.00000
2,17.081,/plan,camera_init,0,-0.4073,0.4514,-0.48511,-0.4073,0.4514,-0.48511
2,17.081,/plan,camera_init,1,0.2867,0.0856,-0.50314,0.2867,0.0856,-0.50314
2,17.081,/plan,camera_init,2,0.9642,-0.2873,-0.51334,0.9642,-0.2873,-0.51334
2,17.081,/plan,camera_init,3,1.6185,-0.6562,-0.48419,1.6185,-0.6562,-0.48419
2,17.081,/plan,camera_init,4,2.2572,-0.9921,-0.40190,2.2572,-0.9921,-0.40190
2,17.081,/plan,camera_init,5,2.8952,-1.2632,-0.27544,2.8952,-1.2632,-0.27544
2,17.081,/plan,camera_init,6,3.5425,-1.4462,-0.12905,3.5425,-1.4462,-0.12905
2,17.081,/plan,camera_init,7,4.2016,-1.5317,0.00878,4.2016,-1.5317,0.00878
2,17.081,/plan,camera_init,8,4.8698,-1.5259,0.11758,4.8698,-1.5259,0.11758
2,17.081,/plan,camera_init,9,5.5435,-1.4463,0.19286,5.5435,-1.4463,0.19286
2,17.081,/plan,camera_init,10,6.2204,-1.3141,0.24020,6.2204,-1.3141,0.24020
2,17.081,/plan,camera_init,11,6.8992,-1.1478,0.26718,6.8992,-1.1478,0.26718
2,17.081,/plan,camera_init,12,7.5792,-0.9617,0.27992,7.5792,-0.9617,0.27992
2,17.081,/plan,camera_init,13,8.2604,-0.7659,0.28254,8.2604,-0.7659,0.28254
2,17.081,/plan,camera_init,14,8.9428,-0.5678,0.27789,8.9428,-0.5678,0.27789
2,17.081,/plan,camera_init,15,9.6269,-0.3726,0.26903,9.6269,-0.3726,0.26903
2,17.081,/plan,camera_init,16,10.3128,-0.1835,0.26095,10.3128,-0.1835,0.26095
2,17.081,/plan,camera_init,17,11.0000,0.0000,0.00000,11.0000,0.0000,0.00000
3,17.100,/received_global_plan,wamv/wamv/base_link,0,-0.4050,0.4506,-0.48504,0.0022,-0.0008,-0.48514
3,17.100,/received_global_plan,wamv/wamv/base_link,1,0.2884,0.0850,-0.50307,0.6960,-0.3665,-0.50318
3,17.100,/received_global_plan,wamv/wamv/base_link,2,0.9653,-0.2877,-0.51327,1.3732,-0.7393,-0.51338
3,17.100,/received_global_plan,wamv/wamv/base_link,3,1.6192,-0.6564,-0.48412,2.0273,-1.1081,-0.48422
3,17.100,/received_global_plan,wamv/wamv/base_link,4,2.2573,-0.9921,-0.40180,2.6657,-1.4439,-0.40190
3,17.100,/received_global_plan,wamv/wamv/base_link,5,2.8948,-1.2631,-0.27529,3.3034,-1.7149,-0.27539
3,17.100,/received_global_plan,wamv/wamv/base_link,6,3.5417,-1.4459,-0.12884,3.9505,-1.8978,-0.12895
3,17.100,/received_global_plan,wamv/wamv/base_link,7,4.2003,-1.5312,0.00903,4.6094,-1.9832,0.00892
3,17.100,/received_global_plan,wamv/wamv/base_link,8,4.8680,-1.5252,0.11786,5.2773,-1.9773,0.11775
