wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-08-30T10:59:28+0800,89.744,transform_frozen,0.000,0.000,-532.111,162.002,"tx=-532.111261; ty=162.002143; yaw=1.000000; boat_world=(-532.1690130619248, 161.97397490084833); boat_camera=(-0.05490681622342467, 0.033377434834601864)"
2026-08-30T10:59:28+0800,89.744,spawned,5.000,0.000,-529.410,166.209,speed=0.600 m/s; update_hz=5.0
2026-08-30T10:59:28+0800,89.744,motion_start,5.000,0.000,-529.410,166.209,duration=0.000 s
2026-08-30T10:59:29+0800,89.996,pose_sample,5.000,0.000,-529.410,166.209,fraction=1.000
2026-08-30T10:59:29+0800,89.996,motion_complete,5.000,0.000,-529.410,166.209,elapsed=0.252 s
