wall_time,t,event,detail
2026-09-01T20:49:16+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan19
2026-09-01T20:49:19+0800,3.203,goal_status,IDLE code=0; status_seq=1
2026-09-01T20:49:35+0800,19.078,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T20:49:35+0800,19.081,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T20:49:35+0800,19.104,plan_received,id=1; source=/plan; points=21; frame=camera_init; world_frame=camera_init
2026-09-01T20:49:35+0800,19.105,plan_received,id=2; source=/unsmoothed_plan; points=21; frame=camera_init; world_frame=camera_init
2026-09-01T20:49:35+0800,19.105,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T20:49:35+0800,19.126,plan_received,id=3; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:35+0800,19.225,plan_received,id=4; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:35+0800,19.325,plan_received,id=5; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:35+0800,19.424,plan_received,id=6; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:35+0800,19.524,plan_received,id=7; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,19.624,plan_received,id=8; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,19.725,plan_received,id=9; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,19.825,plan_received,id=10; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,19.925,plan_received,id=11; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,20.025,plan_received,id=12; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,20.125,plan_received,id=13; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,20.225,plan_received,id=14; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,20.326,plan_received,id=15; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,20.427,plan_received,id=16; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:36+0800,20.525,plan_received,id=17; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,20.625,plan_received,id=18; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,20.725,plan_received,id=19; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,20.825,plan_received,id=20; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,20.925,plan_received,id=21; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,21.025,plan_received,id=22; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,21.125,plan_received,id=23; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,21.224,plan_received,id=24; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,21.325,plan_received,id=25; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,21.425,plan_received,id=26; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:37+0800,21.524,plan_received,id=27; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:38+0800,21.625,plan_received,id=28; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:38+0800,21.725,plan_received,id=29; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:38+0800,21.825,plan_received,id=30; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:49:38+0800,21.925,plan_received,id=31; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
