t,source,point_index,x,y,z
3.137,raw,0,-7.4314,-3.3059,0.5442
3.137,raw,6,-7.3079,-3.5310,0.5346
3.137,raw,12,-7.1729,-3.7464,0.5260
3.137,raw,19,-7.0545,-4.0614,0.5085
3.137,raw,25,-6.8770,-4.2288,0.5050
3.137,raw,31,-8.6578,-3.7166,0.7884
3.137,raw,38,-8.5434,-4.0412,0.7764
3.137,raw,44,-8.3720,-4.2366,0.7734
3.137,raw,50,-8.2301,-4.4730,0.7665
3.137,raw,57,-8.0884,-4.7886,0.7550
3.137,raw,63,-7.9640,-5.0643,0.7446
3.137,raw,69,-7.8279,-5.3323,0.7348
3.137,raw,76,-7.5974,-5.5471,0.7314
3.137,raw,82,-7.4625,-5.8336,0.7198
3.137,raw,88,-7.2686,-6.0342,0.7151
3.137,raw,95,-7.1055,-6.3833,0.7001
3.137,raw,101,-6.9771,-6.7174,0.6845
3.137,raw,107,-6.7700,-6.9213,0.6790
3.137,raw,114,-6.5815,-7.2711,0.6636
3.137,raw,120,-6.3742,-7.4938,0.6562
3.137,raw,127,-6.1915,-7.8925,0.6368
3.137,raw,133,-5.9811,-8.1354,0.6275
3.137,raw,139,-5.7555,-8.3543,0.6198
3.137,raw,146,-5.2392,-7.9883,0.6567
3.137,raw,152,-4.9267,-7.9699,0.6657
3.137,raw,158,-5.1012,-9.2944,0.5758
3.137,raw,165,-4.8565,-9.6859,0.5558
3.137,raw,171,-4.6133,-9.9473,0.5439
3.137,raw,177,-4.3604,-10.1973,0.5325
3.137,raw,184,-4.1033,-10.6537,0.5072
3.137,raw,190,-12.0380,-0.5376,1.1093
3.137,raw,196,-11.8582,-0.7334,1.1115
3.137,raw,203,-11.7374,-1.0185,1.1090
3.137,raw,209,-11.6595,-1.2830,1.1052
3.137,raw,215,-11.5826,-1.5518,1.1010
3.137,raw,222,-11.4068,-1.8062,1.1006
3.137,raw,228,-11.3052,-2.0627,1.0972
3.137,raw,234,-9.0908,-0.6247,1.2169
3.137,raw,241,-8.8992,-0.8005,1.2186
3.137,raw,247,-10.9413,-2.8627,1.0869
3.137,raw,254,-10.7563,-3.1204,1.0855
3.137,raw,260,-10.6627,-3.4034,1.0799
3.137,raw,266,-10.5751,-3.6983,1.0735
3.137,raw,273,-10.3757,-3.9533,1.0718
3.137,raw,279,-10.2807,-4.2528,1.0651
3.137,raw,285,-10.1134,-4.4820,1.0627
3.137,raw,292,-10.0008,-4.8457,1.0539
3.137,raw,298,-9.8344,-5.0858,1.0507
3.137,raw,304,-9.7095,-5.3799,1.0441
3.137,raw,311,-9.5095,-5.6651,1.0398
3.137,raw,317,-9.3972,-5.9917,1.0312
3.137,raw,323,-9.2133,-6.2326,1.0275
3.137,raw,330,-9.0709,-6.6218,1.0170
3.137,raw,336,-8.8739,-6.8592,1.0133
3.137,raw,342,-8.7567,-7.2226,1.0025
3.137,raw,349,-8.5251,-7.5161,0.9970
3.137,raw,355,-8.3243,-7.7717,0.9919
3.137,raw,361,-8.2005,-8.1666,0.9794
3.137,raw,368,-7.9414,-8.4468,0.9741
3.137,raw,374,-7.7894,-8.8260,0.9623
3.137,raw,381,-7.5360,-9.1442,0.9548
3.137,raw,387,-7.3031,-9.3971,0.9492
3.137,raw,393,-7.0738,-9.6678,0.9426
3.137,raw,400,-6.8695,-10.1428,0.9268
3.137,raw,406,-6.6193,-10.4006,0.9205
3.137,raw,412,-6.3838,-10.7083,0.9117
3.137,raw,419,-4.9165,-7.9430,1.0532
3.137,raw,425,-5.8958,-11.5067,0.8856
3.137,raw,431,-5.6359,-11.8184,0.8761
3.137,raw,438,-5.3247,-12.1878,0.8646
3.137,raw,444,-5.0577,-12.5324,0.8532
3.137,raw,450,-4.9026,-13.3089,0.8212
3.137,raw,457,-4.6412,-14.0269,0.7927
3.137,raw,463,-4.3971,-14.6448,0.7681
3.137,raw,469,-4.1350,-15.2688,0.7431
3.137,raw,476,-3.8313,-16.1290,0.7077
3.137,raw,482,-3.5395,-16.8334,0.6787
3.137,raw,488,-3.3272,-18.1545,0.6211
3.137,raw,495,23.1530,10.7214,0.7757
3.137,raw,501,24.8034,11.8153,0.6934
3.137,raw,508,-21.3329,24.7391,0.5169
3.137,raw,514,-21.2464,24.0655,0.5387
3.137,raw,520,-20.8808,23.2095,0.5752
3.137,raw,527,-20.7524,22.4607,0.5997
3.137,raw,533,-20.4449,21.7070,0.6306
3.137,raw,539,-20.4013,21.1514,0.6462
3.137,raw,546,-20.0439,20.3313,0.6799
3.137,raw,552,-19.9885,19.8048,0.6944
3.137,raw,558,-19.7404,19.1808,0.7185
3.137,raw,565,-19.4350,18.4702,0.7464
3.137,raw,571,-19.4455,18.0253,0.7555
3.137,raw,577,-19.1887,17.4542,0.7777
3.137,raw,584,-18.9424,16.8366,0.8001
3.137,raw,590,-18.9059,16.4039,0.8100
3.137,raw,596,-18.6587,15.8877,0.8298
3.137,raw,603,-18.3850,15.3118,0.8515
3.137,raw,609,-18.1697,14.8419,0.8685
3.137,raw,615,-18.1587,14.4615,0.8751
3.137,raw,622,-17.2057,5.4409,1.3982
3.137,raw,628,-17.0837,5.1398,1.4001
3.137,raw,635,-16.9361,4.7929,1.4023
3.137,raw,641,-16.7820,4.5032,1.4047
3.137,raw,647,-16.6549,4.2124,1.4064
3.137,raw,654,-16.5181,3.8739,1.4079
3.137,raw,660,-16.3899,3.5884,1.4094
3.137,raw,666,-16.2602,3.3056,1.4108
3.137,raw,673,-16.1148,2.9767,1.4121
3.137,raw,679,-15.9668,2.7033,1.4137
3.137,raw,685,-15.8438,2.4250,1.4146
3.137,raw,692,-15.7262,2.0937,1.4150
3.137,raw,698,-15.5908,1.8219,1.4159
3.137,raw,704,-15.4800,1.5427,1.4162
3.137,raw,711,-15.3262,1.2269,1.4170
3.137,raw,717,-15.2038,0.9535,1.4173
3.137,raw,723,-15.0790,0.6815,1.4176
3.137,raw,730,-14.9282,0.3670,1.4179
3.137,raw,736,-14.8262,0.0851,1.4173
3.137,raw,742,-14.4757,-0.0770,1.4228
