t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
2.400,-0.4042,0.4696,-0.00226,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
2.600,-0.4042,0.4696,-0.00226,,,0,IDLE code=0,0,,0,0,0,0,0.000,0,,,,
2.800,-0.4042,0.4696,-0.00226,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
3.001,-0.3842,0.4636,0.00149,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
3.201,-0.3759,0.4602,0.00170,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
3.401,-0.3659,0.4553,-0.00064,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
3.601,-0.3626,0.4516,0.00151,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
3.800,-0.3626,0.4516,0.00151,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
4.000,-0.3702,0.4516,-0.00162,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
4.200,-0.3735,0.4499,0.00201,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
4.401,-0.3779,0.4484,-0.00201,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
4.600,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
4.800,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
5.000,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
5.200,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
5.401,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3104,0,0,0,0.000,0,,,,
5.600,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3414,0,0,0,0.000,0,,,,
5.800,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3414,0,0,0,0.000,0,,,,
6.000,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3414,0,0,0,0.000,0,,,,
6.200,-0.3778,0.4485,0.00129,,,0,IDLE code=0; status_seq=1,0,,3414,0,0,0,0.000,0,,,,
6.401,-0.4642,0.4374,-0.00309,,,0,IDLE code=0; status_seq=1,0,,3414,0,0,0,0.000,0,,,,
6.600,-0.4651,0.4502,0.00205,,,0,IDLE code=0; status_seq=1,0,,3414,0,0,0,0.000,0,,,,
6.801,-0.4651,0.4502,0.00205,,,0,IDLE code=0; status_seq=1,0,,3518,0,0,0,0.000,0,,,,
7.000,-0.4651,0.4502,0.00205,,,0,IDLE code=0; status_seq=1,0,,3518,0,0,0,0.000,0,,,,
7.200,-0.4651,0.4502,0.00205,,,0,IDLE code=0; status_seq=1,0,,3518,0,0,0,0.000,0,,,,
7.400,-0.4248,0.4544,-0.00128,,,0,IDLE code=0; status_seq=1,0,,3518,0,0,0,0.000,0,,,,
7.600,-0.4029,0.4485,0.00015,,,0,IDLE code=0; status_seq=1,0,,3518,0,0,0,0.000,0,,,,
7.800,-0.3901,0.4458,0.00083,,,0,IDLE code=0; status_seq=1,0,,3518,0,0,0,0.000,0,,,,
8.001,-0.3862,0.4468,0.00108,,,0,IDLE code=0; status_seq=1,0,,3703,0,0,0,0.000,0,,,,
8.201,-0.3815,0.4446,0.00105,,,0,IDLE code=0; status_seq=1,0,,3703,0,0,0,0.000,0,,,,
8.401,-0.3745,0.4437,0.00138,,,0,IDLE code=0; status_seq=1,0,,3703,0,0,0,0.000,0,,,,
8.600,-0.3739,0.4445,-0.00102,,,0,IDLE code=0; status_seq=1,0,,3703,0,0,0,0.000,0,,,,
8.800,-0.3704,0.4436,0.00146,,,0,IDLE code=0; status_seq=1,0,,3703,0,0,0,0.000,0,,,,
9.000,-0.3704,0.4436,0.00146,,,0,IDLE code=0; status_seq=1,0,,3703,0,0,0,0.000,0,,,,
9.201,-0.3704,0.4436,0.00146,,,0,IDLE code=0; status_seq=1,0,,3444,0,0,0,0.000,0,,,,
9.401,-0.3704,0.4436,0.00146,,,0,IDLE code=0; status_seq=1,0,,3444,0,0,0,0.000,0,,,,
9.600,-0.3931,0.4569,0.00160,,,0,IDLE code=0; status_seq=1,0,,3444,0,0,0,0.000,0,,,,
9.801,-0.4041,0.4563,-0.00589,,,0,IDLE code=0; status_seq=1,0,,3444,0,0,0,0.000,0,,,,
10.000,-0.4177,0.4727,0.00140,,,0,IDLE code=0; status_seq=1,0,,3444,0,0,0,0.000,0,,,,
10.200,-0.4171,0.4722,0.00133,,,0,IDLE code=0; status_seq=1,0,,3444,0,0,0,0.000,0,,,,
10.400,-0.4298,0.4792,0.00255,,,0,IDLE code=0; status_seq=1,0,,3394,0,0,0,0.000,0,,,,
10.600,-0.4482,0.4852,-0.00295,,,0,IDLE code=0; status_seq=1,0,,3394,0,0,0,0.000,0,,,,
10.800,-0.4517,0.4898,0.00164,,,0,IDLE code=0; status_seq=1,0,,3394,0,0,0,0.000,0,,,,
11.001,-0.4517,0.4898,0.00164,,,0,IDLE code=0; status_seq=1,0,,3394,0,0,0,0.000,0,,,,
11.200,-0.4517,0.4898,0.00164,,,0,IDLE code=0; status_seq=1,0,,3394,0,0,0,0.000,0,,,,
11.400,-0.4517,0.4898,0.00164,,,0,IDLE code=0; status_seq=1,0,,3394,0,0,0,0.000,0,,,,
11.600,-0.4517,0.4898,0.00164,,,0,IDLE code=0; status_seq=1,0,,3455,0,0,0,0.000,0,,,,
11.800,-0.4658,0.4735,0.00089,,,0,IDLE code=0; status_seq=1,0,,3455,0,0,0,0.000,0,,,,
12.000,-0.4605,0.4691,-0.00326,,,0,IDLE code=0; status_seq=1,0,,3455,0,0,0,0.000,0,,,,
12.200,-0.4554,0.4661,-0.00178,,,0,IDLE code=0; status_seq=1,0,,3455,0,0,0,0.000,0,,,,
12.400,-0.4505,0.4623,0.00085,,,0,IDLE code=0; status_seq=1,0,,3455,0,0,0,0.000,0,,,,
12.600,-0.4505,0.4623,0.00085,,,0,IDLE code=0; status_seq=1,0,,3455,0,0,0,0.000,0,,,,
12.801,-0.4320,0.4543,0.00061,,,0,IDLE code=0; status_seq=1,0,,3753,0,0,0,0.000,0,,,,
13.000,-0.4205,0.4485,0.00166,,,0,IDLE code=0; status_seq=1,0,,3753,0,0,0,0.000,0,,,,
13.200,-0.3981,0.4440,-0.00049,,,0,IDLE code=0; status_seq=1,0,,3753,0,0,0,0.000,0,,,,
13.400,-0.3933,0.4390,0.00140,,,0,IDLE code=0; status_seq=1,0,,3753,0,0,0,0.000,0,,,,
13.600,-0.3869,0.4370,0.00195,,,0,IDLE code=0; status_seq=1,0,,3753,0,0,0,0.000,0,,,,
13.800,-0.3869,0.4370,0.00195,,,0,IDLE code=0; status_seq=1,0,,3753,0,0,0,0.000,0,,,,
14.001,-0.3896,0.4395,0.00451,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
14.200,-0.3827,0.4420,0.00059,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
14.401,-0.3827,0.4420,0.00059,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
14.601,-0.3827,0.4420,0.00059,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
14.800,-0.4008,0.4590,0.00158,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
15.000,-0.4008,0.4590,0.00158,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
15.200,-0.4008,0.4590,0.00158,,,0,IDLE code=0; status_seq=1,0,,3488,0,0,0,0.000,0,,,,
15.400,-0.4203,0.4621,-0.00711,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0197,3390,0,0,0,0.000,0,,,,
15.600,-0.4415,0.4906,-0.00475,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0534,3390,0,0,0,0.000,0,0.0500,0.0025,0.000,3.796
15.803,-0.4571,0.5073,-0.00069,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0742,3390,0,0,0,0.000,0,0.2500,0.0125,8.956,17.356
16.001,-0.4667,0.5150,-0.00130,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0867,3390,0,0,0,0.000,0,0.4500,0.0225,28.296,47.196
16.200,-0.4691,0.5170,0.00210,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0895,3390,0,0,0,0.000,0,0.6000,0.0325,43.194,70.494
16.401,-0.4691,0.5170,0.00210,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0895,3547,0,0,0,0.000,0,0.6000,0.0425,38.994,74.694
16.601,-0.4818,0.5240,0.00386,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1066,3547,0,0,0,0.000,0,0.6000,0.0525,35.844,77.844
16.800,-0.4805,0.5267,0.00544,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1042,3547,0,0,0,0.000,0,0.6000,0.0536,34.342,79.346
17.000,-0.4805,0.5267,0.00544,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1045,3547,0,0,0,0.000,0,0.6000,0.0536,34.347,79.341
17.201,-0.4012,0.5408,0.01756,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0815,3547,0,0,0,0.000,0,0.6000,0.0536,34.347,79.341
17.400,-0.2874,0.5142,0.02242,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1268,3547,0,0,0,0.000,1,0.6000,0.0550,20.888,66.612
17.601,-0.2114,0.5046,0.02685,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1946,3587,0,0,0,0.000,1,0.6000,0.0566,19.973,67.527
