wall_time,t,event,detail
2026-09-01T19:52:17+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan15
2026-09-01T19:52:19+0800,1.697,goal_status,IDLE code=0; status_seq=1
2026-09-01T19:52:32+0800,14.893,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T19:52:32+0800,14.894,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T19:52:32+0800,14.898,plan_received,id=1; source=/plan; points=24; frame=camera_init; world_frame=camera_init
2026-09-01T19:52:32+0800,14.899,plan_received,id=2; source=/unsmoothed_plan; points=24; frame=camera_init; world_frame=camera_init
2026-09-01T19:52:32+0800,14.900,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T19:52:32+0800,14.916,plan_received,id=3; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:32+0800,15.016,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:32+0800,15.116,plan_received,id=5; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:32+0800,15.217,plan_received,id=6; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:32+0800,15.317,plan_received,id=7; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:32+0800,15.416,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:32+0800,15.517,plan_received,id=9; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,15.617,plan_received,id=10; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,15.717,plan_received,id=11; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,15.817,plan_received,id=12; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,15.916,plan_received,id=13; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,16.016,plan_received,id=14; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,16.116,plan_received,id=15; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,16.216,plan_received,id=16; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,16.316,plan_received,id=17; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,16.416,plan_received,id=18; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:33+0800,16.517,plan_received,id=19; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,16.616,plan_received,id=20; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,16.716,plan_received,id=21; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,16.816,plan_received,id=22; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,16.916,plan_received,id=23; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,17.016,plan_received,id=24; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,17.116,plan_received,id=25; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,17.216,plan_received,id=26; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,17.316,plan_received,id=27; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,17.417,plan_received,id=28; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:34+0800,17.516,plan_received,id=29; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,17.616,plan_received,id=30; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,17.717,plan_received,id=31; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,17.817,plan_received,id=32; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,17.917,plan_received,id=33; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,18.017,plan_received,id=34; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,18.117,plan_received,id=35; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,18.217,plan_received,id=36; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,18.316,plan_received,id=37; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,18.416,plan_received,id=38; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:35+0800,18.517,plan_received,id=39; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:36+0800,18.616,plan_received,id=40; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:36+0800,18.716,plan_received,id=41; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:36+0800,18.816,plan_received,id=42; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:36+0800,18.916,plan_received,id=43; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:36+0800,19.016,plan_received,id=44; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T19:52:36+0800,19.078,plan_received,id=45; source=/unsmoothed_plan; points=24; frame=camera_init; world_frame=camera_init
