wall_time,t,event,detail
2026-08-30T18:01:10+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_obstacle_20260830_formal04
2026-08-30T18:01:10+0800,0.501,goal_status,IDLE code=0; status_seq=1
2026-08-30T18:01:44+0800,34.537,goal_received,frame=camera_init; x=10.000; y=0.000
2026-08-30T18:01:44+0800,34.540,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-08-30T18:01:44+0800,34.543,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-08-30T18:01:44+0800,34.545,plan_received,id=1; source=/plan; points=15; frame=camera_init; world_frame=camera_init
2026-08-30T18:01:44+0800,34.546,plan_received,id=2; source=/unsmoothed_plan; points=15; frame=camera_init; world_frame=camera_init
2026-08-30T18:01:44+0800,34.565,plan_received,id=3; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:44+0800,34.666,plan_received,id=4; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:44+0800,34.765,plan_received,id=5; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:44+0800,34.865,plan_received,id=6; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:44+0800,34.965,plan_received,id=7; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.066,plan_received,id=8; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.165,plan_received,id=9; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.265,plan_received,id=10; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.364,plan_received,id=11; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.465,plan_received,id=12; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.565,plan_received,id=13; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.665,plan_received,id=14; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.765,plan_received,id=15; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.865,plan_received,id=16; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:45+0800,35.965,plan_received,id=17; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T18:01:46+0800,36.065,plan_received,id=18; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
