wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T21:10:00+0800,193.700,transform_frozen,0.000,0.000,-532.008,162.017,"tx=-532.008145; ty=162.017161; yaw=1.000000; boat_world=(-532.3540399669812, 161.9514831685735); boat_camera=(-0.24215318716679202, 0.2555746049086666)"
2026-09-01T21:10:01+0800,193.700,spawned,10.000,0.000,-526.605,170.432,speed=0.600 m/s; update_hz=5.0
2026-09-01T21:10:01+0800,193.700,static_ready,10.000,0.000,-526.605,170.432,static obstacle ready; no motion loop
