t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
11.000,-0.0736,0.0258,0.00052,,,0,IDLE code=0; status_seq=1,0,,4848,0,0,0,0.000,1,,,,
11.201,-0.0685,0.0176,-0.00047,,,0,IDLE code=0; status_seq=1,0,,4848,0,0,0,0.000,1,,,,
11.400,-0.0685,0.0176,-0.00047,,,0,IDLE code=0; status_seq=1,0,,4848,0,0,0,0.000,1,,,,
11.600,-0.0629,0.0182,0.00019,,,0,IDLE code=0; status_seq=1,0,,4848,0,0,0,0.000,1,,,,
11.801,-0.0601,0.0190,-0.00351,,,0,IDLE code=0; status_seq=1,0,,4848,0,0,0,0.000,1,,,,
12.000,-0.0601,0.0190,-0.00351,,,0,IDLE code=0; status_seq=1,0,,4848,0,0,0,0.000,1,,,,
12.201,-0.0601,0.0190,-0.00351,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
12.401,-0.0731,0.0410,-0.00076,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
12.601,-0.0743,0.0414,0.00009,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
12.800,-0.0743,0.0414,0.00009,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
13.001,-0.1008,0.0792,-0.00417,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
13.201,-0.1382,0.1425,-0.00221,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
13.400,-0.1450,0.1548,0.00102,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
13.601,-0.1450,0.1548,0.00102,,,0,IDLE code=0; status_seq=1,0,,4388,0,0,0,0.000,1,,,,
13.800,-0.1450,0.1548,0.00102,,,0,IDLE code=0; status_seq=1,0,,4401,0,0,0,0.000,1,,,,
14.001,-0.1970,0.2192,0.00253,,,0,IDLE code=0; status_seq=1,0,,4401,0,0,0,0.000,1,,,,
14.201,-0.2029,0.2294,0.00202,,,0,IDLE code=0; status_seq=1,0,,4401,0,0,0,0.000,1,,,,
14.400,-0.2041,0.2296,-0.00016,,,0,IDLE code=0; status_seq=1,0,,4401,0,0,0,0.000,1,,,,
14.601,-0.2080,0.2299,-0.00157,,,0,IDLE code=0; status_seq=1,0,,4401,0,0,0,0.000,1,,,,
14.800,-0.2065,0.2273,-0.00105,,,0,IDLE code=0; status_seq=1,0,,4401,0,0,0,0.000,1,,,,
15.001,-0.2041,0.2240,0.00117,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
15.200,-0.2041,0.2240,0.00117,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
15.400,-0.1985,0.2194,0.00042,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
15.600,-0.1891,0.2060,0.00034,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
15.801,-0.1845,0.1994,0.00165,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
16.001,-0.1749,0.1880,0.00062,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
16.201,-0.1749,0.1880,0.00062,,,0,IDLE code=0; status_seq=1,0,,4695,0,0,0,0.000,1,,,,
16.401,-0.1603,0.1870,0.00427,,,0,IDLE code=0; status_seq=1,0,,5000,0,0,0,0.000,1,,,,
16.601,-0.1443,0.1495,-0.00038,,,0,IDLE code=0; status_seq=1,0,,5000,0,0,0,0.000,1,,,,
16.801,-0.1353,0.1492,0.00414,,,0,IDLE code=0; status_seq=1,0,,5000,0,0,0,0.000,1,,,,
17.001,-0.1178,0.1149,0.00233,,,0,IDLE code=0; status_seq=1,0,,5000,0,0,0,0.000,1,,,,
17.200,-0.1049,0.0929,0.00086,,,0,IDLE code=0; status_seq=1,0,,5000,0,0,0,0.000,1,,,,
17.400,-0.0990,0.0899,0.00186,,,0,IDLE code=0; status_seq=1,0,,4754,0,0,0,0.000,1,,,,
17.600,-0.0934,0.0804,0.00214,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0032,4754,0,0,0,0.000,1,,,,
17.800,-0.0906,0.0745,0.00105,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0096,4754,0,0,0,0.000,1,-0.1000,0.0050,-7.954,-3.754
18.001,-0.0885,0.0700,-0.00025,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0138,4754,0,0,0,0.000,1,-0.3000,0.0150,-22.600,-12.100
18.201,-0.0885,0.0700,-0.00025,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0139,4754,0,0,0,0.000,1,-0.3000,0.0250,-31.356,-12.456
18.400,-0.0904,0.0687,0.00018,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0141,4549,0,0,0,0.000,1,-0.3000,0.0350,-35.556,-8.256
18.600,-0.0935,0.0686,0.00059,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0132,4549,0,0,0,0.000,1,-0.3000,0.0450,-37.240,-6.572
18.801,-0.0944,0.0691,0.00237,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0125,4549,0,0,0,0.000,1,-0.3000,0.0550,-37.240,-6.572
19.000,-0.1086,0.0720,0.00509,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0155,4549,0,0,0,0.000,1,-0.3000,0.0650,-37.240,-6.572
19.200,-0.1407,0.0840,0.00899,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.0460,4549,0,0,0,0.000,1,-0.3000,0.0750,-37.240,-6.572
19.401,-0.1985,0.1178,0.01297,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1102,4549,0,0,0,0.000,1,-0.3000,0.0850,-37.240,-6.572
19.601,-0.2315,0.1328,0.01254,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1446,4335,0,0,0,0.000,1,-0.3000,0.0900,-37.240,-6.572
19.800,-0.2589,0.1575,0.01610,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1837,4335,0,0,0,0.000,1,-0.3000,0.0900,-37.240,-6.572
20.001,-0.2744,0.1779,0.02032,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1816,4335,0,0,0,0.000,1,-0.2000,0.0857,-22.365,-3.947
20.200,-0.2744,0.1779,0.02032,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.1810,4335,0,0,0,0.000,1,-0.0000,0.0857,-4.668,0.000
20.401,-0.3708,0.2434,0.02677,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2434,4335,0,0,0,0.000,1,0.2000,0.0857,-12.222,30.870
20.601,-0.3622,0.2416,0.03067,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2345,4322,0,0,0,0.000,1,0.4000,0.0857,5.278,48.370
20.800,-0.3622,0.2416,0.03067,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2345,4322,0,0,0,0.000,1,0.5817,0.0857,13.125,74.375
21.000,-0.3622,0.2416,0.03067,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2345,4322,0,0,0,0.000,1,0.5817,0.0857,13.125,74.375
21.201,-0.4114,0.2467,0.05190,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2814,4322,0,0,0,0.000,1,0.6000,0.0830,13.125,74.375
21.401,-0.4004,0.2434,0.05716,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2682,4322,0,0,0,0.000,1,0.6000,0.0827,13.125,74.375
21.600,-0.4004,0.2434,0.05716,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,2,0.2717,4322,0,0,0,0.000,1,0.6000,0.0819,13.125,74.375
21.801,-0.3480,0.2303,0.07463,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.0540,4446,0,0,0,0.000,1,0.6000,0.0819,13.125,74.375
22.001,-0.3480,0.2303,0.07463,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.0540,4446,0,0,0,0.000,1,0.4000,0.0719,13.125,74.375
22.201,-0.3480,0.2303,0.07463,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.0630,4446,0,0,0,0.000,1,0.2000,0.0619,-8.390,34.702
22.400,-0.3480,0.2303,0.07463,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.0630,4446,0,0,0,0.000,1,0.0000,0.0519,-21.546,21.546
22.602,-0.3480,0.2303,0.07463,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.0537,4446,0,0,0,0.000,1,-0.2000,0.0419,-15.851,-2.797
22.800,-0.2474,0.0876,0.12700,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.2182,4767,0,0,0,0.000,1,-0.3000,0.0319,-36.369,-7.443
23.000,-0.1096,-0.0266,0.12303,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.4188,4767,0,0,0,0.000,1,-0.3000,0.0219,-31.119,-12.693
23.201,-0.1096,-0.0266,0.12303,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3959,4767,0,0,0,0.000,1,-0.3000,0.0119,-29.019,-14.793
23.400,0.0456,0.2333,0.15902,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.4647,4767,0,0,0,0.000,1,-0.3000,0.0019,-22.719,-21.093
23.601,-0.0146,0.2394,0.15605,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3827,4767,0,0,0,0.000,1,-0.3000,-0.0081,-18.519,-25.293
23.800,-0.0426,0.2702,0.16448,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3542,4767,0,0,0,0.000,1,-0.3000,-0.0181,-14.319,-29.493
24.001,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3561,4767,0,0,0,0.000,1,-0.3000,-0.0281,-11.169,-32.643
24.200,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3560,4767,0,0,0,0.000,1,-0.3000,-0.0381,-6.572,-37.240
24.401,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3560,4767,0,0,0,0.000,1,-0.3000,-0.0481,-6.572,-37.240
24.600,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3560,4767,0,0,0,0.000,1,-0.3000,-0.0581,-6.572,-37.240
24.801,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3560,4767,0,0,0,0.000,1,-0.3000,-0.0681,-6.572,-37.240
25.000,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3560,4402,0,0,0,0.000,1,-0.3000,-0.0781,-6.572,-37.240
25.201,-0.0446,0.2266,0.16341,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3560,4402,0,0,0,0.000,1,-0.3000,-0.0881,-6.572,-37.240
25.400,-0.1310,0.4694,0.17227,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.3864,4402,0,0,0,0.000,1,-0.3000,-0.0900,-6.572,-37.240
25.601,-0.1728,0.3474,0.16361,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.2441,4402,0,0,0,0.000,1,-0.3000,-0.0900,-6.572,-37.240
25.801,-0.1728,0.3474,0.16361,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,4,0.2504,4402,0,0,0,0.000,1,-0.3000,-0.0900,-6.572,-37.240
26.001,-0.3052,0.2519,0.14956,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.1632,4078,0,0,0,0.000,1,-0.3000,-0.0900,-6.572,-37.240
26.201,-0.3518,0.2029,0.14760,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2334,4078,0,0,0,0.000,1,-0.1000,-0.0800,0.000,-9.952
26.400,-0.3461,0.1958,0.14827,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2305,4078,0,0,0,0.000,1,0.1000,-0.0700,24.292,-18.800
26.601,-0.3461,0.1958,0.14827,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2305,4078,0,0,0,0.000,1,0.3000,-0.0600,38.896,-4.196
26.801,-0.4399,0.1787,0.13054,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2909,4078,0,0,0,0.000,1,0.5000,-0.0500,59.796,15.696
27.001,-0.4243,0.1792,0.13253,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.3027,4278,0,0,0,0.000,1,0.6000,-0.0400,61.600,25.900
27.200,-0.4243,0.1792,0.13253,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.3027,4278,0,0,0,0.000,1,0.6000,-0.0300,56.350,31.150
27.400,-0.4290,0.1765,0.11521,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.3106,4278,0,0,0,0.000,1,0.6000,-0.0200,52.150,35.350
27.601,-0.3989,0.1815,0.11128,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2796,4278,0,0,0,0.000,1,0.6000,-0.0100,49.000,38.500
27.800,-0.4000,0.1821,0.11137,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2814,4278,0,0,0,0.000,1,0.6000,0.0000,43.750,43.750
28.001,-0.3371,0.1697,0.09842,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2466,4278,0,0,0,0.000,1,0.6000,0.0100,40.600,46.900
28.201,-0.3275,0.1683,0.09849,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2370,4278,0,0,0,0.000,1,0.6000,0.0200,35.350,52.150
28.401,-0.3096,0.1744,0.08770,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2209,4606,0,0,0,0.000,1,0.6000,0.0300,32.200,55.300
28.601,-0.2969,0.1642,0.08943,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2204,4606,0,0,0,0.000,1,0.6000,0.0400,26.950,60.550
28.800,-0.2969,0.1642,0.08943,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2215,4606,0,0,0,0.000,1,0.6000,0.0500,23.800,63.700
29.001,-0.2969,0.1642,0.08943,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2215,4606,0,0,0,0.000,1,0.6000,0.0580,19.600,67.900
29.200,-0.2109,0.1856,0.09095,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.1664,4606,0,0,0,0.000,1,0.6000,0.0580,19.404,68.096
29.401,-0.1411,0.1695,0.09511,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.1858,4606,0,0,0,0.000,1,0.6000,0.0585,19.170,68.330
29.601,-0.1053,0.1630,0.09896,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.1985,4665,0,0,0,0.000,1,0.6000,0.0586,19.150,68.350
29.801,-0.0617,0.1650,0.10481,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2157,4665,0,0,0,0.000,1,0.6000,0.0575,19.604,67.896
30.000,0.0186,0.1753,0.11021,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,6,0.2619,4665,0,0,0,0.000,1,0.6000,0.0565,20.021,67.479
30.201,0.0709,0.1722,0.11004,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.0108,4665,0,0,0,0.000,1,0.6000,0.0546,20.810,66.690
30.400,0.0709,0.1722,0.11004,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.0108,4665,0,0,0,0.000,1,0.4000,0.0646,11.656,63.836
30.600,0.0709,0.1722,0.11004,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.0108,4665,0,0,0,0.000,1,0.2000,0.0746,-8.390,34.702
30.800,0.3188,0.2069,0.14224,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.2590,4623,0,0,0,0.000,1,0.0000,0.0846,-21.546,21.546
31.001,0.3560,0.2230,0.14466,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.3039,4623,0,0,0,0.000,1,-0.2000,0.0834,-15.851,-2.797
31.201,0.3539,0.2274,0.14213,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.2993,4623,0,0,0,0.000,1,-0.3000,0.0819,-37.240,-6.572
31.400,0.4448,0.2572,0.15546,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.4120,4623,0,0,0,0.000,1,-0.3000,0.0769,-37.240,-6.572
31.600,0.4883,0.2755,0.16850,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.4401,4623,0,0,0,0.000,1,-0.3000,0.0703,-37.240,-6.572
31.800,0.5062,0.2800,0.16750,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.4504,4570,0,0,0,0.000,1,-0.3000,0.0622,-37.240,-6.572
32.001,0.5406,0.2933,0.18195,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.4951,4570,0,0,0,0.000,1,-0.3000,0.0619,0.000,0.000
32.200,0.5605,0.3086,0.18681,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.5211,4570,0,0,0,0.000,1,-0.3000,0.0559,0.000,0.000
32.400,0.5786,0.3116,0.18765,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.5310,4570,0,0,0,0.000,1,-0.3000,0.0478,0.000,0.000
32.600,0.6170,0.3194,0.19922,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.5756,4570,0,0,0,0.000,1,-0.3000,0.0502,0.000,0.000
32.801,0.6233,0.3244,0.19585,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.5750,4570,0,0,0,0.000,1,-0.3000,0.0437,0.000,0.000
33.000,0.6334,0.3260,0.20651,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.5931,4699,0,0,0,0.000,1,-0.3000,0.0438,0.000,0.000
33.201,0.6392,0.3247,0.20201,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.6039,4699,0,0,0,0.000,1,-0.3000,0.0380,0.000,0.000
33.401,0.6497,0.3247,0.20927,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.6086,4699,0,0,0,0.000,1,-0.3000,0.0380,0.000,0.000
33.600,0.6723,0.3192,0.20625,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.6303,4699,0,0,0,0.000,1,-0.3000,0.0305,0.000,0.000
33.801,0.6723,0.3192,0.20625,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.6292,4699,0,0,0,0.000,1,-0.3000,0.0297,0.000,0.000
34.000,0.6993,0.3253,0.21311,11.0000,0.0000,1,ACCEPTED code=1; Nav2 goal accepted; status_seq=3,8,0.6569,4781,0,0,0,0.000,1,-0.3000,0.0297,0.000,0.000
