wall_time,stream,frame,n,xmin,xmax,ymin,ymax,zmin,zmax,r01,r05,r50,r95,r<2,r<5,r<10,r<15,r<20,r<35,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
1788002724.509,safety,wamv/wamv/base_link,2992,-34.81166458129883,26.774511337280273,-34.22356414794922,25.365970611572266,0.5001219511032104,3.964512586593628,8.328442958418288,9.128546718697512,15.75947758066304,31.819862885504843,0,0,270,1308,2008,2992,539,474,834,535,123,0,0,0,0,9,0,0,0,38,249,191
1788002724.519,raw,wamv/wamv/base_link,2998,-34.65409851074219,26.7690372467041,-34.241085052490234,25.502248764038086,0.5002535581588745,3.963503122329712,8.324956325663228,9.126616136391831,15.720290594637241,31.82270230572155,0,0,273,1321,2020,2998,531,475,833,537,121,0,0,0,0,9,0,0,0,43,248,201
1788002724.529,safety,wamv/wamv/base_link,2998,-34.65409851074219,26.7690372467041,-34.241085052490234,25.502248764038086,0.5002535581588745,3.963503122329712,8.324956325663228,9.126616136391831,15.720290594637241,31.82270230572155,0,0,273,1321,2020,2998,531,475,833,537,121,0,0,0,0,9,0,0,0,43,248,201
1788002724.540,raw,wamv/wamv/base_link,2990,-34.54899978637695,26.71375274658203,-34.18511962890625,25.65072250366211,0.500320315361023,3.963945150375366,8.312107067591526,9.11450488294739,15.647507181756751,31.822949419360285,0,0,280,1329,2021,2990,515,478,836,535,120,0,0,0,0,10,0,0,0,45,248,203
1788002724.550,safety,wamv/wamv/base_link,2990,-34.54899978637695,26.71375274658203,-34.18511962890625,25.65072250366211,0.500320315361023,3.963945150375366,8.312107067591526,9.11450488294739,15.647507181756751,31.822949419360285,0,0,280,1329,2021,2990,515,478,836,535,120,0,0,0,0,10,0,0,0,45,248,203
1788002724.960,input,wamv/wamv/base_link/lidar_wamv_sensor,23424,-104.25740814208984,56.331138610839844,-127.76184844970703,129.48361206054688,-5.6424641609191895,25.23114585876465,0.3720322772387115,0.43039955797033813,32.43889928591737,94.30338348166897,3690,3690,4188,5308,6205,12739,3950,3617,3319,2780,1203,140,0,0,0,13,78,454,689,1230,2550,3401
1788002724.970,raw,wamv/wamv/base_link,2979,-34.39524459838867,26.702770233154297,-34.11928939819336,25.852794647216797,0.5006303787231445,3.966568946838379,8.320840919689983,9.111231171757344,15.624602850140873,31.812009790917376,0,0,284,1335,2010,2979,501,478,836,531,117,0,0,0,0,12,0,0,0,47,248,209
1788002724.980,safety,wamv/wamv/base_link,2979,-34.39524459838867,26.702770233154297,-34.11928939819336,25.852794647216797,0.5006303787231445,3.966568946838379,8.320840919689983,9.111231171757344,15.624602850140873,31.812009790917376,0,0,284,1335,2010,2979,501,478,836,531,117,0,0,0,0,12,0,0,0,47,248,209
1788002725.237,raw,wamv/wamv/base_link,2986,-34.52993392944336,26.706663131713867,-34.16111373901367,25.892736434936523,0.5000642538070679,3.9732472896575928,8.317533389027966,9.111369702806021,15.659201466033528,31.85384570290767,0,0,279,1324,2021,2986,517,477,834,523,117,0,0,0,2,17,0,0,0,47,248,204
1788002725.247,safety,wamv/wamv/base_link,2986,-34.52993392944336,26.706663131713867,-34.16111373901367,25.892736434936523,0.5000642538070679,3.9732472896575928,8.317533389027966,9.111369702806021,15.659201466033528,31.85384570290767,0,0,279,1324,2021,2986,517,477,834,523,117,0,0,0,2,17,0,0,0,47,248,204
1788002725.497,input,wamv/wamv/base_link/lidar_wamv_sensor,23359,-104.24563598632812,56.32151794433594,-127.7761001586914,129.47598266601562,-5.6028971672058105,25.21033477783203,0.37231486417125,0.4307185538519377,32.38540320911643,94.19184345335674,3690,3690,4181,5293,6223,12756,3946,3578,3322,2777,1203,140,0,0,0,20,66,451,688,1230,2546,3392
1788002725.697,input,wamv/wamv/base_link/lidar_wamv_sensor,23355,-104.25007629394531,56.32600402832031,-127.7445068359375,129.47653198242188,-5.604443550109863,25.208515167236328,0.3725394339268571,0.4305015533028032,32.38958653682218,94.21150404299642,3690,3690,4176,5285,6201,12760,3948,3567,3324,2772,1202,140,0,0,0,21,66,451,688,1229,2548,3399
1788002725.707,raw,wamv/wamv/base_link,2994,-34.596221923828125,26.69913101196289,-34.141441345214844,25.732402801513672,0.5000183582305908,3.9716145992279053,8.323492260248429,9.119959167923435,15.69676950991099,31.880582276118176,0,0,277,1317,2028,2994,531,476,833,520,117,0,0,0,2,18,0,0,0,46,248,203
1788002725.718,safety,wamv/wamv/base_link,2994,-34.596221923828125,26.69913101196289,-34.141441345214844,25.732402801513672,0.5000183582305908,3.9716145992279053,8.323492260248429,9.119959167923435,15.69676950991099,31.880582276118176,0,0,277,1317,2028,2994,531,476,833,520,117,0,0,0,2,18,0,0,0,46,248,203
1788002725.728,raw,wamv/wamv/base_link,2992,-34.64844512939453,26.704153060913086,-34.144283294677734,25.805116653442383,0.5000145435333252,3.970571994781494,8.333541281457938,9.125897506875697,15.713916817510341,31.904070716457095,0,0,272,1308,2010,2992,531,476,833,519,117,0,0,0,3,17,0,0,0,46,248,202
1788002725.741,safety,wamv/wamv/base_link,2992,-34.64844512939453,26.704153060913086,-34.144283294677734,25.805116653442383,0.5000145435333252,3.970571994781494,8.333541281457938,9.125897506875697,15.713916817510341,31.904070716457095,0,0,272,1308,2010,2992,531,476,833,519,117,0,0,0,3,17,0,0,0,46,248,202
1788002725.752,raw,wamv/wamv/base_link,2983,-34.796287536621094,26.68994140625,-34.270957946777344,25.63307762145996,0.5012964010238647,3.9691293239593506,8.345828463723176,9.145268012329202,15.799771240478067,31.87089725232746,0,0,255,1282,2006,2983,539,476,830,513,118,0,0,0,3,18,0,0,0,44,248,194
1788002725.762,safety,wamv/wamv/base_link,2983,-34.796287536621094,26.68994140625,-34.270957946777344,25.63307762145996,0.5012964010238647,3.9691293239593506,8.345828463723176,9.145268012329202,15.799771240478067,31.87089725232746,0,0,255,1282,2006,2983,539,476,830,513,118,0,0,0,3,18,0,0,0,44,248,194
1788002726.175,input,wamv/wamv/base_link/lidar_wamv_sensor,23296,-104.25929260253906,56.33208465576172,-127.74948120117188,129.4726104736328,-5.605644702911377,25.21377944946289,0.3728341379561097,0.43083454058457804,32.36747049672022,94.4191435458171,3690,3690,4156,5249,6253,12772,3939,3552,3324,2768,1200,140,0,0,0,24,64,449,690,1238,2533,3375
1788002726.397,input,wamv/wamv/base_link/lidar_wamv_sensor,23284,-104.26304626464844,56.323814392089844,-127.76750946044922,129.48170471191406,-5.643365859985352,25.216459274291992,0.37170779567590584,0.4304326978505047,32.35137243530497,94.4167525839615,3690,3690,4158,5241,6262,12779,3937,3548,3321,2769,1202,140,0,0,0,25,64,449,693,1242,2524,3370
1788002726.408,raw,wamv/wamv/base_link,3040,-34.73594284057617,26.684213638305664,-34.202545166015625,25.38165855407715,0.5000922679901123,3.9640090465545654,8.390736979453596,9.16827376653235,15.908883631709836,31.818258285442155,0,0,248,1256,2085,3040,622,477,830,504,118,0,0,0,3,21,0,0,0,38,249,178
1788002726.419,safety,wamv/wamv/base_link,3040,-34.73594284057617,26.684213638305664,-34.202545166015625,25.38165855407715,0.5000922679901123,3.9640090465545654,8.390736979453596,9.16827376653235,15.908883631709836,31.818258285442155,0,0,248,1256,2085,3040,622,477,830,504,118,0,0,0,3,21,0,0,0,38,249,178
1788002726.657,input,wamv/wamv/base_link/lidar_wamv_sensor,23280,-104.26022338867188,56.32904052734375,-127.77355194091797,129.5242156982422,-5.64570951461792,25.21561622619629,0.3730522165116531,0.4305219313782218,32.33255409516176,94.51813550860503,3690,3690,4156,5229,6288,12798,3940,3544,3314,2770,1202,140,0,0,0,25,64,448,693,1241,2524,3375
1788002726.669,raw,wamv/wamv/base_link,3047,-34.88600540161133,26.669334411621094,-34.18562698364258,25.31749725341797,0.5002841949462891,3.965644598007202,8.418309074936282,9.18228609770251,15.917953934960854,31.853117405857667,0,0,243,1243,2086,3047,636,484,826,497,118,0,0,0,3,21,0,0,0,36,249,177
1788002726.681,safety,wamv/wamv/base_link,3047,-34.88600540161133,26.669334411621094,-34.18562698364258,25.31749725341797,0.5002841949462891,3.965644598007202,8.418309074936282,9.18228609770251,15.917953934960854,31.853117405857667,0,0,243,1243,2086,3047,636,484,826,497,118,0,0,0,3,21,0,0,0,36,249,177
1788002726.857,input,wamv/wamv/base_link/lidar_wamv_sensor,23309,-104.27418518066406,56.331050872802734,-127.7751693725586,129.4898681640625,-5.64448881149292,25.216880798339844,0.37234210971834275,0.4298058671424838,32.33205744076733,94.49515654206982,3690,3690,4155,5212,6313,12822,3944,3559,3327,2769,1199,140,0,0,0,25,64,449,692,1241,2519,3381
1788002726.867,raw,wamv/wamv/base_link,3065,-34.88307571411133,26.682003021240234,-34.160430908203125,25.24546241760254,0.5003856420516968,3.965061902999878,8.430276593663855,9.186763323133034,15.90592489310028,31.808598817964832,0,0,241,1236,2111,3065,651,496,824,494,119,0,0,0,3,21,0,0,0,34,249,174
1788002726.878,safety,wamv/wamv/base_link,3065,-34.88307571411133,26.682003021240234,-34.160430908203125,25.24546241760254,0.5003856420516968,3.965061902999878,8.430276593663855,9.186763323133034,15.90592489310028,31.808598817964832,0,0,241,1236,2111,3065,651,496,824,494,119,0,0,0,3,21,0,0,0,34,249,174
1788002727.051,input,wamv/wamv/base_link/lidar_wamv_sensor,23305,-104.27547454833984,56.33059310913086,-127.81719207763672,129.5242156982422,-5.665966033935547,25.223167419433594,0.37379718615729374,0.43057188433857246,32.36550158169644,94.6245415961217,3690,3690,4153,5185,6310,12794,3944,3565,3335,2769,1200,140,0,0,0,25,64,447,694,1241,2517,3364
1788002727.061,raw,wamv/wamv/base_link,3084,-34.666133880615234,26.694570541381836,-34.13829040527344,25.202356338500977,0.5006297826766968,3.964811325073242,8.43520115405938,9.206498017401298,15.930341898513138,31.794236215592772,0,0,239,1227,2135,3084,663,512,820,492,119,0,0,0,3,21,0,0,0,32,249,173
1788002727.072,safety,wamv/wamv/base_link,3084,-34.666133880615234,26.694570541381836,-34.13829040527344,25.202356338500977,0.5006297826766968,3.964811325073242,8.43520115405938,9.206498017401298,15.930341898513138,31.794236215592772,0,0,239,1227,2135,3084,663,512,820,492,119,0,0,0,3,21,0,0,0,32,249,173
1788002727.083,raw,wamv/wamv/base_link,3099,-34.880523681640625,26.71556854248047,-34.11616134643555,25.142194747924805,0.5002833604812622,3.9662022590637207,8.457640005928493,9.210332790175359,15.98372349767602,31.80544393024751,0,0,239,1220,2150,3099,667,536,817,489,119,0,0,0,3,21,0,0,0,30,249,168
1788002727.094,safety,wamv/wamv/base_link,3099,-34.880523681640625,26.71556854248047,-34.11616134643555,25.142194747924805,0.5002833604812622,3.9662022590637207,8.457640005928493,9.210332790175359,15.98372349767602,31.80544393024751,0,0,239,1220,2150,3099,667,536,817,489,119,0,0,0,3,21,0,0,0,30,249,168
1788002727.105,raw,wamv/wamv/base_link,3069,-34.93513107299805,26.682268142700195,-34.113243103027344,25.133119583129883,0.5012080669403076,3.9664595127105713,8.487666031984823,9.238981306356816,15.954836885092227,31.892540990319386,0,0,232,1190,2129,3069,650,546,806,486,118,0,0,0,3,21,0,0,0,27,249,163
1788002727.116,safety,wamv/wamv/base_link,3069,-34.93513107299805,26.682268142700195,-34.113243103027344,25.133119583129883,0.5012080669403076,3.9664595127105713,8.487666031984823,9.238981306356816,15.954836885092227,31.892540990319386,0,0,232,1190,2129,3069,650,546,806,486,118,0,0,0,3,21,0,0,0,27,249,163
1788002727.126,raw,wamv/wamv/base_link,3066,-34.92417907714844,26.69596290588379,-34.156089782714844,25.017555236816406,0.50026535987854,3.965743064880371,8.492953040512196,9.23483217962723,15.950749911742863,31.921084092183392,0,0,232,1176,2129,3066,645,550,804,485,118,0,0,0,3,21,0,0,0,26,249,165
1788002727.137,safety,wamv/wamv/base_link,3066,-34.92417907714844,26.69596290588379,-34.156089782714844,25.017555236816406,0.50026535987854,3.965743064880371,8.492953040512196,9.23483217962723,15.950749911742863,31.921084092183392,0,0,232,1176,2129,3066,645,550,804,485,118,0,0,0,3,21,0,0,0,26,249,165
1788002727.148,raw,wamv/wamv/base_link,3047,-34.72853088378906,26.690526962280273,-34.151588439941406,24.870960235595703,0.5001912117004395,3.9656546115875244,8.509806486266395,9.251715549883263,15.956259048859977,32.05118896014948,0,0,230,1150,2109,3047,635,553,797,482,118,0,0,0,3,21,0,0,0,24,249,165
1788002727.157,safety,wamv/wamv/base_link,3047,-34.72853088378906,26.690526962280273,-34.151588439941406,24.870960235595703,0.5001912117004395,3.9656546115875244,8.509806486266395,9.251715549883263,15.956259048859977,32.05118896014948,0,0,230,1150,2109,3047,635,553,797,482,118,0,0,0,3,21,0,0,0,24,249,165
1788002727.328,raw,wamv/wamv/base_link,3031,-34.84308624267578,26.683513641357422,-34.21524429321289,24.87433624267578,0.5003175735473633,3.9661834239959717,8.536914767663074,9.257890095143647,15.98060969246491,32.13030274975622,0,0,226,1131,2090,3031,631,553,790,480,117,0,0,0,3,20,0,0,0,24,249,164
1788002727.338,safety,wamv/wamv/base_link,3031,-34.84308624267578,26.683513641357422,-34.21524429321289,24.87433624267578,0.5003175735473633,3.9661834239959717,8.536914767663074,9.257890095143647,15.98060969246491,32.13030274975622,0,0,226,1131,2090,3031,631,553,790,480,117,0,0,0,3,20,0,0,0,24,249,164
1788002727.441,raw,wamv/wamv/base_link,3030,-34.836090087890625,26.695911407470703,-34.25532913208008,24.857030868530273,0.5001958608627319,3.965567111968994,8.54381079664411,9.263395080168156,15.988241226009622,32.14408878519299,0,0,227,1132,2091,3030,633,553,790,479,116,0,0,0,3,19,0,0,0,24,249,164
1788002727.454,safety,wamv/wamv/base_link,3030,-34.836090087890625,26.695911407470703,-34.25532913208008,24.857030868530273,0.5001958608627319,3.965567111968994,8.54381079664411,9.263395080168156,15.988241226009622,32.14408878519299,0,0,227,1132,2091,3030,633,553,790,479,116,0,0,0,3,19,0,0,0,24,249,164
