wall_time,t,event,detail
2026-09-04T13:56:16+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260904_135500
2026-09-04T13:56:19+0800,2.838,goal_status,IDLE code=0; status_seq=1
2026-09-04T13:56:32+0800,15.872,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-04T13:56:32+0800,15.876,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-04T13:56:32+0800,15.879,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-04T13:56:32+0800,15.882,plan_received,id=1; source=/unsmoothed_plan; points=27; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:35+0800,19.275,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:35+0800,19.376,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:35+0800,19.476,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:35+0800,19.575,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:35+0800,19.676,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,19.775,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,19.876,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,19.975,plan_received,id=2; source=/received_global_plan; points=27; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.076,plan_received,id=2; source=/received_global_plan; points=26; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.081,plan_received,id=3; source=/plan; points=29; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:36+0800,20.083,plan_received,id=4; source=/unsmoothed_plan; points=29; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:36+0800,20.177,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.276,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.376,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.476,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.576,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:36+0800,20.676,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,20.777,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,20.876,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,20.976,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.075,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.177,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.277,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.375,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.476,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.575,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:37+0800,21.676,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,21.777,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,21.876,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,21.977,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.076,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.176,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.277,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.376,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.476,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.577,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:38+0800,22.677,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,22.775,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,22.876,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,22.975,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.076,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.175,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.277,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.376,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.476,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.576,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:39+0800,23.676,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,23.776,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,23.876,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,23.975,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.075,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.176,plan_received,id=4; source=/received_global_plan; points=28; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.183,plan_received,id=5; source=/plan; points=23; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:40+0800,24.185,plan_received,id=6; source=/unsmoothed_plan; points=23; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:40+0800,24.276,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.376,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.476,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.576,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:40+0800,24.676,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,24.775,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,24.876,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,24.975,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.075,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.175,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.275,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.376,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.475,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.576,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:41+0800,25.675,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,25.775,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,25.875,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,25.975,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.076,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.175,plan_received,id=6; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.275,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.375,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.476,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.575,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:42+0800,26.675,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,26.776,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,26.875,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,26.975,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.076,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.176,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.275,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.375,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.475,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.576,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:43+0800,27.675,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,27.775,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,27.876,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,27.975,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.075,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.175,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.275,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.375,plan_received,id=6; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.377,plan_received,id=7; source=/unsmoothed_plan; points=24; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:44+0800,28.379,plan_received,id=8; source=/plan; points=24; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:44+0800,28.476,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.576,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:44+0800,28.675,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,28.776,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,28.875,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,28.975,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.075,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.176,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.276,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.375,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.475,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.575,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:45+0800,29.675,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,29.775,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,29.875,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,29.975,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.075,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.175,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.276,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.375,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.475,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.574,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:46+0800,30.675,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,30.776,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,30.875,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,30.975,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.075,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.175,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.275,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.375,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.477,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.575,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:47+0800,31.675,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,31.776,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,31.875,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,31.975,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.075,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.176,plan_received,id=8; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.275,plan_received,id=8; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.376,plan_received,id=8; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.476,plan_received,id=8; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.575,plan_received,id=8; source=/received_global_plan; points=22; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:48+0800,32.589,plan_received,id=9; source=/plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:48+0800,32.590,plan_received,id=10; source=/unsmoothed_plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-04T13:56:48+0800,32.676,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,32.775,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,32.875,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,32.975,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.075,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.176,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.276,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.376,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.475,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.575,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:49+0800,33.675,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,33.775,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,33.875,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,33.975,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.075,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.175,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.275,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.375,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.475,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.575,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:50+0800,34.675,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-04T13:56:51+0800,34.775,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
