wall_time,t,event,detail
2026-08-30T17:34:58+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_obstacle_20260830_formal02
2026-08-30T17:35:01+0800,2.650,goal_status,IDLE code=0; status_seq=1
2026-08-30T17:35:32+0800,33.985,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-08-30T17:35:32+0800,33.990,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-08-30T17:35:32+0800,33.992,plan_received,id=1; source=/plan; points=15; frame=camera_init; world_frame=camera_init
2026-08-30T17:35:32+0800,33.992,plan_received,id=2; source=/unsmoothed_plan; points=15; frame=camera_init; world_frame=camera_init
2026-08-30T17:35:32+0800,34.012,plan_received,id=3; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:32+0800,34.111,plan_received,id=4; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:32+0800,34.211,plan_received,id=5; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:32+0800,34.312,plan_received,id=6; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:32+0800,34.411,plan_received,id=7; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,34.511,plan_received,id=8; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,34.612,plan_received,id=9; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,34.711,plan_received,id=10; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,34.811,plan_received,id=11; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,34.911,plan_received,id=12; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,35.011,plan_received,id=13; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,35.112,plan_received,id=14; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,35.212,plan_received,id=15; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,35.311,plan_received,id=16; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:33+0800,35.411,plan_received,id=17; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:34+0800,35.512,plan_received,id=18; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-08-30T17:35:34+0800,35.611,plan_received,id=19; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
