wall_time,t,event,detail
2026-09-01T20:10:03+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan17
2026-09-01T20:10:04+0800,0.949,goal_status,ABORTED code=6; status_seq=7
2026-09-01T20:10:19+0800,16.193,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T20:10:19+0800,16.195,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=8
2026-09-01T20:10:19+0800,16.200,plan_received,id=1; source=/plan; points=16; frame=camera_init; world_frame=camera_init
2026-09-01T20:10:19+0800,16.201,plan_received,id=2; source=/unsmoothed_plan; points=16; frame=camera_init; world_frame=camera_init
2026-09-01T20:10:19+0800,16.202,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=9
2026-09-01T20:10:19+0800,16.219,plan_received,id=3; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.319,plan_received,id=4; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.420,plan_received,id=5; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.519,plan_received,id=6; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.619,plan_received,id=7; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.719,plan_received,id=8; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.819,plan_received,id=9; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,16.919,plan_received,id=10; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,17.019,plan_received,id=11; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,17.119,plan_received,id=12; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:20+0800,17.219,plan_received,id=13; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.319,plan_received,id=14; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.419,plan_received,id=15; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.524,plan_received,id=16; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.619,plan_received,id=17; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.719,plan_received,id=18; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.818,plan_received,id=19; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,17.920,plan_received,id=20; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,18.019,plan_received,id=21; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,18.119,plan_received,id=22; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:21+0800,18.219,plan_received,id=23; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.319,plan_received,id=24; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.419,plan_received,id=25; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.518,plan_received,id=26; source=/received_global_plan; points=16; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.619,plan_received,id=27; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.719,plan_received,id=28; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.819,plan_received,id=29; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,18.919,plan_received,id=30; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,19.018,plan_received,id=31; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,19.118,plan_received,id=32; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:22+0800,19.219,plan_received,id=33; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.319,plan_received,id=34; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.419,plan_received,id=35; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.519,plan_received,id=36; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.618,plan_received,id=37; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.719,plan_received,id=38; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.819,plan_received,id=39; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,19.920,plan_received,id=40; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,20.019,plan_received,id=41; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,20.119,plan_received,id=42; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:23+0800,20.219,plan_received,id=43; source=/received_global_plan; points=15; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.229,plan_received,id=44; source=/plan; points=14; frame=camera_init; world_frame=camera_init
2026-09-01T20:10:24+0800,20.230,plan_received,id=45; source=/unsmoothed_plan; points=14; frame=camera_init; world_frame=camera_init
2026-09-01T20:10:24+0800,20.319,plan_received,id=46; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.419,plan_received,id=47; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.519,plan_received,id=48; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.619,plan_received,id=49; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.719,plan_received,id=50; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.819,plan_received,id=51; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,20.919,plan_received,id=52; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,21.019,plan_received,id=53; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,21.120,plan_received,id=54; source=/received_global_plan; points=14; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:24+0800,21.219,plan_received,id=55; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.318,plan_received,id=56; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.419,plan_received,id=57; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.519,plan_received,id=58; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.619,plan_received,id=59; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.719,plan_received,id=60; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.818,plan_received,id=61; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,21.919,plan_received,id=62; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,22.019,plan_received,id=63; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,22.119,plan_received,id=64; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:25+0800,22.219,plan_received,id=65; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:26+0800,22.318,plan_received,id=66; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T20:10:26+0800,22.418,plan_received,id=67; source=/received_global_plan; points=13; frame=wamv/wamv/base_link; world_frame=camera_init
