wall_time,sim_time,topic,frame_id,tf_ok,total_points,danger_points,expanded_box_points,nearest_xy_m,danger_sectors,raw_clean_streak,result
2026-08-30T13:06:46+0800,39.000,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-08-30T13:06:46+0800,39.204,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-08-30T13:06:46+0800,39.396,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3191,0,0,8.082,0,1,clean
2026-08-30T13:06:47+0800,39.464,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-08-30T13:06:47+0800,39.668,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3148,0,0,8.086,0,2,clean
2026-08-30T13:06:47+0800,39.740,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3102,0,0,8.083,0,3,clean
2026-08-30T13:06:47+0800,39.844,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3070,0,0,8.096,0,4,clean
2026-08-30T13:06:47+0800,39.872,/usv/structure_map_cloud,camera_init,0,0,0,0,,0,,blocked
2026-08-30T13:06:47+0800,40.320,/usv/raw_obstacle_cloud,wamv/wamv/base_link,1,3037,0,0,8.078,0,5,PASS
