wall_time,t,event,detail
2026-09-01T11:59:24+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan03
2026-09-01T11:59:25+0800,0.347,goal_status,IDLE code=0; status_seq=1
2026-09-01T11:59:44+0800,19.968,goal_received,frame=camera_init; x=11.000; y=2.500
2026-09-01T11:59:44+0800,19.970,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T11:59:44+0800,19.973,plan_received,id=1; source=/unsmoothed_plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-01T11:59:44+0800,19.975,plan_received,id=2; source=/plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-01T11:59:44+0800,19.975,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T11:59:44+0800,19.992,plan_received,id=3; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:44+0800,20.092,plan_received,id=4; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.192,plan_received,id=5; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.292,plan_received,id=6; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.392,plan_received,id=7; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.492,plan_received,id=8; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.592,plan_received,id=9; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.692,plan_received,id=10; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.792,plan_received,id=11; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.892,plan_received,id=12; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,20.992,plan_received,id=13; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:45+0800,21.092,plan_received,id=14; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.192,plan_received,id=15; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.292,plan_received,id=16; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.391,plan_received,id=17; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.492,plan_received,id=18; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.591,plan_received,id=19; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.692,plan_received,id=20; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.791,plan_received,id=21; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.892,plan_received,id=22; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,21.994,plan_received,id=23; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:46+0800,22.092,plan_received,id=24; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.192,plan_received,id=25; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.291,plan_received,id=26; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.392,plan_received,id=27; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.492,plan_received,id=28; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.592,plan_received,id=29; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.694,plan_received,id=30; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.792,plan_received,id=31; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.892,plan_received,id=32; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,22.992,plan_received,id=33; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:47+0800,23.092,plan_received,id=34; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.192,plan_received,id=35; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.292,plan_received,id=36; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.392,plan_received,id=37; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.492,plan_received,id=38; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.592,plan_received,id=39; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.691,plan_received,id=40; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.791,plan_received,id=41; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.893,plan_received,id=42; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,23.991,plan_received,id=43; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:48+0800,24.003,plan_received,id=44; source=/plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-01T11:59:48+0800,24.004,plan_received,id=45; source=/unsmoothed_plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-01T11:59:48+0800,24.093,plan_received,id=46; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.192,plan_received,id=47; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.294,plan_received,id=48; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.391,plan_received,id=49; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.491,plan_received,id=50; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.592,plan_received,id=51; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.692,plan_received,id=52; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.791,plan_received,id=53; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T11:59:49+0800,24.892,plan_received,id=54; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
