t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
1.000,-0.2241,0.2670,-0.00002,,,0,IDLE code=0; status_seq=1,0,,0,0,0,0,0.000,0,,,,
1.200,-0.2241,0.2670,-0.00002,,,0,IDLE code=0; status_seq=1,0,,3042,0,0,0,0.000,0,,,,
1.400,-0.2320,0.2690,0.00112,,,0,IDLE code=0; status_seq=1,0,,3042,0,0,0,0.000,0,,,,
1.600,-0.2320,0.2690,0.00112,,,0,IDLE code=0; status_seq=1,0,,3042,0,0,0,0.000,0,,,,
1.801,-0.2389,0.2692,0.00144,,,0,IDLE code=0; status_seq=1,0,,3042,0,0,0,0.000,0,,,,
2.000,-0.2444,0.2692,0.00090,,,0,IDLE code=0; status_seq=1,0,,3042,0,0,0,0.000,0,,,,
2.200,-0.2467,0.2694,0.00163,,,0,IDLE code=0; status_seq=1,0,,2954,0,0,0,0.000,0,,,,
2.400,-0.2489,0.2682,0.00092,,,0,IDLE code=0; status_seq=1,0,,2954,0,0,0,0.000,0,,,,
2.601,-0.2501,0.2670,-0.00279,,,0,IDLE code=0; status_seq=1,0,,2954,0,0,0,0.000,0,,,,
2.800,-0.2520,0.2661,-0.00013,,,0,IDLE code=0; status_seq=1,0,,2954,0,0,0,0.000,0,,,,
3.001,-0.2514,0.2659,0.00171,,,0,IDLE code=0; status_seq=1,0,,2954,0,0,0,0.000,0,,,,
3.201,-0.2535,0.2630,-0.00051,,,0,IDLE code=0; status_seq=1,0,,2954,0,0,0,0.000,0,,,,
3.401,-0.2528,0.2634,0.00037,,,0,IDLE code=0; status_seq=1,0,,3019,0,0,0,0.000,0,,,,
3.600,-0.2543,0.2616,-0.00181,,,0,IDLE code=0; status_seq=1,0,,3019,0,0,0,0.000,0,,,,
3.800,-0.2519,0.2565,0.00020,,,0,IDLE code=0; status_seq=1,0,,3019,0,0,0,0.000,0,,,,
4.000,-0.2498,0.2548,-0.00148,,,0,IDLE code=0; status_seq=1,0,,3019,0,0,0,0.000,0,,,,
4.201,-0.2478,0.2527,-0.00147,,,0,IDLE code=0; status_seq=1,0,,3019,0,0,0,0.000,0,,,,
4.400,-0.2466,0.2521,-0.00059,,,0,IDLE code=0; status_seq=1,0,,3121,0,0,0,0.000,0,,,,
4.600,-0.2438,0.2513,-0.00030,,,0,IDLE code=0; status_seq=1,0,,3121,0,0,0,0.000,0,,,,
4.801,-0.2424,0.2515,-0.00098,,,0,IDLE code=0; status_seq=1,0,,3121,0,0,0,0.000,0,,,,
5.001,-0.2393,0.2513,-0.00105,,,0,IDLE code=0; status_seq=1,0,,3121,0,0,0,0.000,0,,,,
5.200,-0.2377,0.2502,-0.00041,,,0,IDLE code=0; status_seq=1,0,,3121,0,0,0,0.000,0,,,,
5.400,-0.2377,0.2502,-0.00041,,,0,IDLE code=0; status_seq=1,0,,3077,0,0,0,0.000,0,,,,
5.600,-0.2377,0.2502,-0.00041,,,0,IDLE code=0; status_seq=1,0,,3077,0,0,0,0.000,0,,,,
