t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
7.401,4.1754,2.6724,0.09244,,,0,ABORTED code=6; status_seq=4,0,,2962,0,0,0,0.000,1,,,0.000,0.000
7.600,4.1942,2.6532,0.09549,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
7.800,4.2360,2.6352,0.09780,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
8.001,4.2445,2.6344,0.09303,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
8.201,4.2466,2.6209,0.09575,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
8.401,4.2773,2.6195,0.09497,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
8.600,4.2739,2.6119,0.09554,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
8.800,4.2826,2.6077,0.09508,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
9.000,4.2826,2.6077,0.09508,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
9.200,4.2826,2.6077,0.09508,,,0,ABORTED code=6; status_seq=4,0,,2821,0,0,0,0.000,1,,,0.000,0.000
9.401,4.2980,2.6308,0.09817,,,0,ABORTED code=6; status_seq=4,0,,2469,0,0,0,0.000,1,,,0.000,0.000
9.600,4.2768,2.6361,0.09614,,,0,ABORTED code=6; status_seq=4,0,,2469,0,0,0,0.000,1,,,0.000,0.000
9.800,4.2521,2.6658,0.09439,,,0,ABORTED code=6; status_seq=4,0,,2469,0,0,0,0.000,1,,,0.000,0.000
10.001,4.2434,2.6841,0.09775,,,0,ABORTED code=6; status_seq=4,0,,2469,0,0,0,0.000,1,,,0.000,0.000
10.201,4.2132,2.7032,0.09389,,,0,ABORTED code=6; status_seq=4,0,,2469,0,0,0,0.000,1,,,0.000,0.000
10.400,4.1975,2.7114,0.09533,,,0,ABORTED code=6; status_seq=4,0,,2469,0,0,0,0.000,1,,,0.000,0.000
10.600,4.1649,2.7458,0.09633,,,0,ABORTED code=6; status_seq=4,0,,2476,0,0,0,0.000,0,,,0.000,0.000
10.800,4.1363,2.7636,0.09501,,,0,ABORTED code=6; status_seq=4,0,,2476,0,0,0,0.000,0,,,0.000,0.000
11.001,4.1363,2.7636,0.09501,,,0,ABORTED code=6; status_seq=4,0,,2476,0,0,0,0.000,0,,,0.000,0.000
11.200,4.0839,2.7988,0.09465,,,0,ABORTED code=6; status_seq=4,0,,2476,0,0,0,0.000,0,,,0.000,0.000
11.400,4.0713,2.8021,0.09536,,,0,ABORTED code=6; status_seq=4,0,,2476,0,0,0,0.000,0,,,0.000,0.000
11.601,4.0556,2.8202,0.09495,,,0,ABORTED code=6; status_seq=4,0,,2960,0,0,0,0.000,0,,,0.000,0.000
11.801,4.0507,2.8067,0.09492,,,0,ABORTED code=6; status_seq=4,0,,2960,0,0,0,0.000,0,,,0.000,0.000
12.001,4.0629,2.7998,0.09629,,,0,ABORTED code=6; status_seq=4,0,,2960,0,0,0,0.000,0,,,0.000,0.000
12.201,4.0680,2.7953,0.09591,,,0,ABORTED code=6; status_seq=4,0,,2960,0,0,0,0.000,0,,,0.000,0.000
12.401,4.0875,2.7620,0.09516,,,0,ABORTED code=6; status_seq=4,0,,2960,0,0,0,0.000,0,,,0.000,0.000
12.600,4.0923,2.7480,0.09477,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,0,,,0.000,0.000
12.801,4.0923,2.7480,0.09477,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,0,,,0.000,0.000
13.000,4.0923,2.7480,0.09477,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,0,,,0.000,0.000
13.200,4.0923,2.7480,0.09477,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,0,,,0.000,0.000
13.401,4.2125,2.6641,0.09669,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,1,,,0.000,0.000
13.600,4.2196,2.6439,0.09518,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,1,,,0.000,0.000
13.801,4.2196,2.6439,0.09518,,,0,ABORTED code=6; status_seq=4,0,,2987,0,0,0,0.000,1,,,0.000,0.000
14.000,4.2196,2.6439,0.09518,,,0,ABORTED code=6; status_seq=4,0,,2625,0,0,0,0.000,1,,,0.000,0.000
14.200,4.2196,2.6439,0.09518,,,0,ABORTED code=6; status_seq=4,0,,2625,0,0,0,0.000,1,,,0.000,0.000
14.401,4.2196,2.6439,0.09518,,,0,ABORTED code=6; status_seq=4,0,,2625,0,0,0,0.000,1,,,0.000,0.000
14.600,4.2196,2.6439,0.09518,,,0,ABORTED code=6; status_seq=4,0,,2625,0,0,0,0.000,1,,,0.000,0.000
14.801,4.2901,2.6325,0.09454,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,3,0.0446,2625,0,0,0,0.000,1,,,0.000,0.000
15.001,4.2892,2.6163,0.09536,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,5,0.0530,2625,0,0,0,0.000,1,0.2000,-0.0100,17.356,8.956
15.201,4.2831,2.6329,0.09715,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,7,0.0350,2407,0,0,0,0.000,1,0.4000,-0.0200,40.504,23.704
15.401,4.2557,2.6413,0.09529,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,9,0.0453,2407,0,0,0,0.000,1,0.6000,-0.0296,56.181,31.319
15.600,4.2388,2.6479,0.09341,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,11,0.0555,2407,0,0,0,0.000,1,0.6000,-0.0300,56.353,31.147
15.800,4.2263,2.6606,0.09125,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,13,0.0613,2407,0,0,0,0.000,1,0.6000,-0.0305,56.575,30.925
16.000,4.2165,2.6677,0.09367,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,15,0.0718,2407,0,0,0,0.000,1,0.6000,-0.0306,56.600,30.900
16.200,4.2165,2.6677,0.09367,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,17,0.0718,2421,0,0,0,0.000,1,0.6000,-0.0305,56.577,30.923
16.400,4.2227,2.7393,0.08832,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,19,0.0962,2421,0,0,0,0.000,1,0.6000,-0.0332,57.627,29.873
16.601,4.2227,2.7393,0.08832,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,21,0.0956,2421,0,0,0,0.000,1,0.6000,-0.0327,57.481,30.019
16.801,4.2227,2.7393,0.08832,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,23,0.0956,2421,0,0,0,0.000,1,0.6000,-0.0327,57.481,30.019
17.000,4.2227,2.7393,0.08832,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,25,0.0956,2421,0,0,0,0.000,1,0.6000,-0.0327,57.481,30.019
17.200,4.3336,2.8505,0.07074,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,27,0.1906,2848,0,0,0,0.000,1,0.6000,-0.0327,57.481,30.019
17.400,4.3720,2.8597,0.06732,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,29,0.2122,2848,0,0,0,0.000,1,0.6000,-0.0339,57.992,29.508
17.600,4.4003,2.8647,0.06280,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,31,0.2249,2848,0,0,0,0.000,1,0.6000,-0.0338,57.951,29.549
17.800,4.4308,2.8660,0.06026,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,33,0.2426,2848,0,0,0,0.000,1,0.6000,-0.0336,57.873,29.627
18.000,4.4266,2.8685,0.06090,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,35,0.2427,2848,0,0,0,0.000,1,0.6000,-0.0334,57.779,29.721
18.200,4.4266,2.8685,0.06090,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,37,0.2427,2848,0,0,0,0.000,1,0.6000,-0.0334,57.779,29.721
18.400,4.4266,2.8685,0.06090,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,39,0.2427,2848,0,0,0,0.000,1,0.6000,-0.0334,57.779,29.721
18.600,4.7748,2.9023,0.03676,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,41,0.5558,2970,0,0,0,0.000,1,0.6000,-0.0334,57.779,29.721
18.800,4.8415,2.8136,0.03567,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,43,0.5717,2970,0,0,0,0.000,1,0.6000,-0.0272,55.192,32.308
19.000,4.9897,2.7882,0.02670,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,47,0.1510,2970,0,0,0,0.000,1,0.6000,-0.0222,53.057,34.443
19.201,5.0217,2.7663,0.02550,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,49,0.1849,2970,0,0,0,0.000,1,0.6000,-0.0207,52.455,35.045
19.401,5.0217,2.7663,0.02550,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,51,0.1849,2970,0,0,0,0.000,1,0.6000,-0.0207,52.455,35.045
19.600,5.2665,2.7176,0.01263,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,53,0.4275,2970,0,0,0,0.000,1,0.6000,-0.0205,52.353,35.147
19.800,5.2587,2.7191,0.01216,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,55,0.4261,2835,0,0,0,0.000,1,0.6000,-0.0204,52.328,35.172
20.000,5.2587,2.7191,0.01216,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,57,0.4261,2835,0,0,0,0.000,1,0.6000,-0.0204,52.328,35.172
20.201,5.2587,2.7191,0.01216,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,59,0.4261,2835,0,0,0,0.000,1,0.6000,-0.0204,52.328,35.172
20.400,5.5951,2.6731,-0.00201,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,61,0.5278,2835,0,0,0,0.000,1,0.6000,-0.0216,52.818,34.682
20.600,5.5951,2.6731,-0.00201,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,63,0.5244,2835,0,0,0,0.000,1,0.6000,-0.0222,53.058,34.442
20.800,5.7816,2.6650,-0.01265,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,65,0.3828,2835,0,0,0,0.000,1,0.6000,-0.0226,53.248,34.252
21.000,5.8609,2.6615,-0.01579,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,67,0.3236,2745,0,0,0,0.000,1,0.6000,-0.0236,53.656,33.844
21.200,5.8691,2.6693,-0.01817,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,69,0.3133,2745,0,0,0,0.000,1,0.6000,-0.0245,54.036,33.464
21.400,5.8691,2.6693,-0.01817,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,71,0.3133,2745,0,0,0,0.000,1,0.6000,-0.0245,54.036,33.464
21.600,5.8691,2.6693,-0.01817,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,73,0.3133,2745,0,0,0,0.000,1,0.6000,-0.0245,54.036,33.464
21.801,6.1691,2.7223,-0.03485,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,75,0.2214,2745,0,0,0,0.000,1,0.6000,-0.0284,55.086,32.414
22.000,6.1578,2.7314,-0.03599,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,77,0.2134,2745,0,0,0,0.000,1,0.6000,-0.0296,56.199,31.301
22.200,6.2646,2.7643,-0.04300,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,79,0.2532,2606,0,0,0,0.000,1,0.6000,-0.0309,56.722,30.778
22.400,6.3048,2.7904,-0.04717,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,81,0.2783,2606,0,0,0,0.000,1,0.6000,-0.0321,57.239,30.261
22.600,6.3048,2.7904,-0.04717,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,83,0.2783,2606,0,0,0,0.000,1,0.6000,-0.0329,57.572,29.928
22.802,6.4569,2.8363,-0.06390,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,85,0.4072,2606,0,0,0,0.000,1,0.6000,-0.0354,58.624,28.876
23.000,6.4540,2.8466,-0.06049,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,89,0.0008,2606,0,0,0,0.000,1,0.6000,-0.0393,60.253,27.247
23.200,6.5703,2.8860,-0.07302,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,91,0.1236,2734,0,0,0,0.000,1,0.6000,-0.0424,0.000,0.000
23.401,6.6254,2.8966,-0.07348,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,93,0.1798,2734,0,0,0,0.000,1,0.6000,-0.0446,0.000,0.000
23.600,6.6514,2.9087,-0.07634,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,95,0.2078,2734,0,0,0,0.000,0,0.6000,-0.0452,0.000,0.000
23.800,6.7955,2.9203,-0.08390,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,97,0.3560,2734,0,0,0,0.000,0,0.6000,-0.0466,0.000,0.000
24.001,6.8739,2.9112,-0.08885,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,99,0.4268,2734,0,0,0,0.000,0,0.6000,-0.0470,0.000,0.000
24.200,6.9254,2.9041,-0.09085,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,101,0.4812,2734,0,0,0,0.000,0,0.6000,-0.0474,0.000,0.000
24.401,6.9591,2.8938,-0.09182,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,103,0.5083,2734,0,0,0,0.000,0,0.6000,-0.0467,0.000,0.000
24.600,6.9591,2.8938,-0.09182,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,105,0.5083,2734,0,0,0,0.000,0,0.6000,-0.0469,0.000,0.000
24.801,6.9591,2.8938,-0.09182,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,107,0.5083,3415,0,0,0,0.000,0,0.6000,-0.0469,0.000,0.000
25.000,6.9591,2.8938,-0.09182,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,109,0.5083,3415,0,0,0,0.000,0,0.6000,-0.0469,0.000,0.000
25.200,6.9591,2.8938,-0.09182,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,111,0.5083,3415,0,0,0,0.000,0,0.6000,-0.0469,0.000,0.000
25.400,7.3954,2.8348,-0.09794,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,113,0.2807,3415,0,0,0,0.000,0,0.5909,-0.0490,0.000,0.000
25.600,7.3954,2.8348,-0.09794,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,115,0.2897,3415,0,0,0,0.000,0,0.5909,-0.0505,0.000,0.000
25.800,7.3954,2.8348,-0.09794,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,117,0.2897,3415,0,0,0,0.000,0,0.6000,-0.0513,0.000,0.000
26.000,7.5287,2.7023,-0.09905,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,119,0.1451,3493,0,0,0,0.000,0,0.6000,-0.0513,0.000,0.000
26.200,7.5312,2.6800,-0.10388,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,121,0.1523,3493,0,0,0,0.000,0,0.5447,-0.0425,0.000,0.000
26.400,7.5387,2.6643,-0.10117,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,123,0.1522,3493,0,0,0,0.000,0,0.5447,-0.0416,0.000,0.000
26.601,7.5692,2.6234,-0.10560,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,125,0.1547,3493,0,0,0,0.000,0,0.5447,-0.0416,0.000,0.000
26.800,7.5788,2.6655,-0.10156,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,127,0.1189,3493,0,0,0,0.000,0,0.5447,-0.0422,0.000,0.000
27.000,7.5889,2.6820,-0.10451,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,131,0.0233,3314,0,0,0,0.000,0,0.5447,-0.0389,0.000,0.000
27.200,7.5866,2.6966,-0.10197,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,133,0.0321,3314,0,0,0,0.000,0,0.5447,-0.0394,0.000,0.000
27.400,7.5866,2.6966,-0.10197,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,135,0.0311,3314,0,0,0,0.000,0,0.5447,-0.0402,0.000,0.000
27.600,7.5866,2.6966,-0.10197,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,137,0.0311,3314,0,0,0,0.000,0,0.5447,-0.0402,0.000,0.000
27.800,7.5768,2.7748,-0.10392,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,139,0.1078,3314,0,0,0,0.000,0,0.6000,-0.0452,0.000,0.000
28.001,7.5768,2.7748,-0.10392,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,141,0.1091,2997,0,0,0,0.000,0,0.6000,-0.0470,0.000,0.000
28.200,7.5517,2.8447,-0.10452,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,143,0.1858,2997,0,0,0,0.000,0,0.6000,-0.0482,0.000,0.000
28.400,7.5451,2.8822,-0.10573,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,145,0.2209,2997,0,0,0,0.000,0,0.6000,-0.0495,0.000,0.000
28.601,7.5413,2.8884,-0.10459,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,147,0.2263,2997,0,0,0,0.000,0,0.5909,-0.0503,0.000,0.000
28.800,7.5566,2.9170,-0.10668,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,149,0.2531,2997,0,0,0,0.000,0,0.5909,-0.0502,0.000,0.000
29.000,7.5564,2.9188,-0.10638,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,151,0.2546,2997,0,0,0,0.000,0,0.5909,-0.0516,0.000,0.000
29.200,7.5564,2.9188,-0.10638,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,153,0.2546,3151,0,0,0,0.000,0,0.5909,-0.0516,0.000,0.000
29.400,7.5564,2.9188,-0.10638,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,155,0.2546,3151,0,0,0,0.000,0,0.5909,-0.0516,0.000,0.000
29.600,7.5564,2.9188,-0.10638,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,157,0.2546,3151,0,0,0,0.000,0,0.5909,-0.0516,0.000,0.000
29.801,7.6409,2.9090,-0.10664,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,159,0.2479,3151,0,0,0,0.000,0,0.5909,-0.0524,0.000,0.000
30.000,7.6552,2.9005,-0.10629,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,161,0.2475,3151,0,0,0,0.000,0,0.5909,-0.0526,0.000,0.000
30.200,7.6552,2.9005,-0.10629,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,163,0.2463,3151,0,0,0,0.000,0,0.5909,-0.0526,0.000,0.000
30.400,7.7067,2.8640,-0.10507,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,165,0.2370,3543,0,0,0,0.000,0,0.5909,-0.0526,0.000,0.000
30.601,7.7298,2.8440,-0.10523,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,167,0.2275,3543,0,0,0,0.000,0,0.5909,-0.0523,0.000,0.000
30.801,7.7406,2.8226,-0.10531,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,169,0.2227,3543,0,0,0,0.000,0,0.6000,-0.0521,0.000,0.000
31.000,7.7587,2.7967,-0.10375,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,173,0.0120,3543,0,0,0,0.000,0,0.6000,-0.0508,0.000,0.000
31.201,7.7701,2.7815,-0.10761,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,175,0.0302,3543,0,0,0,0.000,0,0.6000,-0.0594,0.000,0.000
31.400,7.7830,2.7553,-0.10500,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,177,0.0659,3642,0,0,0,0.000,0,0.6000,-0.0590,0.000,0.000
31.600,7.7903,2.7477,-0.10753,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,179,0.0695,3642,0,0,0,0.000,0,0.6000,-0.0587,0.000,0.000
31.801,7.7877,2.7332,-0.10458,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,181,0.0802,3642,0,0,0,0.000,0,0.6000,-0.0578,0.000,0.000
32.000,7.7943,2.7329,-0.10449,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,183,0.0852,3642,0,0,0,0.000,0,0.6000,-0.0577,0.000,0.000
32.201,7.7943,2.7329,-0.10449,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,185,0.0852,3642,0,0,0,0.000,0,0.6000,-0.0577,0.000,0.000
32.401,7.7943,2.7329,-0.10449,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,187,0.0852,3642,0,0,0,0.000,0,0.6000,-0.0577,0.000,0.000
32.600,7.7943,2.7329,-0.10449,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,189,0.0852,3430,0,0,0,0.000,0,0.6000,-0.0577,0.000,0.000
32.800,7.7943,2.7329,-0.10449,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,191,0.0852,3430,0,0,0,0.000,0,0.6000,-0.0577,0.000,0.000
33.000,7.7395,2.7729,-0.10496,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,193,0.0429,3430,0,0,0,0.000,0,0.6000,-0.0582,0.000,0.000
33.201,7.7232,2.7935,-0.10710,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,195,0.0385,3430,0,0,0,0.000,0,0.6000,-0.0585,0.000,0.000
33.401,7.7069,2.8034,-0.10615,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,197,0.0572,3430,0,0,0,0.000,0,0.6000,-0.0586,0.000,0.000
33.601,7.7019,2.8129,-0.10705,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,199,0.0583,3242,0,0,0,0.000,0,0.6000,-0.0592,0.000,0.000
33.801,7.7004,2.8406,-0.10828,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,201,0.0670,3242,0,0,0,0.000,0,0.6000,-0.0600,0.000,0.000
34.000,7.7036,2.8629,-0.10723,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,203,0.0738,3242,0,0,0,0.000,0,0.6000,-0.0610,0.000,0.000
34.200,7.7002,2.8658,-0.10597,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,205,0.0814,3242,0,0,0,0.000,0,0.5909,-0.0606,0.000,0.000
34.400,7.7002,2.8658,-0.10597,,,0,ACCEPTED code=1; Nav2 goal accepted; status_seq=6,207,0.0814,3242,0,0,0,0.000,0,0.5909,-0.0608,0.000,0.000
