t,source,point_index,x,y,z
8.996,raw,2080,-9.5033,-18.4233,1.3351
8.996,raw,2160,-6.6946,-26.2908,1.1965
8.996,raw,2240,-0.6064,-30.0839,1.1340
8.996,raw,2320,23.9803,10.4898,1.2348
8.996,raw,2400,4.3116,2.9147,1.6965
8.996,raw,2480,-23.4326,15.3595,1.1717
8.996,raw,2560,-22.9655,8.3201,1.2493
8.996,raw,2640,-18.8854,2.1617,1.3679
8.996,raw,2720,-15.6967,-2.2265,1.8223
8.996,raw,2800,-29.7004,-11.6794,1.8440
8.996,raw,2880,-25.4443,-17.7386,1.8427
8.996,raw,2960,-21.1970,-23.7459,1.8437
8.996,raw,3040,-16.5171,-30.4422,1.8474
8.996,raw,3120,4.3097,2.9132,1.8063
8.996,raw,3200,-20.0432,-23.9681,2.5849
8.996,raw,3280,4.3186,2.9031,1.9161
8.996,raw,3360,4.6765,2.3647,2.0263
8.996,raw,3440,-25.9383,-14.3999,3.9673
8.996,raw,3520,-18.2428,-3.9820,3.6357
8.996,raw,3600,-16.9361,-8.4055,3.6552
8.996,raw,3680,-16.0944,-1.7469,3.7966
8.996,raw,3760,-14.6231,-5.7293,3.7369
10.205,raw,0,4.8241,2.1882,0.9108
10.205,raw,80,4.2470,3.1050,0.9123
10.205,raw,160,4.3123,3.0014,1.0281
10.205,raw,240,4.5084,2.7098,1.1416
10.205,raw,320,-5.6499,-8.1034,0.5975
10.205,raw,400,4.6785,2.4028,1.2545
10.205,raw,480,-6.7540,-8.0980,0.7782
10.205,raw,560,-5.1966,-10.5138,0.6763
10.205,raw,640,4.7327,2.3245,1.3645
10.205,raw,720,-8.0260,-8.0446,0.9802
10.205,raw,800,-6.4621,-10.6066,0.9124
10.205,raw,880,-4.5408,-13.9178,0.7658
10.205,raw,960,4.5954,2.5415,1.4765
10.205,raw,1040,-10.2728,-5.7340,1.2388
10.205,raw,1120,-9.1072,-8.4623,1.2103
10.205,raw,1200,-7.5647,-11.4079,1.1563
10.205,raw,1280,-5.5176,-14.9667,1.0575
10.205,raw,1360,-3.4974,-26.4045,0.5762
10.205,raw,1440,4.5707,2.5739,1.5869
10.205,raw,1520,-16.2056,18.6325,0.6655
10.205,raw,1600,-14.3886,10.4781,0.9742
10.205,raw,1680,-13.6184,-0.7994,1.4866
10.205,raw,1760,-12.6838,-3.8982,1.4945
10.205,raw,1840,-11.4444,-6.8289,1.4935
10.205,raw,1920,-10.5784,-10.3699,1.4617
10.205,raw,2000,-9.2408,-14.6932,1.4071
10.205,raw,2080,-8.3018,-23.9004,1.2339
10.205,raw,2160,-3.2548,-30.7657,1.1120
10.205,raw,2240,4.7481,2.3019,1.6961
10.205,raw,2320,-21.9942,26.7988,1.0302
10.205,raw,2400,-17.6718,13.6926,1.2994
10.205,raw,2480,-15.8329,7.2634,1.4061
10.205,raw,2560,-14.7692,2.9380,1.4565
10.205,raw,2640,-29.6969,-1.2970,1.8410
10.205,raw,2720,-27.8807,-7.9562,1.8401
10.205,raw,2800,-25.5968,-14.3992,1.8406
10.205,raw,2880,-22.7058,-20.9940,1.8426
10.205,raw,2960,-19.2189,-28.5743,1.8473
10.205,raw,3040,4.2919,2.9861,1.8063
10.205,raw,3120,-31.3974,12.1803,1.8462
10.205,raw,3200,-29.9528,4.1482,1.8417
10.205,raw,3280,-15.6070,-4.0454,2.2138
10.205,raw,3360,4.6486,2.4787,1.9165
10.205,raw,3440,-18.4669,-3.0757,2.7304
10.205,raw,3520,4.4335,2.7896,2.0258
10.205,raw,3600,-19.3944,-0.8523,3.7034
10.205,raw,3680,-11.2741,-8.5348,3.1998
10.205,raw,3760,-15.2690,-3.3792,3.7294
10.205,raw,3840,-14.1664,-7.1083,3.7540
11.743,raw,0,4.8078,2.2023,0.9117
11.743,raw,80,4.2452,3.1293,0.9097
11.743,raw,160,4.2993,3.0169,1.0282
11.743,raw,240,-4.2816,-7.3720,0.5440
11.743,raw,320,4.4325,2.7969,1.1435
11.743,raw,400,-5.0519,-7.6066,0.6846
11.743,raw,480,-3.5179,-9.6196,0.5658
11.743,raw,560,4.4162,2.8022,1.2563
11.743,raw,640,-5.6320,-8.3638,0.8235
11.743,raw,720,-3.9468,-10.5696,0.7207
11.743,raw,800,4.6990,2.3750,1.3648
11.743,raw,880,-7.3022,-7.4651,1.0438
11.743,raw,960,-5.8824,-9.8845,0.9755
11.743,raw,1040,-3.9783,-12.6829,0.8585
11.743,raw,1120,4.7680,2.2734,1.4746
11.743,raw,1200,4.1736,3.1761,1.4753
11.743,raw,1280,-8.7986,-7.1632,1.2591
11.743,raw,1360,-7.3896,-9.7400,1.2217
11.743,raw,1440,-5.5508,-12.6180,1.1545
11.743,raw,1520,-4.4074,-22.5892,0.7390
11.743,raw,1600,0.9713,-26.6080,0.5801
11.743,raw,1680,4.5833,2.5576,1.5866
11.743,raw,1760,-16.9178,18.7449,0.6405
11.743,raw,1840,-11.1110,7.9219,1.1637
11.743,raw,1920,-8.2412,-0.5712,1.6056
11.743,raw,2000,-11.7032,-3.8185,1.5158
11.743,raw,2080,-10.5816,-6.5725,1.5128
11.743,raw,2160,-9.2020,-9.3753,1.4987
11.743,raw,2240,-7.4520,-12.4281,1.4704
11.743,raw,2320,-7.3231,-22.4274,1.2716
11.743,raw,2400,-2.4491,-28.2760,1.1683
11.743,raw,2480,4.5966,-32.0056,1.0839
11.743,raw,2560,4.4270,2.7771,1.6969
11.743,raw,2640,-19.9517,18.1994,1.1980
11.743,raw,2720,-16.5016,9.3034,1.3736
11.743,raw,2800,-14.7907,4.2874,1.4499
11.743,raw,2880,-13.3256,0.6237,1.4939
11.743,raw,2960,-20.9427,-4.0699,1.8297
11.743,raw,3040,-16.3085,-7.4488,1.8251
11.743,raw,3120,-13.1228,-10.3173,1.8233
11.743,raw,3200,-11.3117,-14.3088,1.8254
11.743,raw,3280,-13.3183,-28.1169,1.8427
11.743,raw,3360,4.5563,2.6043,1.8064
11.743,raw,3440,-32.4270,5.2382,1.8452
11.743,raw,3520,-15.6647,-3.5099,2.2118
11.743,raw,3600,4.6738,2.4074,1.9163
11.743,raw,3680,-31.7282,-3.6412,3.3671
11.743,raw,3760,4.4593,2.7501,2.0259
11.743,raw,3840,4.6933,2.3720,2.1367
11.743,raw,3920,-17.5714,-6.1469,3.6287
11.743,raw,4000,4.2640,3.0240,2.2462
11.743,raw,4080,-15.4342,-2.9296,3.7366
13.231,raw,0,4.8315,2.1354,0.9101
13.231,raw,80,4.2374,3.0401,0.9151
13.231,raw,160,4.3014,2.9360,1.0308
13.231,raw,240,-4.3500,-7.5574,0.5245
13.231,raw,320,4.3701,2.8361,1.1437
13.231,raw,400,-4.9876,-8.0795,0.6498
13.231,raw,480,-3.2833,-9.9373,0.5490
13.231,raw,560,4.3870,2.8150,1.2550
13.231,raw,640,-5.6341,-8.8123,0.7942
13.231,raw,720,-3.7367,-10.7480,0.7186
13.231,raw,800,4.7228,2.2781,1.3653
13.231,raw,880,-7.6749,-7.8058,1.0117
13.231,raw,960,-5.9626,-9.9515,0.9724
13.231,raw,1040,-3.9666,-12.4812,0.8764
13.231,raw,1120,-1.4704,-17.4642,0.5788
13.231,raw,1200,4.3019,2.9703,1.4749
13.231,raw,1280,-9.4973,-7.1879,1.2345
13.231,raw,1360,-7.8302,-9.5902,1.2162
13.231,raw,1440,-5.8440,-12.0985,1.1724
13.231,raw,1520,-3.6566,-16.1972,1.0332
13.231,raw,1600,22.1735,9.4321,0.7286
13.231,raw,1680,4.3334,2.9094,1.5861
13.231,raw,1760,-11.3567,7.6592,1.1582
13.231,raw,1840,-8.1430,-0.8282,1.6069
13.231,raw,1920,-13.4554,-4.8089,1.4723
13.231,raw,2000,-11.0869,-7.3130,1.4952
13.231,raw,2080,-9.3335,-10.0234,1.4875
13.231,raw,2160,-4.2771,-7.8925,1.5936
13.231,raw,2240,-6.6921,-22.2746,1.2807
13.231,raw,2320,-1.7162,-27.1527,1.1962
13.231,raw,2400,5.0059,-29.9786,1.1287
13.231,raw,2480,4.5831,2.4776,1.6970
13.231,raw,2560,-28.5224,6.9583,1.1408
13.231,raw,2640,-17.7594,0.1367,1.3958
13.231,raw,2720,-31.6449,-8.6612,1.8452
13.231,raw,2800,-25.9613,-14.2350,1.8408
13.231,raw,2880,-21.0658,-19.0785,1.8392
13.231,raw,2960,-11.1864,-16.5123,1.8276
13.231,raw,3040,-8.9554,-23.3615,1.8343
13.231,raw,3120,-4.1373,-29.9230,1.8412
13.231,raw,3200,3.0590,-33.2178,1.8453
13.231,raw,3280,4.4216,2.7734,1.8064
13.231,raw,3360,-14.7990,-5.5804,2.2058
13.231,raw,3440,4.6933,2.3541,1.9166
13.231,raw,3520,-16.0388,-1.9259,2.6064
13.231,raw,3600,4.4340,2.6845,2.0244
13.231,raw,3680,4.6829,2.3027,2.1351
13.231,raw,3760,-16.5747,-0.1102,3.4330
13.231,raw,3840,-18.1187,-4.5162,3.6339
13.231,raw,3920,-16.7560,-8.9343,3.6620
13.231,raw,4000,-15.5894,-2.5338,3.7471
13.231,raw,4080,-14.4723,-6.3107,3.7451
14.497,raw,0,4.8825,2.0751,0.9112
14.497,raw,80,4.3061,2.9915,0.9130
14.497,raw,160,4.3599,2.8795,1.0310
14.497,raw,240,4.5152,2.6431,1.1446
14.497,raw,320,-5.5316,-8.3423,0.5891
14.497,raw,400,4.7819,2.2217,1.2539
14.497,raw,480,-6.8529,-8.0593,0.7784
14.497,raw,560,-4.0220,-8.1560,0.9260
14.497,raw,640,-3.2541,-13.2337,0.5172
