wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T20:21:02+0800,174.232,transform_frozen,0.000,0.000,-531.930,162.011,"tx=-531.930350; ty=162.011215; yaw=1.000000; boat_world=(-532.3212661315836, 161.9552042418424); boat_camera=(-0.25834466445994336, 0.2986820345446416)"
2026-09-01T20:21:03+0800,174.232,spawned,10.000,0.000,-526.527,170.426,speed=0.600 m/s; update_hz=5.0
2026-09-01T20:21:03+0800,174.232,static_ready,10.000,0.000,-526.527,170.426,static obstacle ready; no motion loop
