wall_time,t,event,detail
2026-09-01T10:53:43+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan01
2026-09-01T10:53:44+0800,0.964,goal_status,IDLE code=0; status_seq=1
2026-09-01T10:54:00+0800,16.776,plan_received,id=1; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:00+0800,16.877,plan_received,id=2; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:00+0800,16.977,plan_received,id=3; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:00+0800,17.077,plan_received,id=4; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.176,plan_received,id=5; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.277,plan_received,id=6; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.377,plan_received,id=7; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.477,plan_received,id=8; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.577,plan_received,id=9; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.924,plan_received,id=10; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,17.929,plan_received,id=11; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,18.028,plan_received,id=12; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:01+0800,18.129,plan_received,id=13; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.228,plan_received,id=14; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.328,plan_received,id=15; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.378,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T10:54:02+0800,18.429,plan_received,id=16; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.528,plan_received,id=17; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.628,plan_received,id=18; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.729,plan_received,id=19; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.829,plan_received,id=20; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,18.928,plan_received,id=21; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,19.028,plan_received,id=22; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:02+0800,19.127,plan_received,id=23; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.228,plan_received,id=24; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.328,plan_received,id=25; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.427,plan_received,id=26; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.527,plan_received,id=27; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.567,plan_received,id=28; source=/plan; points=19; frame=camera_init; world_frame=camera_init
2026-09-01T10:54:03+0800,19.568,plan_received,id=29; source=/unsmoothed_plan; points=19; frame=camera_init; world_frame=camera_init
2026-09-01T10:54:03+0800,19.628,plan_received,id=30; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.728,plan_received,id=31; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T10:54:03+0800,19.827,plan_received,id=32; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
