plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,16.500,/unsmoothed_plan,camera_init,0,-0.8281,1.0181,0.00000,-0.8281,1.0181,0.00000
1,16.500,/unsmoothed_plan,camera_init,1,0.9084,1.1700,0.17453,0.9084,1.1700,0.17453
1,16.500,/unsmoothed_plan,camera_init,2,2.5921,1.6211,0.34907,2.5921,1.6211,0.34907
1,16.500,/unsmoothed_plan,camera_init,3,4.2301,2.2173,0.34907,4.2301,2.2173,0.34907
1,16.500,/unsmoothed_plan,camera_init,4,4.9120,2.4382,0.17453,4.9120,2.4382,0.17453
1,16.500,/unsmoothed_plan,camera_init,5,5.6079,2.6096,0.17453,5.6079,2.6096,0.17453
1,16.500,/unsmoothed_plan,camera_init,6,6.3143,2.7307,0.00000,6.3143,2.7307,0.00000
1,16.500,/unsmoothed_plan,camera_init,7,7.0276,2.8010,0.00000,7.0276,2.8010,0.00000
1,16.500,/unsmoothed_plan,camera_init,8,7.7441,2.8199,-0.17453,7.7441,2.8199,-0.17453
1,16.500,/unsmoothed_plan,camera_init,9,8.4601,2.7875,-0.17453,8.4601,2.7875,-0.17453
1,16.500,/unsmoothed_plan,camera_init,10,9.1719,2.7039,-0.17453,9.1719,2.7039,-0.17453
1,16.500,/unsmoothed_plan,camera_init,11,9.8759,2.5696,-0.34907,9.8759,2.5696,-0.34907
1,16.500,/unsmoothed_plan,camera_init,12,10.5685,2.3851,-0.34907,10.5685,2.3851,-0.34907
1,16.500,/unsmoothed_plan,camera_init,13,11.2461,2.1515,-0.52360,11.2461,2.1515,-0.52360
1,16.500,/unsmoothed_plan,camera_init,14,11.9052,1.8700,-0.52360,11.9052,1.8700,-0.52360
1,16.500,/unsmoothed_plan,camera_init,15,12.5470,1.5505,-0.52360,12.5470,1.5505,-0.52360
1,16.500,/unsmoothed_plan,camera_init,16,13.1870,1.2276,-0.52360,13.1870,1.2276,-0.52360
1,16.500,/unsmoothed_plan,camera_init,17,13.8301,0.9109,-0.52360,13.8301,0.9109,-0.52360
1,16.500,/unsmoothed_plan,camera_init,18,14.4918,0.6356,-0.52360,14.4918,0.6356,-0.52360
1,16.500,/unsmoothed_plan,camera_init,19,15.1716,0.4083,-0.34907,15.1716,0.4083,-0.34907
1,16.500,/unsmoothed_plan,camera_init,20,15.8659,0.2304,-0.34907,15.8659,0.2304,-0.34907
1,16.500,/unsmoothed_plan,camera_init,21,16.5711,0.1026,-0.17453,16.5711,0.1026,-0.17453
1,16.500,/unsmoothed_plan,camera_init,22,17.2837,0.0257,-0.17453,17.2837,0.0257,-0.17453
1,16.500,/unsmoothed_plan,camera_init,23,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,16.501,/plan,camera_init,0,-0.8281,1.0181,0.21148,-0.8281,1.0181,0.21148
2,16.501,/plan,camera_init,1,0.5813,1.3206,0.21943,0.5813,1.3206,0.21943
2,16.501,/plan,camera_init,2,1.9290,1.6212,0.22546,1.9290,1.6212,0.22546
2,16.501,/plan,camera_init,3,3.1632,1.9043,0.21916,3.1632,1.9043,0.21916
2,16.501,/plan,camera_init,4,4.2563,2.1477,0.19612,4.2563,2.1477,0.19612
2,16.501,/plan,camera_init,5,5.2228,2.3398,0.15560,5.2228,2.3398,0.15560
2,16.501,/plan,camera_init,6,6.0941,2.4765,0.10048,6.0941,2.4765,0.10048
2,16.501,/plan,camera_init,7,6.9006,2.5578,0.03580,6.9006,2.5578,0.03580
2,16.501,/plan,camera_init,8,7.6650,2.5851,-0.03338,7.6650,2.5851,-0.03338
2,16.501,/plan,camera_init,9,8.4022,2.5605,-0.10312,8.4022,2.5605,-0.10312
2,16.501,/plan,camera_init,10,9.1205,2.4862,-0.17050,9.1205,2.4862,-0.17050
2,16.501,/plan,camera_init,11,9.8245,2.3650,-0.23294,9.8245,2.3650,-0.23294
2,16.501,/plan,camera_init,12,10.5163,2.2008,-0.28752,10.5163,2.2008,-0.28752
2,16.501,/plan,camera_init,13,11.1973,1.9994,-0.33068,11.1973,1.9994,-0.33068
2,16.501,/plan,camera_init,14,11.8696,1.7687,-0.35858,11.8696,1.7687,-0.35858
2,16.501,/plan,camera_init,15,12.5359,1.5190,-0.36834,12.5359,1.5190,-0.36834
2,16.501,/plan,camera_init,16,13.2001,1.2626,-0.35957,13.2001,1.2626,-0.35957
2,16.501,/plan,camera_init,17,13.8663,1.0122,-0.33430,13.8663,1.0122,-0.33430
2,16.501,/plan,camera_init,18,14.5379,0.7789,-0.29730,14.5379,0.7789,-0.29730
2,16.501,/plan,camera_init,19,15.2171,0.5708,-0.25478,15.2171,0.5708,-0.25478
2,16.501,/plan,camera_init,20,15.9042,0.3918,-0.21342,15.9042,0.3918,-0.21342
2,16.501,/plan,camera_init,21,16.5984,0.2414,-0.18004,16.5984,0.2414,-0.18004
2,16.501,/plan,camera_init,22,17.2978,0.1141,-0.16107,17.2978,0.1141,-0.16107
2,16.501,/plan,camera_init,23,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,16.520,/received_global_plan,wamv/wamv/base_link,0,-0.8269,1.0185,0.21130,0.0012,0.0005,0.20827
3,16.520,/received_global_plan,wamv/wamv/base_link,1,0.5816,1.3208,0.21926,1.4111,0.2984,0.21622
3,16.520,/received_global_plan,wamv/wamv/base_link,2,1.9285,1.6210,0.22529,2.7594,0.5946,0.22225
3,16.520,/received_global_plan,wamv/wamv/base_link,3,3.1620,1.9038,0.21898,3.9941,0.8736,0.21595
3,16.520,/received_global_plan,wamv/wamv/base_link,4,4.2544,2.1470,0.19594,5.0876,1.1135,0.19291
3,16.520,/received_global_plan,wamv/wamv/base_link,5,5.2203,2.3387,0.15541,6.0544,1.3024,0.15237
3,16.520,/received_global_plan,wamv/wamv/base_link,6,6.0911,2.4752,0.10027,6.9259,1.4362,0.09723
3,16.520,/received_global_plan,wamv/wamv/base_link,7,6.8971,2.5563,0.03557,7.7324,1.5149,0.03254
3,16.520,/received_global_plan,wamv/wamv/base_link,8,7.6611,2.5835,-0.03362,8.4966,1.5397,-0.03666
3,16.520,/received_global_plan,wamv/wamv/base_link,9,8.3978,2.5587,-0.10338,9.2335,1.5127,-0.10641
3,16.520,/received_global_plan,wamv/wamv/base_link,10,9.1158,2.4842,-0.17077,9.9514,1.4360,-0.17380
3,16.520,/received_global_plan,wamv/wamv/base_link,11,9.8194,2.3629,-0.23321,10.6548,1.3125,-0.23625
3,16.520,/received_global_plan,wamv/wamv/base_link,12,10.5108,2.1986,-0.28779,11.3459,1.1461,-0.29083
3,16.520,/received_global_plan,wamv/wamv/base_link,13,11.1916,1.9971,-0.33096,12.0262,0.9425,-0.33399
3,16.520,/received_global_plan,wamv/wamv/base_link,14,11.8635,1.7662,-0.35886,12.6975,0.7096,-0.36189
3,16.520,/received_global_plan,wamv/wamv/base_link,15,12.5295,1.5163,-0.36862,13.3629,0.4577,-0.37166
3,16.520,/received_global_plan,wamv/wamv/base_link,16,13.1934,1.2598,-0.35985,14.0261,0.1992,-0.36289
3,16.520,/received_global_plan,wamv/wamv/base_link,17,13.8592,1.0093,-0.33458,14.6913,-0.0534,-0.33762
3,16.520,/received_global_plan,wamv/wamv/base_link,18,14.5306,0.7758,-0.29758,15.3621,-0.2889,-0.30062
3,16.520,/received_global_plan,wamv/wamv/base_link,19,15.2094,0.5676,-0.25505,16.0404,-0.4992,-0.25809
3,16.520,/received_global_plan,wamv/wamv/base_link,20,15.8962,0.3885,-0.21369,16.7268,-0.6804,-0.21673
3,16.520,/received_global_plan,wamv/wamv/base_link,21,16.5900,0.2379,-0.18031,17.4204,-0.8331,-0.18335
3,16.520,/received_global_plan,wamv/wamv/base_link,22,17.2891,0.1105,-0.16134,18.1192,-0.9627,-0.16437
3,16.520,/received_global_plan,wamv/wamv/base_link,23,17.9909,-0.0038,-0.00023,18.8208,-1.0790,-0.00327
4,16.621,/received_global_plan,wamv/wamv/base_link,0,-0.8269,1.0185,0.21130,0.0012,0.0005,0.20827
4,16.621,/received_global_plan,wamv/wamv/base_link,1,0.5816,1.3208,0.21926,1.4111,0.2984,0.21622
4,16.621,/received_global_plan,wamv/wamv/base_link,2,1.9285,1.6210,0.22529,2.7594,0.5946,0.22225
4,16.621,/received_global_plan,wamv/wamv/base_link,3,3.1620,1.9038,0.21898,3.9941,0.8736,0.21595
4,16.621,/received_global_plan,wamv/wamv/base_link,4,4.2544,2.1470,0.19594,5.0876,1.1135,0.19291
4,16.621,/received_global_plan,wamv/wamv/base_link,5,5.2203,2.3387,0.15541,6.0544,1.3024,0.15237
4,16.621,/received_global_plan,wamv/wamv/base_link,6,6.0911,2.4752,0.10027,6.9259,1.4362,0.09723
4,16.621,/received_global_plan,wamv/wamv/base_link,7,6.8971,2.5563,0.03557,7.7324,1.5149,0.03254
