t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
4.201,-1.0470,1.2346,-0.00532,,,0,IDLE code=0; status_seq=1,0,,3260,0,0,0,0.000,0,,,,
4.400,-1.0444,1.2325,0.00205,,,0,IDLE code=0; status_seq=1,0,,3260,0,0,0,0.000,0,,,,
4.600,-1.0444,1.2325,0.00205,,,0,IDLE code=0; status_seq=1,0,,3260,0,0,0,0.000,0,,,,
4.801,-1.0568,1.2334,-0.00311,,,0,IDLE code=0; status_seq=1,0,,3002,0,0,0,0.000,0,,,,
5.001,-1.0609,1.2354,0.00072,,,0,IDLE code=0; status_seq=1,0,,3002,0,0,0,0.000,0,,,,
5.200,-1.0609,1.2354,0.00072,,,0,IDLE code=0; status_seq=1,0,,3002,0,0,0,0.000,0,,,,
5.400,-1.0609,1.2354,0.00072,,,0,IDLE code=0; status_seq=1,0,,3002,0,0,0,0.000,0,,,,
5.601,-1.0609,1.2354,0.00072,,,0,IDLE code=0; status_seq=1,0,,3002,0,0,0,0.000,0,,,,
5.800,-1.0609,1.2354,0.00072,,,0,IDLE code=0; status_seq=1,0,,3002,0,0,0,0.000,0,,,,
6.000,-1.0609,1.2354,0.00072,,,0,IDLE code=0; status_seq=1,0,,3354,0,0,0,0.000,0,,,,
6.200,-1.1332,1.2675,-0.00118,,,0,IDLE code=0; status_seq=1,0,,3354,0,0,0,0.000,0,,,,
6.400,-1.1358,1.2734,-0.00680,,,0,IDLE code=0; status_seq=1,0,,3354,0,0,0,0.000,0,,,,
6.601,-1.1370,1.2758,-0.00333,,,0,IDLE code=0; status_seq=1,0,,3354,0,0,0,0.000,0,,,,
6.801,-1.1361,1.2750,0.00095,,,0,IDLE code=0; status_seq=1,0,,3354,0,0,0,0.000,0,,,,
7.000,-1.1361,1.2750,0.00095,,,0,IDLE code=0; status_seq=1,0,,3354,0,0,0,0.000,0,,,,
7.200,-1.1272,1.2800,-0.00351,,,0,IDLE code=0; status_seq=1,0,,3429,0,0,0,0.000,0,,,,
7.400,-1.1187,1.2738,0.00030,,,0,IDLE code=0; status_seq=1,0,,3429,0,0,0,0.000,0,,,,
7.601,-1.1126,1.2717,-0.00163,,,0,IDLE code=0; status_seq=1,0,,3429,0,0,0,0.000,0,,,,
7.800,-1.1006,1.2675,0.00088,,,0,IDLE code=0; status_seq=1,0,,3429,0,0,0,0.000,0,,,,
8.001,-1.0969,1.2693,-0.00322,,,0,IDLE code=0; status_seq=1,0,,3429,0,0,0,0.000,0,,,,
8.200,-1.0884,1.2652,-0.00008,,,0,IDLE code=0; status_seq=1,0,,3429,0,0,0,0.000,0,,,,
8.400,-1.0808,1.2624,-0.00006,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
8.601,-1.0752,1.2606,0.00094,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
8.800,-1.0703,1.2581,0.00092,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
9.000,-1.0673,1.2558,0.00214,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
9.200,-1.0671,1.2566,0.00008,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
9.400,-1.0636,1.2537,0.00026,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
9.600,-1.0613,1.2528,0.00174,,,0,IDLE code=0; status_seq=1,0,,3688,0,0,0,0.000,0,,,,
9.800,-1.0641,1.2534,-0.00436,,,0,IDLE code=0; status_seq=1,0,,3546,0,0,0,0.000,0,,,,
10.000,-1.0642,1.2516,-0.00359,,,0,IDLE code=0; status_seq=1,0,,3546,0,0,0,0.000,0,,,,
