wall_time,t,event,detail
2026-09-01T21:48:50+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan22
2026-09-01T21:48:51+0800,1.375,goal_status,IDLE code=0; status_seq=1
2026-09-01T21:49:07+0800,17.402,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T21:49:07+0800,17.407,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T21:49:07+0800,17.413,plan_received,id=1; source=/plan; points=30; frame=camera_init; world_frame=camera_init
2026-09-01T21:49:07+0800,17.415,plan_received,id=2; source=/unsmoothed_plan; points=30; frame=camera_init; world_frame=camera_init
2026-09-01T21:49:07+0800,17.416,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T21:49:07+0800,17.428,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:07+0800,17.530,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:07+0800,17.627,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:07+0800,17.726,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:07+0800,17.826,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:07+0800,17.927,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.030,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.127,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.228,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.327,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.427,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.527,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.627,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.728,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.826,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:08+0800,18.927,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.026,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.127,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.228,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.327,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.426,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.527,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.627,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.726,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.827,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:09+0800,19.927,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.029,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.126,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.226,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.329,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.427,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.527,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.627,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.727,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.827,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:10+0800,20.927,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.027,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.127,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.227,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.327,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.426,plan_received,id=2; source=/received_global_plan; points=30; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.438,plan_received,id=3; source=/unsmoothed_plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T21:49:11+0800,21.439,plan_received,id=4; source=/plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T21:49:11+0800,21.526,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.628,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.727,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.826,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:11+0800,21.927,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.028,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.128,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.227,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.327,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.428,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.526,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.627,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.726,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.826,plan_received,id=4; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:12+0800,22.928,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.026,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.127,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.227,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.326,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.428,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.527,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.627,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.727,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.827,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:13+0800,23.927,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.027,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.127,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.227,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.327,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.427,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.527,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.627,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.727,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.826,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:14+0800,24.927,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.027,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.127,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.226,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.327,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.426,plan_received,id=4; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.467,plan_received,id=5; source=/unsmoothed_plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T21:49:15+0800,25.468,plan_received,id=6; source=/plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T21:49:15+0800,25.528,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.628,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.727,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.828,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:15+0800,25.927,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:16+0800,26.027,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:49:16+0800,26.128,plan_received,id=6; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
