wall_time,t,event,detail
2026-08-30T11:18:10+0800,0.000,recorder_started,prefix=report3/data/static_obstacle_20260830_clean
2026-08-30T11:18:34+0800,23.947,goal_received,frame=camera_init; x=10.000; y=8.000
2026-08-30T11:21:51+0800,221.596,recorder_stopped,
