t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
1.000,-0.1682,0.2040,-0.00287,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
1.200,-0.1694,0.2056,0.00060,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
1.401,-0.1763,0.2071,0.00026,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
1.601,-0.1822,0.2078,-0.00097,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
1.801,-0.1897,0.2081,-0.00078,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
2.001,-0.1918,0.2091,0.00061,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
2.201,-0.1918,0.2091,0.00061,,,0,IDLE code=0,0,,3001,0,0,0,0.000,0,,,,
2.400,-0.1918,0.2091,0.00061,,,0,IDLE code=0,0,,2990,0,0,0,0.000,0,,,,
2.600,-0.1918,0.2091,0.00061,,,0,IDLE code=0,0,,2990,0,0,0,0.000,0,,,,
2.800,-0.1918,0.2091,0.00061,,,0,IDLE code=0; status_seq=1,0,,2990,0,0,0,0.000,0,,,,
3.000,-0.2354,0.1837,0.00098,,,0,IDLE code=0; status_seq=1,0,,2990,0,0,0,0.000,0,,,,
3.200,-0.2296,0.1822,0.00071,,,0,IDLE code=0; status_seq=1,0,,2990,0,0,0,0.000,0,,,,
3.400,-0.2309,0.1778,-0.00106,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
3.600,-0.2246,0.1706,0.00270,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
3.801,-0.2173,0.1685,-0.00109,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
4.000,-0.2072,0.1656,-0.00056,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
4.200,-0.2040,0.1630,-0.00006,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
4.400,-0.1956,0.1643,0.00097,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
4.600,-0.1844,0.1629,0.00023,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
4.801,-0.1783,0.1647,-0.00114,,,0,IDLE code=0; status_seq=1,0,,3159,0,0,0,0.000,0,,,,
5.001,-0.1714,0.1649,-0.00049,,,0,IDLE code=0; status_seq=1,0,,3003,0,0,0,0.000,0,,,,
5.200,-0.1694,0.1644,0.00001,,,0,IDLE code=0; status_seq=1,0,,3003,0,0,0,0.000,0,,,,
5.401,-0.1647,0.1674,-0.00038,,,0,IDLE code=0; status_seq=1,0,,3003,0,0,0,0.000,0,,,,
5.600,-0.1635,0.1677,0.00033,,,0,IDLE code=0; status_seq=1,0,,3003,0,0,0,0.000,0,,,,
5.800,-0.1635,0.1677,0.00033,,,0,IDLE code=0; status_seq=1,0,,3003,0,0,0,0.000,1,,,,
6.000,-0.1615,0.1775,0.00058,,,0,IDLE code=0; status_seq=1,0,,3003,0,0,0,0.000,1,,,,
6.200,-0.1597,0.1830,-0.00184,,,0,IDLE code=0; status_seq=1,0,,3360,0,0,0,0.000,1,,,,
6.400,-0.1619,0.1843,-0.00277,,,0,IDLE code=0; status_seq=1,0,,3360,0,0,0,0.000,1,,,,
6.601,-0.1630,0.1912,0.00092,,,0,IDLE code=0; status_seq=1,0,,3360,0,0,0,0.000,1,,,,
6.801,-0.1676,0.1964,-0.00296,,,0,IDLE code=0; status_seq=1,0,,3360,0,0,0,0.000,1,,,,
7.001,-0.1697,0.1994,0.00176,,,0,IDLE code=0; status_seq=1,0,,3360,0,0,0,0.000,1,,,,
7.201,-0.1774,0.2047,0.00145,,,0,IDLE code=0; status_seq=1,0,,3343,0,0,0,0.000,1,,,,
7.401,-0.1788,0.2067,0.00216,,,0,IDLE code=0; status_seq=1,0,,3343,0,0,0,0.000,1,,,,
7.600,-0.1901,0.2122,0.00324,,,0,IDLE code=0; status_seq=1,0,,3343,0,0,0,0.000,1,,,,
7.801,-0.1986,0.2102,-0.00387,,,0,IDLE code=0; status_seq=1,0,,3343,0,0,0,0.000,1,,,,
8.001,-0.2063,0.2194,-0.00237,,,0,IDLE code=0; status_seq=1,0,,3343,0,0,0,0.000,1,,,,
8.202,-0.2067,0.2197,0.00225,,,0,IDLE code=0; status_seq=1,0,,3562,0,0,0,0.000,1,,,,
8.400,-0.2131,0.2196,0.00265,,,0,IDLE code=0; status_seq=1,0,,3562,0,0,0,0.000,1,,,,
8.601,-0.2185,0.2165,-0.00104,,,0,IDLE code=0; status_seq=1,0,,3562,0,0,0,0.000,1,,,,
8.800,-0.2185,0.2168,0.00154,,,0,IDLE code=0; status_seq=1,0,,3562,0,0,0,0.000,1,,,,
9.000,-0.2185,0.2168,0.00154,,,0,IDLE code=0; status_seq=1,0,,3562,0,0,0,0.000,1,,,,
9.201,-0.2263,0.2037,-0.00084,,,0,IDLE code=0; status_seq=1,0,,3562,0,0,0,0.000,1,,,,
9.400,-0.2180,0.1837,-0.00020,,,0,IDLE code=0; status_seq=1,0,,3715,0,0,0,0.000,1,,,,
9.601,-0.2117,0.1803,0.00076,,,0,IDLE code=0; status_seq=1,0,,3715,0,0,0,0.000,1,,,,
9.800,-0.2117,0.1803,0.00076,,,0,IDLE code=0; status_seq=1,0,,3715,0,0,0,0.000,1,,,,
10.000,-0.2117,0.1803,0.00076,,,0,IDLE code=0; status_seq=1,0,,3715,0,0,0,0.000,1,,,,
10.200,-0.2117,0.1803,0.00076,,,0,IDLE code=0; status_seq=1,0,,3715,0,0,0,0.000,1,,,,
10.400,-0.2117,0.1803,0.00076,,,0,IDLE code=0; status_seq=1,0,,3596,0,0,0,0.000,1,,,,
10.601,-0.1395,0.1404,-0.00018,,,0,IDLE code=0; status_seq=1,0,,3596,0,0,0,0.000,1,,,,
10.801,-0.1334,0.1369,-0.00043,,,0,IDLE code=0; status_seq=1,0,,3596,0,0,0,0.000,1,,,,
11.000,-0.1326,0.1361,0.00096,,,0,IDLE code=0; status_seq=1,0,,3596,0,0,0,0.000,1,,,,
11.201,-0.1326,0.1361,0.00096,,,0,IDLE code=0; status_seq=1,0,,3596,0,0,0,0.000,1,,,,
11.401,-0.1413,0.1531,0.00176,,,0,IDLE code=0; status_seq=1,0,,3596,0,0,0,0.000,1,,,,
11.600,-0.1413,0.1537,0.00070,,,0,IDLE code=0; status_seq=1,0,,3320,0,0,0,0.000,1,,,,
11.800,-0.1413,0.1537,0.00070,,,0,IDLE code=0; status_seq=1,0,,3320,0,0,0,0.000,1,,,,
12.001,-0.1601,0.1813,0.00101,,,0,IDLE code=0; status_seq=1,0,,3320,0,0,0,0.000,1,,,,
12.200,-0.1697,0.1949,-0.00348,,,0,IDLE code=0; status_seq=1,0,,3320,0,0,0,0.000,1,,,,
12.401,-0.1813,0.2042,-0.00549,,,0,IDLE code=0; status_seq=1,0,,3320,0,0,0,0.000,1,,,,
12.601,-0.1888,0.2147,-0.00215,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
12.800,-0.2003,0.2259,-0.00597,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
13.000,-0.2072,0.2347,-0.00540,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
13.200,-0.2140,0.2376,-0.00555,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
13.401,-0.2228,0.2458,-0.00324,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
13.600,-0.2247,0.2468,0.00040,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
13.800,-0.2247,0.2468,0.00040,,,0,IDLE code=0; status_seq=1,0,,3400,0,0,0,0.000,1,,,,
14.001,-0.2330,0.2426,0.00139,,,0,IDLE code=0; status_seq=1,0,,3611,0,0,0,0.000,1,,,,
14.200,-0.2384,0.2397,-0.00147,,,0,IDLE code=0; status_seq=1,0,,3611,0,0,0,0.000,1,,,,
14.401,-0.2391,0.2369,-0.00113,,,0,IDLE code=0; status_seq=1,0,,3611,0,0,0,0.000,1,,,,
14.600,-0.2371,0.2329,-0.00045,,,0,IDLE code=0; status_seq=1,0,,3611,0,0,0,0.000,1,,,,
14.800,-0.2333,0.2298,0.00067,,,0,IDLE code=0; status_seq=1,0,,3611,0,0,0,0.000,1,,,,
