plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,15.971,/unsmoothed_plan,camera_init,0,-0.1842,0.1673,0.00000,-0.1842,0.1673,0.00000
1,15.971,/unsmoothed_plan,camera_init,1,1.0313,0.0610,-0.17453,1.0313,0.0610,-0.17453
1,15.971,/unsmoothed_plan,camera_init,2,2.2330,-0.1509,-0.17453,2.2330,-0.1509,-0.17453
1,15.971,/unsmoothed_plan,camera_init,3,3.4116,-0.4667,-0.34907,3.4116,-0.4667,-0.34907
1,15.971,/unsmoothed_plan,camera_init,4,4.5582,-0.8840,-0.34907,4.5582,-0.8840,-0.34907
1,15.971,/unsmoothed_plan,camera_init,5,5.6640,-1.3997,-0.52360,5.6640,-1.3997,-0.52360
1,15.971,/unsmoothed_plan,camera_init,6,6.3002,-1.7249,-0.52360,6.3002,-1.7249,-0.52360
1,15.971,/unsmoothed_plan,camera_init,7,6.9662,-1.9836,-0.34907,6.9662,-1.9836,-0.34907
1,15.971,/unsmoothed_plan,camera_init,8,7.6552,-2.1730,-0.34907,7.6552,-2.1730,-0.34907
1,15.971,/unsmoothed_plan,camera_init,9,8.3598,-2.2912,-0.17453,8.3598,-2.2912,-0.17453
1,15.971,/unsmoothed_plan,camera_init,10,9.0728,-2.3369,-0.17453,9.0728,-2.3369,-0.17453
1,15.971,/unsmoothed_plan,camera_init,11,9.7868,-2.3098,0.00000,9.7868,-2.3098,0.00000
1,15.971,/unsmoothed_plan,camera_init,12,10.4943,-2.2100,0.17453,10.4943,-2.2100,0.17453
1,15.971,/unsmoothed_plan,camera_init,13,11.1879,-2.0386,0.17453,11.1879,-2.0386,0.17453
1,15.971,/unsmoothed_plan,camera_init,14,11.8627,-1.8031,0.34907,11.8627,-1.8031,0.34907
1,15.971,/unsmoothed_plan,camera_init,15,12.5333,-1.5557,0.34907,12.5333,-1.5557,0.34907
1,15.971,/unsmoothed_plan,camera_init,16,13.2039,-1.3083,0.34907,13.2039,-1.3083,0.34907
1,15.971,/unsmoothed_plan,camera_init,17,13.8745,-1.0608,0.34907,13.8745,-1.0608,0.34907
1,15.971,/unsmoothed_plan,camera_init,18,14.5452,-0.8134,0.34907,14.5452,-0.8134,0.34907
1,15.971,/unsmoothed_plan,camera_init,19,15.2158,-0.5660,0.34907,15.2158,-0.5660,0.34907
1,15.971,/unsmoothed_plan,camera_init,20,15.8890,-0.3259,0.17453,15.8890,-0.3259,0.17453
1,15.971,/unsmoothed_plan,camera_init,21,16.5803,-0.1455,0.17453,16.5803,-0.1455,0.17453
1,15.971,/unsmoothed_plan,camera_init,22,17.2864,-0.0365,0.00000,17.2864,-0.0365,0.00000
1,15.971,/unsmoothed_plan,camera_init,23,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,15.973,/plan,camera_init,0,-0.1842,0.1673,-0.21430,-0.1842,0.1673,-0.21430
2,15.973,/plan,camera_init,1,0.9516,-0.0799,-0.23023,0.9516,-0.0799,-0.23023
2,15.973,/plan,camera_init,2,2.0687,-0.3417,-0.25595,2.0687,-0.3417,-0.25595
2,15.973,/plan,camera_init,3,3.1480,-0.6241,-0.28243,3.1480,-0.6241,-0.28243
2,15.973,/plan,camera_init,4,4.1710,-0.9210,-0.29956,4.1710,-0.9210,-0.29956
2,15.973,/plan,camera_init,5,5.1224,-1.2149,-0.29746,5.1224,-1.2149,-0.29746
2,15.973,/plan,camera_init,6,5.9974,-1.4831,-0.27070,5.9974,-1.4831,-0.27070
2,15.973,/plan,camera_init,7,6.8095,-1.7085,-0.21967,6.8095,-1.7085,-0.21967
2,15.973,/plan,camera_init,8,7.5779,-1.8800,-0.14964,7.5779,-1.8800,-0.14964
2,15.973,/plan,camera_init,9,8.3184,-1.9917,-0.06827,8.3184,-1.9917,-0.06827
2,15.973,/plan,camera_init,10,9.0417,-2.0411,0.01673,9.0417,-2.0411,0.01673
2,15.973,/plan,camera_init,11,9.7533,-2.0292,0.09847,9.7533,-2.0292,0.09847
2,15.973,/plan,camera_init,12,10.4557,-1.9598,0.17101,10.4557,-1.9598,0.17101
2,15.973,/plan,camera_init,13,11.1501,-1.8399,0.22942,11.1501,-1.8399,0.22942
2,15.973,/plan,camera_init,14,11.8377,-1.6793,0.27092,11.8377,-1.6793,0.27092
2,15.973,/plan,camera_init,15,12.5201,-1.4898,0.29611,12.5201,-1.4898,0.29611
2,15.973,/plan,camera_init,16,13.1993,-1.2826,0.30715,13.1993,-1.2826,0.30715
2,15.973,/plan,camera_init,17,13.8772,-1.0675,0.30585,13.8772,-1.0675,0.30585
2,15.973,/plan,camera_init,18,14.5557,-0.8533,0.29330,14.5557,-0.8533,0.29330
2,15.973,/plan,camera_init,19,15.2365,-0.6477,0.27069,15.2365,-0.6477,0.27069
2,15.973,/plan,camera_init,20,15.9211,-0.4577,0.24145,15.9211,-0.4577,0.24145
2,15.973,/plan,camera_init,21,16.6104,-0.2880,0.21321,16.6104,-0.2880,0.21321
2,15.973,/plan,camera_init,22,17.3039,-0.1378,0.19549,17.3039,-0.1378,0.19549
2,15.973,/plan,camera_init,23,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,15.990,/received_global_plan,wamv/wamv/base_link,0,-0.1854,0.1679,-0.21485,-0.0017,0.0008,-0.21379
2,15.990,/received_global_plan,wamv/wamv/base_link,1,0.9502,-0.0799,-0.23077,1.1342,-0.2458,-0.22972
2,15.990,/received_global_plan,wamv/wamv/base_link,2,2.0671,-0.3423,-0.25649,2.2514,-0.5070,-0.25543
2,15.990,/received_global_plan,wamv/wamv/base_link,3,3.1462,-0.6254,-0.28298,3.3308,-0.7889,-0.28192
2,15.990,/received_global_plan,wamv/wamv/base_link,4,4.1690,-0.9228,-0.30011,4.3539,-1.0852,-0.29905
2,15.990,/received_global_plan,wamv/wamv/base_link,5,5.1202,-1.2171,-0.29800,5.3055,-1.3786,-0.29695
2,15.990,/received_global_plan,wamv/wamv/base_link,6,5.9950,-1.4858,-0.27125,6.1805,-1.6464,-0.27019
2,15.990,/received_global_plan,wamv/wamv/base_link,7,6.8069,-1.7116,-0.22021,6.9928,-1.8713,-0.21916
2,15.990,/received_global_plan,wamv/wamv/base_link,8,7.5751,-1.8836,-0.15019,7.7612,-2.0425,-0.14913
2,15.990,/received_global_plan,wamv/wamv/base_link,9,8.3156,-1.9957,-0.06881,8.5018,-2.1537,-0.06775
2,15.990,/received_global_plan,wamv/wamv/base_link,10,9.0388,-2.0455,0.01619,9.2250,-2.2028,0.01725
2,15.990,/received_global_plan,wamv/wamv/base_link,11,9.7503,-2.0340,0.09794,9.9366,-2.1905,0.09900
2,15.990,/received_global_plan,wamv/wamv/base_link,12,10.4527,-1.9650,0.17047,10.6390,-2.1208,0.17153
2,15.990,/received_global_plan,wamv/wamv/base_link,13,11.1472,-1.8454,0.22889,11.3333,-2.0005,0.22995
2,15.990,/received_global_plan,wamv/wamv/base_link,14,11.8348,-1.6852,0.27039,12.0207,-1.8396,0.27145
2,15.990,/received_global_plan,wamv/wamv/base_link,15,12.5172,-1.4961,0.29558,12.7030,-1.6497,0.29664
2,15.990,/received_global_plan,wamv/wamv/base_link,16,13.1965,-1.2892,0.30662,13.3821,-1.4421,0.30767
2,15.990,/received_global_plan,wamv/wamv/base_link,17,13.8745,-1.0746,0.30532,14.0599,-1.2267,0.30638
2,15.990,/received_global_plan,wamv/wamv/base_link,18,14.5530,-0.8607,0.29277,14.7382,-1.0122,0.29383
