wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-08-30T14:26:56+0800,152.560,transform_frozen,0.000,0.000,-532.020,162.007,"tx=-532.020146; ty=162.007064; yaw=1.000000; boat_world=(-532.2653289282993, 161.9611484560003); boat_camera=(-0.17110975206798743, 0.1815057637203417)"
2026-08-30T14:26:56+0800,152.560,spawned,5.000,0.000,-529.319,166.214,speed=0.600 m/s; update_hz=5.0
2026-08-30T14:26:56+0800,152.560,motion_start,5.000,0.000,-529.319,166.214,duration=2.000 s
2026-08-30T14:26:57+0800,153.000,pose_sample,5.000,0.000,-529.319,166.214,fraction=1.000
2026-08-30T14:26:57+0800,153.000,motion_complete,5.000,0.000,-529.319,166.214,elapsed=0.440 s
