wall_time,t,event,detail
2026-09-01T13:53:40+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan07
2026-09-01T13:53:42+0800,2.076,goal_status,IDLE code=0; status_seq=1
2026-09-01T13:53:57+0800,17.291,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T13:53:57+0800,17.293,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T13:53:57+0800,17.297,plan_received,id=1; source=/plan; points=29; frame=camera_init; world_frame=camera_init
2026-09-01T13:53:57+0800,17.299,plan_received,id=2; source=/unsmoothed_plan; points=29; frame=camera_init; world_frame=camera_init
2026-09-01T13:53:57+0800,17.300,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T13:53:57+0800,17.315,plan_received,id=3; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,17.415,plan_received,id=4; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,17.515,plan_received,id=5; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,17.615,plan_received,id=6; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,17.715,plan_received,id=7; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,17.814,plan_received,id=8; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,17.915,plan_received,id=9; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,18.014,plan_received,id=10; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,18.114,plan_received,id=11; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,18.216,plan_received,id=12; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:58+0800,18.315,plan_received,id=13; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:59+0800,18.415,plan_received,id=14; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:59+0800,18.515,plan_received,id=15; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:59+0800,18.614,plan_received,id=16; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:59+0800,18.714,plan_received,id=17; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:59+0800,18.820,plan_received,id=18; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T13:53:59+0800,18.914,plan_received,id=19; source=/received_global_plan; points=29; frame=wamv/wamv/base_link; world_frame=camera_init
