plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,16.598,/unsmoothed_plan,camera_init,0,-0.2286,0.2688,0.00000,-0.2286,0.2688,0.00000
1,16.598,/unsmoothed_plan,camera_init,1,0.9870,0.1625,-0.17453,0.9870,0.1625,-0.17453
1,16.598,/unsmoothed_plan,camera_init,2,2.1656,-0.1533,-0.34907,2.1656,-0.1533,-0.34907
1,16.598,/unsmoothed_plan,camera_init,3,3.2714,-0.6690,-0.52360,3.2714,-0.6690,-0.52360
1,16.598,/unsmoothed_plan,camera_init,4,4.2709,-1.3689,-0.69813,4.2709,-1.3689,-0.69813
1,16.598,/unsmoothed_plan,camera_init,5,4.8584,-1.8114,-0.69813,4.8584,-1.8114,-0.69813
1,16.598,/unsmoothed_plan,camera_init,6,5.4891,-2.1898,-0.52360,5.4891,-2.1898,-0.52360
1,16.598,/unsmoothed_plan,camera_init,7,6.1560,-2.5000,-0.52360,6.1560,-2.5000,-0.52360
1,16.598,/unsmoothed_plan,camera_init,8,6.8518,-2.7385,-0.34907,6.8518,-2.7385,-0.34907
1,16.598,/unsmoothed_plan,camera_init,9,7.5687,-2.9026,-0.17453,7.5687,-2.9026,-0.17453
1,16.598,/unsmoothed_plan,camera_init,10,8.2990,-2.9907,-0.17453,8.2990,-2.9907,-0.17453
1,16.598,/unsmoothed_plan,camera_init,11,9.0344,-3.0016,0.00000,9.0344,-3.0016,0.00000
1,16.598,/unsmoothed_plan,camera_init,12,9.7669,-2.9353,0.00000,9.7669,-2.9353,0.00000
1,16.598,/unsmoothed_plan,camera_init,13,10.4884,-2.7925,0.17453,10.4884,-2.7925,0.17453
1,16.598,/unsmoothed_plan,camera_init,14,11.1910,-2.5747,0.34907,11.1910,-2.5747,0.34907
1,16.598,/unsmoothed_plan,camera_init,15,11.8668,-2.2845,0.34907,11.8668,-2.2845,0.34907
1,16.598,/unsmoothed_plan,camera_init,16,12.5214,-1.9484,0.34907,12.5214,-1.9484,0.34907
1,16.598,/unsmoothed_plan,camera_init,17,13.1755,-1.6113,0.34907,13.1755,-1.6113,0.34907
1,16.598,/unsmoothed_plan,camera_init,18,13.8296,-1.2743,0.34907,13.8296,-1.2743,0.34907
1,16.598,/unsmoothed_plan,camera_init,19,14.4837,-0.9372,0.34907,14.4837,-0.9372,0.34907
1,16.598,/unsmoothed_plan,camera_init,20,15.1426,-0.6098,0.34907,15.1426,-0.6098,0.34907
1,16.598,/unsmoothed_plan,camera_init,21,15.8289,-0.3452,0.17453,15.8289,-0.3452,0.17453
1,16.598,/unsmoothed_plan,camera_init,22,16.5391,-0.1541,0.17453,16.5391,-0.1541,0.17453
1,16.598,/unsmoothed_plan,camera_init,23,17.2655,-0.0386,0.00000,17.2655,-0.0386,0.00000
1,16.598,/unsmoothed_plan,camera_init,24,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,16.600,/plan,camera_init,0,-0.2286,0.2688,-0.30917,-0.2286,0.2688,-0.30917
2,16.600,/plan,camera_init,1,0.8348,-0.0708,-0.33433,0.8348,-0.0708,-0.33433
2,16.600,/plan,camera_init,2,1.8693,-0.4302,-0.37258,1.8693,-0.4302,-0.37258
2,16.600,/plan,camera_init,3,2.8501,-0.8135,-0.40673,2.8501,-0.8135,-0.40673
2,16.600,/plan,camera_init,4,3.7605,-1.2057,-0.42041,3.7605,-1.2057,-0.42041
2,16.600,/plan,camera_init,5,4.5988,-1.5804,-0.40577,4.5988,-1.5804,-0.40577
2,16.600,/plan,camera_init,6,5.3815,-1.9167,-0.36236,5.3815,-1.9167,-0.36236
2,16.600,/plan,camera_init,7,6.1295,-2.2003,-0.29522,6.1295,-2.2003,-0.29522
2,16.600,/plan,camera_init,8,6.8597,-2.4223,-0.21171,6.8597,-2.4223,-0.21171
2,16.600,/plan,camera_init,9,7.5822,-2.5776,-0.11893,7.5822,-2.5776,-0.11893
2,16.600,/plan,camera_init,10,8.3015,-2.6636,-0.02261,8.3015,-2.6636,-0.02261
2,16.600,/plan,camera_init,11,9.0182,-2.6798,0.07273,9.0182,-2.6798,0.07273
2,16.600,/plan,camera_init,12,9.7304,-2.6279,0.16298,9.7304,-2.6279,0.16298
2,16.600,/plan,camera_init,13,10.4355,-2.5120,0.24388,10.4355,-2.5120,0.24388
2,16.600,/plan,camera_init,14,11.1315,-2.3388,0.31087,11.1315,-2.3388,0.31087
2,16.600,/plan,camera_init,15,11.8179,-2.1182,0.35979,11.8179,-2.1182,0.35979
2,16.600,/plan,camera_init,16,12.4963,-1.8630,0.38864,12.4963,-1.8630,0.38864
2,16.600,/plan,camera_init,17,13.1697,-1.5873,0.39804,13.1697,-1.5873,0.39804
2,16.600,/plan,camera_init,18,13.8418,-1.3047,0.38926,13.8418,-1.3047,0.38926
2,16.600,/plan,camera_init,19,14.5165,-1.0280,0.36388,14.5165,-1.0280,0.36388
2,16.600,/plan,camera_init,20,15.1972,-0.7687,0.32548,15.1972,-0.7687,0.32548
2,16.600,/plan,camera_init,21,15.8863,-0.5362,0.28182,15.8863,-0.5362,0.28182
2,16.600,/plan,camera_init,22,16.5846,-0.3340,0.24324,16.5846,-0.3340,0.24324
2,16.600,/plan,camera_init,23,17.2902,-0.1589,0.22024,17.2902,-0.1589,0.22024
2,16.600,/plan,camera_init,24,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,16.615,/received_global_plan,wamv/wamv/base_link,0,-0.2287,0.2688,-0.30914,-0.0003,0.0000,-0.30966
