wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-08-30T13:00:18+0800,484.996,transform_frozen,0.000,0.000,-532.161,161.991,"tx=-532.160576; ty=161.990769; yaw=1.000000; boat_world=(-532.8666076639307, 161.8813812660257); boat_camera=(-0.47351720528356767, 0.5350021600149927)"
2026-08-30T13:00:19+0800,484.996,spawned,5.000,0.000,-529.459,166.198,speed=0.600 m/s; update_hz=5.0
2026-08-30T13:00:19+0800,484.996,motion_start,5.000,0.000,-529.459,166.198,duration=2.000 s
2026-08-30T13:00:19+0800,485.232,pose_sample,5.000,0.000,-529.459,166.198,fraction=1.000
2026-08-30T13:00:19+0800,485.232,motion_complete,5.000,0.000,-529.459,166.198,elapsed=0.236 s
