wall_time,t,event,detail
2026-09-01T21:09:54+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_plan_20260901_plan20
2026-09-01T21:09:55+0800,0.804,goal_status,IDLE code=0; status_seq=1
2026-09-01T21:10:11+0800,16.588,goal_received,frame=camera_init; x=18.000; y=0.000
2026-09-01T21:10:11+0800,16.591,goal_status,QUEUED code=1; waiting for Nav2 action server; status_seq=2
2026-09-01T21:10:11+0800,16.595,goal_status,ACCEPTED code=1; Nav2 goal accepted; status_seq=3
2026-09-01T21:10:11+0800,16.598,plan_received,id=1; source=/unsmoothed_plan; points=25; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:12+0800,17.716,plan_received,id=14; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:12+0800,17.816,plan_received,id=15; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:12+0800,17.916,plan_received,id=16; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:12+0800,18.015,plan_received,id=17; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.115,plan_received,id=18; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.216,plan_received,id=19; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.315,plan_received,id=20; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.416,plan_received,id=21; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.517,plan_received,id=22; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.616,plan_received,id=23; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.715,plan_received,id=24; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.816,plan_received,id=25; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,18.916,plan_received,id=26; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:13+0800,19.015,plan_received,id=27; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.115,plan_received,id=28; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.216,plan_received,id=29; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.316,plan_received,id=30; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.416,plan_received,id=31; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.515,plan_received,id=32; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.616,plan_received,id=33; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.716,plan_received,id=34; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.816,plan_received,id=35; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,19.916,plan_received,id=36; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:14+0800,20.015,plan_received,id=37; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.116,plan_received,id=38; source=/received_global_plan; points=25; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.216,plan_received,id=39; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.316,plan_received,id=40; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.706,plan_received,id=41; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.710,plan_received,id=42; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.712,plan_received,id=43; source=/plan; points=24; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:15+0800,20.713,plan_received,id=44; source=/unsmoothed_plan; points=24; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:15+0800,20.810,plan_received,id=45; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,20.910,plan_received,id=46; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:15+0800,21.009,plan_received,id=47; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.109,plan_received,id=48; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.209,plan_received,id=49; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.309,plan_received,id=50; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.408,plan_received,id=51; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.509,plan_received,id=52; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.609,plan_received,id=53; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.709,plan_received,id=54; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.810,plan_received,id=55; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,21.909,plan_received,id=56; source=/received_global_plan; points=24; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:16+0800,22.009,plan_received,id=57; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.109,plan_received,id=58; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.209,plan_received,id=59; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.309,plan_received,id=60; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.410,plan_received,id=61; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.509,plan_received,id=62; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.609,plan_received,id=63; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.709,plan_received,id=64; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.809,plan_received,id=65; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,22.909,plan_received,id=66; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:17+0800,23.009,plan_received,id=67; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.109,plan_received,id=68; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.209,plan_received,id=69; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.308,plan_received,id=70; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.409,plan_received,id=71; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.508,plan_received,id=72; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.609,plan_received,id=73; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.709,plan_received,id=74; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.808,plan_received,id=75; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,23.909,plan_received,id=76; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:18+0800,24.009,plan_received,id=77; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.109,plan_received,id=78; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.209,plan_received,id=79; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.309,plan_received,id=80; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.408,plan_received,id=81; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.509,plan_received,id=82; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.610,plan_received,id=83; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.709,plan_received,id=84; source=/received_global_plan; points=23; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.736,plan_received,id=85; source=/plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:19+0800,24.737,plan_received,id=86; source=/unsmoothed_plan; points=20; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:19+0800,24.809,plan_received,id=87; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,24.909,plan_received,id=88; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:19+0800,25.009,plan_received,id=89; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.111,plan_received,id=90; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.210,plan_received,id=91; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.309,plan_received,id=92; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.409,plan_received,id=93; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.508,plan_received,id=94; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.608,plan_received,id=95; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.709,plan_received,id=96; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.809,plan_received,id=97; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,25.908,plan_received,id=98; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:20+0800,26.009,plan_received,id=99; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.108,plan_received,id=100; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.209,plan_received,id=101; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.309,plan_received,id=102; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.410,plan_received,id=103; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.510,plan_received,id=104; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.608,plan_received,id=105; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.709,plan_received,id=106; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.810,plan_received,id=107; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,26.909,plan_received,id=108; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:21+0800,27.009,plan_received,id=109; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.109,plan_received,id=110; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.209,plan_received,id=111; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.309,plan_received,id=112; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.409,plan_received,id=113; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.509,plan_received,id=114; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.608,plan_received,id=115; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.708,plan_received,id=116; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.809,plan_received,id=117; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,27.909,plan_received,id=118; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:22+0800,28.008,plan_received,id=119; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.108,plan_received,id=120; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.208,plan_received,id=121; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.309,plan_received,id=122; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.408,plan_received,id=123; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.508,plan_received,id=124; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.609,plan_received,id=125; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.709,plan_received,id=126; source=/received_global_plan; points=19; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.766,plan_received,id=127; source=/unsmoothed_plan; points=21; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:23+0800,28.767,plan_received,id=128; source=/plan; points=21; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:23+0800,28.809,plan_received,id=129; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,28.909,plan_received,id=130; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:23+0800,29.009,plan_received,id=131; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.109,plan_received,id=132; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.209,plan_received,id=133; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.309,plan_received,id=134; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.409,plan_received,id=135; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.509,plan_received,id=136; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.609,plan_received,id=137; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.709,plan_received,id=138; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.809,plan_received,id=139; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,29.910,plan_received,id=140; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:24+0800,30.009,plan_received,id=141; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.109,plan_received,id=142; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.209,plan_received,id=143; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.309,plan_received,id=144; source=/received_global_plan; points=21; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.408,plan_received,id=145; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.509,plan_received,id=146; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.609,plan_received,id=147; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.709,plan_received,id=148; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.809,plan_received,id=149; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,30.909,plan_received,id=150; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:25+0800,31.008,plan_received,id=151; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.109,plan_received,id=152; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.208,plan_received,id=153; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.309,plan_received,id=154; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.409,plan_received,id=155; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.508,plan_received,id=156; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.608,plan_received,id=157; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.708,plan_received,id=158; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.809,plan_received,id=159; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,31.908,plan_received,id=160; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:26+0800,32.008,plan_received,id=161; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.109,plan_received,id=162; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.209,plan_received,id=163; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.308,plan_received,id=164; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.409,plan_received,id=165; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.509,plan_received,id=166; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.612,plan_received,id=167; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.708,plan_received,id=168; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.808,plan_received,id=169; source=/received_global_plan; points=20; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,32.894,plan_received,id=170; source=/unsmoothed_plan; points=60; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:27+0800,32.897,plan_received,id=171; source=/plan; points=60; frame=camera_init; world_frame=camera_init
2026-09-01T21:10:27+0800,32.910,plan_received,id=172; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:27+0800,33.009,plan_received,id=173; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.109,plan_received,id=174; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.210,plan_received,id=175; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.310,plan_received,id=176; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.410,plan_received,id=177; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.509,plan_received,id=178; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.609,plan_received,id=179; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.710,plan_received,id=180; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.811,plan_received,id=181; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,33.910,plan_received,id=182; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:28+0800,34.009,plan_received,id=183; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.109,plan_received,id=184; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.209,plan_received,id=185; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.310,plan_received,id=186; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.410,plan_received,id=187; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.511,plan_received,id=188; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.610,plan_received,id=189; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.710,plan_received,id=190; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.811,plan_received,id=191; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,34.910,plan_received,id=192; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:29+0800,35.009,plan_received,id=193; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:30+0800,35.110,plan_received,id=194; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:30+0800,35.210,plan_received,id=195; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:30+0800,35.309,plan_received,id=196; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:30+0800,35.409,plan_received,id=197; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
2026-09-01T21:10:30+0800,35.509,plan_received,id=198; source=/received_global_plan; points=60; frame=wamv/wamv/base_link; world_frame=camera_init
