plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,14.774,/plan,camera_init,0,4.2870,2.6695,0.00099,4.2870,2.6695,0.00099
1,14.774,/plan,camera_init,1,5.4546,2.6707,-0.01143,5.4546,2.6707,-0.01143
1,14.774,/plan,camera_init,2,6.6071,2.6575,-0.03427,6.6071,2.6575,-0.03427
1,14.774,/plan,camera_init,3,7.7275,2.6191,-0.06816,7.7275,2.6191,-0.06816
1,14.774,/plan,camera_init,4,8.7957,2.5462,-0.11497,8.7957,2.5462,-0.11497
1,14.774,/plan,camera_init,5,9.7917,2.4311,-0.17372,9.7917,2.4311,-0.17372
1,14.774,/plan,camera_init,6,10.7037,2.2711,-0.23809,10.7037,2.2711,-0.23809
1,14.774,/plan,camera_init,7,11.5396,2.0683,-0.29762,11.5396,2.0683,-0.29762
1,14.774,/plan,camera_init,8,12.3164,1.8300,-0.34209,12.3164,1.8300,-0.34209
1,14.774,/plan,camera_init,9,13.0529,1.5677,-0.36611,13.0529,1.5677,-0.36611
1,14.774,/plan,camera_init,10,13.7649,1.2947,-0.36874,13.7649,1.2947,-0.36874
1,14.774,/plan,camera_init,11,14.4651,1.0242,-0.35154,14.4651,1.0242,-0.35154
1,14.774,/plan,camera_init,12,15.1626,0.7684,-0.31861,15.1626,0.7684,-0.31861
1,14.774,/plan,camera_init,13,15.8635,0.5372,-0.27826,15.8635,0.5372,-0.27826
1,14.774,/plan,camera_init,14,16.5705,0.3352,-0.24145,16.5705,0.3352,-0.24145
1,14.774,/plan,camera_init,15,17.2835,0.1596,-0.21919,17.2835,0.1596,-0.21919
1,14.774,/plan,camera_init,16,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,14.775,/unsmoothed_plan,camera_init,0,4.2870,2.6695,0.17453,4.2870,2.6695,0.17453
2,14.775,/unsmoothed_plan,camera_init,1,5.5025,2.7759,0.00000,5.5025,2.7759,0.00000
2,14.775,/unsmoothed_plan,camera_init,2,6.7227,2.7759,0.00000,6.7227,2.7759,0.00000
2,14.775,/unsmoothed_plan,camera_init,3,7.9429,2.7759,0.00000,7.9429,2.7759,0.00000
2,14.775,/unsmoothed_plan,camera_init,4,9.1631,2.7759,0.00000,9.1631,2.7759,0.00000
2,14.775,/unsmoothed_plan,camera_init,5,10.3786,2.6695,-0.17453,10.3786,2.6695,-0.17453
2,14.775,/unsmoothed_plan,camera_init,6,11.1004,2.5024,-0.34907,11.1004,2.5024,-0.34907
2,14.775,/unsmoothed_plan,camera_init,7,11.8005,2.2600,-0.52360,11.8005,2.2600,-0.52360
2,14.775,/unsmoothed_plan,camera_init,8,12.4721,1.9469,-0.52360,12.4721,1.9469,-0.52360
2,14.775,/unsmoothed_plan,camera_init,9,13.1341,1.6134,-0.52360,13.1341,1.6134,-0.52360
2,14.775,/unsmoothed_plan,camera_init,10,13.7961,1.2798,-0.52360,13.7961,1.2798,-0.52360
2,14.775,/unsmoothed_plan,camera_init,11,14.4580,0.9463,-0.52360,14.4580,0.9463,-0.52360
2,14.775,/unsmoothed_plan,camera_init,12,15.1229,0.6186,-0.52360,15.1229,0.6186,-0.52360
2,14.775,/unsmoothed_plan,camera_init,13,15.8135,0.3503,-0.34907,15.8135,0.3503,-0.34907
2,14.775,/unsmoothed_plan,camera_init,14,16.5286,0.1564,-0.34907,16.5286,0.1564,-0.34907
2,14.775,/unsmoothed_plan,camera_init,15,17.2601,0.0392,-0.17453,17.2601,0.0392,-0.17453
2,14.775,/unsmoothed_plan,camera_init,16,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
3,14.794,/received_global_plan,wamv/wamv/base_link,0,4.2908,2.6771,0.00115,0.0097,0.0167,-0.09299
3,14.794,/received_global_plan,wamv/wamv/base_link,1,5.4578,2.6784,-0.01127,1.1719,-0.0917,-0.10542
3,14.794,/received_global_plan,wamv/wamv/base_link,2,6.6098,2.6654,-0.03412,2.3178,-0.2130,-0.12827
3,14.794,/received_global_plan,wamv/wamv/base_link,3,7.7295,2.6272,-0.06802,3.4293,-0.3563,-0.16217
3,14.794,/received_global_plan,wamv/wamv/base_link,4,8.7972,2.5544,-0.11484,4.4856,-0.5291,-0.20899
