t,source,point_index,x,y,z
2.897,raw,0,-5.5131,-6.0218,0.5850
2.897,raw,10,-5.3651,-6.2310,0.5772
2.897,raw,21,-5.2008,-6.4656,0.5671
2.897,raw,32,-5.0205,-6.6874,0.5585
2.897,raw,42,-4.8646,-6.9060,0.5472
2.897,raw,53,-4.6851,-7.1449,0.5343
2.897,raw,64,-4.4966,-7.3809,0.5212
2.897,raw,74,-4.3104,-7.5810,0.5110
2.897,raw,85,-5.9435,-6.6428,0.7045
2.897,raw,96,-5.7770,-6.9066,0.6943
2.897,raw,107,-5.5981,-7.1641,0.6845
2.897,raw,117,-5.4363,-7.4076,0.6737
2.897,raw,128,-5.2582,-7.6863,0.6597
2.897,raw,139,-5.0537,-7.9394,0.6488
2.897,raw,149,-4.8698,-8.1829,0.6365
2.897,raw,160,-4.3735,-7.9554,0.6888
2.897,raw,171,-4.0932,-8.0720,0.6927
2.897,raw,182,-4.2043,-8.9751,0.5935
2.897,raw,192,-3.9989,-9.2426,0.5757
2.897,raw,203,-3.7498,-9.5085,0.5591
2.897,raw,214,-3.4978,-9.7929,0.5394
2.897,raw,224,-3.2323,-9.9770,0.5300
2.897,raw,235,-6.6773,-7.2280,0.8417
2.897,raw,246,-6.4621,-7.4788,0.8379
2.897,raw,257,-6.2849,-7.7804,0.8272
2.897,raw,267,-6.1312,-8.0745,0.8149
2.897,raw,278,-5.9234,-8.3606,0.8053
2.897,raw,289,-5.6930,-8.6259,0.7975
2.897,raw,299,-5.4886,-8.8838,0.7880
2.897,raw,310,-4.6027,-8.0718,0.8950
2.897,raw,321,-4.1968,-7.9766,0.9214
2.897,raw,332,-4.7773,-9.7654,0.7499
2.897,raw,342,-4.5497,-10.0453,0.7361
2.897,raw,353,-4.2937,-10.3659,0.7189
2.897,raw,364,-3.9991,-10.6227,0.7076
2.897,raw,374,-3.7471,-10.9193,0.6903
2.897,raw,385,-3.5138,-11.4178,0.6539
2.897,raw,396,-3.2305,-11.8369,0.6248
2.897,raw,407,-2.9380,-12.3002,0.5909
2.897,raw,417,-2.6916,-12.8951,0.5429
2.897,raw,428,-2.3624,-13.4358,0.5005
2.897,raw,439,-7.6454,-7.6426,1.0186
2.897,raw,449,-7.4840,-7.9450,1.0115
2.897,raw,460,-7.2713,-8.2491,1.0060
2.897,raw,471,-7.0269,-8.5236,1.0027
2.897,raw,482,-6.8576,-8.8990,0.9900
2.897,raw,492,-6.6380,-9.1692,0.9844
2.897,raw,503,-6.4166,-9.5057,0.9744
2.897,raw,514,-6.1355,-9.7673,0.9702
2.897,raw,524,-5.9099,-10.0615,0.9613
2.897,raw,535,-4.2642,-7.9294,1.1457
2.897,raw,546,-4.0339,-8.1358,1.1408
