t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,dynamic_tracks,dynamic_predicted_points,dynamic_max_speed_mps,safety_stop,cmd_vx,cmd_wz,left_thrust_n,right_thrust_n
3.201,-0.5863,0.6715,-0.00461,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
3.400,-0.5857,0.6727,-0.00387,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
3.600,-0.5849,0.6734,-0.00062,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
3.800,-0.5834,0.6768,0.00109,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
4.000,-0.5834,0.6768,0.00109,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
4.200,-0.5834,0.6768,0.00109,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
4.401,-0.5834,0.6768,0.00109,,,0,IDLE code=0; status_seq=1,0,,3082,0,0,0,0.000,0,,,,
4.600,-0.5834,0.6768,0.00109,,,0,IDLE code=0; status_seq=1,0,,3085,0,0,0,0.000,0,,,,
4.800,-0.5811,0.7036,0.00112,,,0,IDLE code=0; status_seq=1,0,,3085,0,0,0,0.000,0,,,,
5.000,-0.5777,0.7031,0.00152,,,0,IDLE code=0; status_seq=1,0,,3085,0,0,0,0.000,0,,,,
5.200,-0.5777,0.7031,0.00152,,,0,IDLE code=0; status_seq=1,0,,3085,0,0,0,0.000,0,,,,
5.401,-0.5783,0.7029,0.00250,,,0,IDLE code=0; status_seq=1,0,,3085,0,0,0,0.000,0,,,,
5.601,-0.5827,0.7005,0.00060,,,0,IDLE code=0; status_seq=1,0,,3085,0,0,0,0.000,0,,,,
5.800,-0.5836,0.6981,0.00103,,,0,IDLE code=0; status_seq=1,0,,2994,0,0,0,0.000,0,,,,
6.001,-0.5842,0.6965,0.00030,,,0,IDLE code=0; status_seq=1,0,,2994,0,0,0,0.000,0,,,,
6.200,-0.5858,0.6946,-0.00480,,,0,IDLE code=0; status_seq=1,0,,2994,0,0,0,0.000,0,,,,
6.400,-0.5853,0.6924,0.00223,,,0,IDLE code=0; status_seq=1,0,,2994,0,0,0,0.000,0,,,,
6.601,-0.5853,0.6924,0.00223,,,0,IDLE code=0; status_seq=1,0,,2994,0,0,0,0.000,0,,,,
6.800,-0.5880,0.6842,0.00084,,,0,IDLE code=0; status_seq=1,0,,2994,0,0,0,0.000,0,,,,
7.000,-0.5880,0.6842,0.00084,,,0,IDLE code=0; status_seq=1,0,,4337,0,0,0,0.000,0,,,,
7.200,-0.5880,0.6842,0.00084,,,0,IDLE code=0; status_seq=1,0,,4337,0,0,0,0.000,1,,,,
7.400,-0.5911,0.6853,-0.00053,,,0,IDLE code=0; status_seq=1,0,,4337,0,0,0,0.000,1,,,,
7.601,-0.5929,0.6676,-0.00078,,,0,IDLE code=0; status_seq=1,0,,4337,0,0,0,0.000,1,,,,
7.800,-0.5935,0.6592,0.00042,,,0,IDLE code=0; status_seq=1,0,,4337,0,0,0,0.000,1,,,,
8.001,-0.5925,0.6545,0.00143,,,0,IDLE code=0; status_seq=1,0,,4337,0,0,0,0.000,1,,,,
8.201,-0.5888,0.6503,0.00234,,,0,IDLE code=0; status_seq=1,0,,4425,0,0,0,0.000,1,,,,
