wall_time,sim_time,event,camera_x,camera_y,world_x,world_y,detail
2026-09-01T20:03:35+0800,867.204,transform_frozen,0.000,0.000,-531.369,162.860,"tx=-531.369243; ty=162.860374; yaw=1.000000; boat_world=(-531.3366727253763, 167.8795951276373); boat_camera=(4.241126951443559, 2.6844899239332145)"
2026-09-01T20:03:35+0800,867.204,spawned,10.000,0.000,-525.966,171.275,speed=0.600 m/s; update_hz=5.0
2026-09-01T20:03:35+0800,867.204,static_ready,10.000,0.000,-525.966,171.275,static obstacle ready; no motion loop
