wall_time,t,event,detail
2026-08-30T13:00:13+0800,0.000,recorder_started,prefix=/home/jkjkzhang/lidar_project/report3/data/static_obstacle_20260830_verified2
2026-08-30T13:00:16+0800,2.883,goal_status,IDLE code=0; status_seq=1
2026-08-30T13:00:45+0800,31.658,goal_received,frame=camera_init; x=10.000; y=0.000
2026-08-30T13:01:35+0800,81.492,recorder_stopped,
