plan_id,t,source,frame_id,point_index,x,y,yaw,raw_x,raw_y,raw_yaw
1,14.898,/plan,camera_init,0,-0.3265,0.3294,0.08727,-0.3265,0.3294,0.08727
1,14.898,/plan,camera_init,1,0.8890,0.4357,0.26180,0.8890,0.4357,0.26180
1,14.898,/plan,camera_init,2,2.0676,0.7515,0.34907,2.0676,0.7515,0.34907
1,14.898,/plan,camera_init,3,3.2142,1.1688,0.34907,3.2142,1.1688,0.34907
1,14.898,/plan,camera_init,4,4.3608,1.5862,0.34907,4.3608,1.5862,0.34907
1,14.898,/plan,camera_init,5,5.5074,2.0035,0.29799,5.5074,2.0035,0.29799
1,14.898,/plan,camera_init,6,6.1906,2.2133,0.19584,6.1906,2.2133,0.19584
1,14.898,/plan,camera_init,7,6.8917,2.3524,0.09370,6.8917,2.3524,0.09370
1,14.898,/plan,camera_init,8,7.6033,2.4193,-0.00845,7.6033,2.4193,-0.00845
1,14.898,/plan,camera_init,9,8.3180,2.4133,-0.11060,8.3180,2.4133,-0.11060
1,14.898,/plan,camera_init,10,9.0283,2.3344,-0.21275,9.0283,2.3344,-0.21275
1,14.898,/plan,camera_init,11,9.7269,2.1835,-0.28909,9.7269,2.1835,-0.28909
1,14.898,/plan,camera_init,12,10.4123,1.9796,-0.29335,10.4123,1.9796,-0.29335
1,14.898,/plan,camera_init,13,11.0968,1.7729,-0.29336,11.0968,1.7729,-0.29336
1,14.898,/plan,camera_init,14,11.7812,1.5661,-0.29335,11.7812,1.5661,-0.29335
1,14.898,/plan,camera_init,15,12.4657,1.3593,-0.29336,12.4657,1.3593,-0.29336
1,14.898,/plan,camera_init,16,13.1502,1.1526,-0.29335,13.1502,1.1526,-0.29335
1,14.898,/plan,camera_init,17,13.8347,0.9458,-0.29336,13.8347,0.9458,-0.29336
1,14.898,/plan,camera_init,18,14.5192,0.7391,-0.29335,14.5192,0.7391,-0.29335
1,14.898,/plan,camera_init,19,15.2037,0.5323,-0.29336,15.2037,0.5323,-0.29336
1,14.898,/plan,camera_init,20,15.8881,0.3255,-0.25453,15.8881,0.3255,-0.25453
1,14.898,/plan,camera_init,21,16.5799,0.1456,-0.15322,16.5799,0.1456,-0.15322
1,14.898,/plan,camera_init,22,17.2862,0.0365,-0.05107,17.2862,0.0365,-0.05107
1,14.898,/plan,camera_init,23,18.0000,0.0000,0.00000,18.0000,0.0000,0.00000
2,14.899,/unsmoothed_plan,camera_init,0,-0.3265,0.3294,0.00000,-0.3265,0.3294,0.00000
2,14.899,/unsmoothed_plan,camera_init,1,0.8890,0.4357,0.17453,0.8890,0.4357,0.17453
2,14.899,/unsmoothed_plan,camera_init,2,2.0676,0.7515,0.34907,2.0676,0.7515,0.34907
2,14.899,/unsmoothed_plan,camera_init,3,3.2142,1.1688,0.34907,3.2142,1.1688,0.34907
2,14.899,/unsmoothed_plan,camera_init,4,4.3608,1.5862,0.34907,4.3608,1.5862,0.34907
